,2021-09-02,2021-09-03,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-20,2021-09-21,2021-09-22,2021-09-23,2021-09-24,2021-09-27,2021-09-28,2021-09-29,2021-09-30,2021-10-01,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-11-01,2021-11-02,2021-11-03,2021-11-04,2021-11-05,2021-11-08,2021-11-09,2021-11-10,2021-11-11,2021-11-12,2021-11-15,2021-11-16,2021-11-17,2021-11-18,2021-11-19,2021-11-22,2021-11-23,2021-11-24,2021-11-26,2021-11-29,2021-11-30,2021-12-01,2021-12-02,2021-12-03,2021-12-06,2021-12-07,2021-12-08,2021-12-09,2021-12-10,2021-12-13,2021-12-14,2021-12-15,2021-12-16,2021-12-17,2021-12-20,2021-12-21,2021-12-22,2021-12-23,2021-12-27,2021-12-28,2021-12-29,2021-12-30,2021-12-31
09:46:00,-0.45999999999999996,-5.296296296296296,-0.1111111111111116,0.0,0.19801980198019803,-14.0,-0.08974358974358976,0.0,0.0,-0.13157894736842105,0.5,-0.42500000000000004,0.78,-12.820754716981131,0.4591362126245847,0.1499999999999999,-1.2313432835820894,-157.0,113.0,0.0,-0.38497652582159625,0.0,-3.124,-72.0,-167.28571428571428,13.304347826086957,28.285714285714285,0.0,0.0,2.75,0.0,-5.285714285714285,0.0,0.0,-121.25,-3.66,0.5,-2.4642857142857144,0.0,0.0,-348.0,60.0,0.05882352941176472,0.0,-0.05504587155963303,-1531.0,-2.0,0.09437869822485212,0.25375939849624063,-4.3896103896103895,0.0,0.0,-0.24523160762942778,0.0,-33.0,-0.48434925864909395,0.03413940256045522,0.0,0.0,2.5555555555555554,-1.8400000000000003,-0.05555555555555554,-0.6018957345971564,12.0,0.0,-4.751792114695341,0.007985803016858917,0.0,0.0,0.0,0.1638618246235607,0.0,-97.0,-2.237499999999999,32.5,-172.8,-0.6801292407108239,-1.2595870206489677,-0.3965517241379311,-5.33,-52.0,-1.0427350427350428,4.785714285714285,9.407407407407408
09:47:00,-432.0,-0.3013100436681223,-5.0,49.0,-0.13730929264909852,0.0,-0.09316770186335405,0.0,-3.0,-0.8490566037735848,0.11764705882352944,-43.0,-0.02052711606690316,0.7088249174138744,-191.33333333333337,20.0,0.0,-268.0,0.0,-188.0,0.05903271692745371,0.0,0.0,0.07185628742514971,-232.1,96.0,21.77777777777778,0.0,0.0,-0.021201413427561877,-0.08695652173913082,-0.34259259259259256,-202.0,-16.6,-114.75,-22.875,0.5599999999999996,-27.666666666666664,0.0,0.2094240837696335,-2.551470588235294,5.428571428571429,1.6666666666666714,25.0,-0.05602536997885832,-1530.5,0.0,-28.307692307692307,0.05807770961145198,-334.0,-572.1999999999999,0.0,90.0,-11.5,-0.5565217391304347,7.578947368421051,0.10349127182044887,-2.4093457943925234,0.0,0.30030959752321984,-0.10563380281690138,-0.022200772200772212,-42.66666666666666,61.0,9.0,-1436.25,-0.03968253968253954,0.0,-0.13644859813084112,-144.33333333333334,0.0,-1.6300000000000001,0.03183203521842193,-1.0351758793969847,2.2592592592592595,-167.36363636363635,-0.6019261637239165,-5.909090909090908,-0.6521739130434783,-4.633928571428572,-0.0821167883211679,-320.0,23.666666666666657,0.0
09:48:00,0.0,-5.5925925925925934,0.4146341463414638,46.0,10.4,-58.0,0.29729729729729737,-57.0,-10.0,0.0,0.21568627450980393,-2.857142857142856,-0.33,-9.17605633802817,-37.56666666666666,5.200000000000003,0.0,-118.0,115.0,-166.0,0.16116504854368935,0.0,-49.57142857142858,-72.0,-44.480000000000004,24.083333333333336,-0.028037383177570208,0.0,86.0,-0.03,0.0,-2.4444444444444464,-0.4932735426008969,0.0,0.0,-3.1551724137931036,0.0,0.0,-0.2396694214876033,-0.396551724137931,-113.66666666666667,7.0,0.18181818181817988,31.5,-0.1853146853146853,-19.792207792207794,0.0,-244.0,-1.6909090909090914,-4.6292682926829265,0.0,-27.058823529411764,47.0,-1.5500000000000007,-0.1410891089108911,46.2,-1.9586206896551728,-409.66666666666663,0.0,45.333333333333314,-0.22549019607843146,0.22772277227722793,-128.0,-0.15157480314960628,47.5,-1168.6,-0.001739130434782632,-56.1,0.0,-1.2417061611374407,-0.4269662921348314,-1.615,-0.536723163841808,0.050724637681159424,2.5357142857142847,-412.75,1.3384615384615384,-59.5,410.0,-2.7403314917127073,-0.25274725274725274,-2.8900000000000006,0.0,0.0
09:49:00,0.0,-147.0,1.4545454545454533,0.0,101.0,0.0,0.0,0.0,-0.10000000000000009,0.0,29.0,0.07278481012658228,-0.24278846153846156,-140.33333333333334,-280.25,0.1897810218978102,-48.0,-207.0,10.999999999999998,-41.5,-0.6535433070866141,-460.5,-173.75,0.0,-36.041666666666664,30.888888888888886,20.75,0.0,0.13999999999999996,12.5,-1.0,0.545454545454545,0.0,0.0,0.0,-3.2568807339449544,0.1923076923076923,0.0,-0.2699999999999999,0.0,-1.2083333333333333,-0.5169491525423728,0.019230769230769162,1.5652173913043477,-0.027137736815156077,-1487.5,0.0,0.0,-1.8900000000000001,-9.10377358490566,0.0,-452.0,97.0,-0.7750000000000004,-0.40875912408759096,8.63636363636364,0.19146005509641867,-13.31304347826087,-483.0,0.0,0.014790468364831555,0.2666666666666675,-15.333333333333329,0.2988505747126437,1.5238095238095237,-4.032721468475658,0.027667984189723327,0.0,9.787878787878789,0.0,-1.6704545454545459,-329.0,-0.6233333333333334,-1.11,13.57142857142857,-6.259842519685039,-0.24281150159744413,-44.54545454545455,428.0,-2.6382978723404253,0.0,-305.0,6.454545454545457,0.0
09:50:00,-103.25,-1.1615384615384616,0.0,1.1428571428571423,0.0,-3.1111111111111107,-0.023372287145242088,0.0,0.0,0.0,11.5,-1.350877192982456,-0.013899418751579518,-3.8430769230769233,-3.5700636942675157,0.0,-0.013888888888888895,-2.5308641975308643,28.8,0.0,-2.333333333333333,0.0,0.0,-36.0,-107.21428571428571,5.9787234042553195,24.0,0.0,24.999999999999996,29.0,0.0,0.0,0.0,-0.9638554216867468,-237.0,0.0,0.08000000000000007,-53.0,-1.764705882352942,0.0,-6.420000000000001,0.588235294117647,-0.4375,-0.01991798476859996,-0.0722222222222223,-1488.0,5.131578947368421,-162.0,-0.02510460251046026,-1.8304761904761906,-94.96428571428571,-12.727272727272728,0.0,-0.14155251141552505,0.0,-0.7386243386243387,-0.27787307032590053,-73.4,-14.35820895522388,141.0,-0.02397602397602394,0.0,-59.0,6.833333333333332,12.111111111111114,-11.064285714285713,-0.002975747656598693,-1.635048231511254,3.3400000000000003,-1.0875000000000001,0.22275641025641027,-4.125,0.0,0.13209802749551702,0.22249999999999998,-5.571428571428571,0.7264957264957265,-2.194570135746606,0.0,-0.4902807775377969,0.05119047619047623,0.0,0.7999999999999998,0.0
09:51:00,-1.2103004291845494,-0.8085106382978724,0.0,0.0,-0.23000000000000004,-0.5092592592592592,6.5,0.0,0.23157894736842105,-13.375,-0.13744075829383884,0.15601023017902815,-0.35153583617747447,0.0,-160.42857142857144,0.8771929824561404,-0.0024405125076265577,-1.8613861386138617,146.0,0.0,-0.5562913907284769,0.0,-29.590909090909093,-72.0,-12.77894736842105,-0.5213358070500929,18.75,0.001310615989515096,75.0,0.7173913043478262,0.0,0.28125,-39.0,-0.8823529411764703,-228.0,0.3466796875,0.0444444444444444,-3.8,0.0,-1.3928571428571423,-5.711538461538462,125.0,-0.04819277108433734,11.666666666666671,1.4857142857142855,-398.42857142857144,5.393939393939394,-23.19047619047619,-1.1414141414141414,-310.33333333333337,-49.86666666666667,-101.75,0.0,-2.75,-5.888888888888893,-1.0394321766561516,-1.1528925619834711,-7.309999999999999,0.0,23.799999999999997,-0.028735632183908066,-1.3636363636363633,-0.2765957446808516,0.5789473684210525,-0.14498644986449866,-10.938356164383562,-0.03135498320268759,0.38839095177123345,303.0,0.0,-1.0,-151.5,-2.953125,-0.8305084745762713,0.6885245901639343,-6.035897435897437,16.346153846153847,-32.266666666666666,2.0495049504950495,0.00992555831265509,-0.12745098039215685,0.0,-0.16700201207243465,0.0
09:52:00,-351.0,0.25641025641025644,30.0,8.5,-0.5118483412322274,-57.0,0.18181818181818188,-54.0,51.0,-97.0,31.0,-60.0,-0.07579273008507348,-30.51219512195122,-36.096774193548384,46.0,0.11627906976744207,-168.0,7.5,0.07380073800738007,-2.4705882352941186,-65.44,0.0,-72.0,-100.41666666666666,281.0,26.5,38.0,83.0,2.421052631578948,0.0,0.0,0.0,-1.7142857142857135,0.14713541666666663,-3.61,0.1923076923076925,-39.5,-1.304347826086957,0.08801955990220045,-13.363636363636362,122.0,-0.8000000000000007,17.0,-0.10297029702970295,-1259.5,0.4885496183206106,0.13843556555993253,-0.13646055437100216,-4.4904761904761905,0.0,0.0,0.7462686567164181,0.0,0.0,-0.4569093610698366,-0.952054794520548,0.0,-7.103703703703704,67.5,0.0753012048192771,-0.32608695652173925,-0.01990049751243772,12.42857142857143,54.5,-6.553039332538736,0.3099999999999996,0.345056403450564,8.0,-7.629629629629631,-10.0,0.0,0.0975954738330976,0.0,91.0,-23.134615384615383,0.0,-9.74,4.34375,0.009803921568627416,-0.928571428571427,-0.9366666666666666,0.9299999999999997,170.0
09:53:00,-11.0,0.0,1.0476190476190474,16.0,-0.4342629482071714,0.0,1.9000000000000004,0.0,0.0,0.0,34.0,0.0,0.0,-614.0,-4.623430962343097,13.0,6.666666666666671,-1.070921985815603,0.6696428571428571,-0.8012048192771084,-2.709677419354839,0.29259813413131486,-726.0,0.15417558886509636,-11.22429906542056,-0.7007125890736342,23.22222222222222,0.0,75.0,-0.2805280528052805,0.004739336492890989,0.0,-43.25,-0.4176470588235295,-258.0,-1.6298076923076923,0.0,-0.7425742574257425,-0.558139534883721,0.0,-268.0,116.0,-4.0,-0.017934782608695632,0.0,-629.75,0.197452229299363,-2.714285714285714,0.25083986562150057,-470.5,-10.422222222222222,-1.076487252124646,0.0,-3.9333333333333336,-0.43999999999999995,0.02463054187192104,-1.4183673469387754,-10.949367088607595,-10.25581395348837,0.4253246753246753,-0.017511520737327202,0.0,0.012693935119887145,6.7692307692307665,0.06647398843930638,0.0,-0.009745363093366821,-1.5677655677655675,0.0,-93.5,0.03158844765342961,-10.666666666666668,-45.5,-1.0429799426934099,97.0,-1.917981072555205,417.0,-0.7164179104477613,469.0,0.25,-31.0,-0.0468497576736672,-0.13798219584569738,0.0
09:54:00,-3.264705882352941,-5.555555555555555,0.4375000000000002,8.0,0.0,0.23046875,1.9000000000000004,39.0,0.0,-54.0,0.0,-4.5,0.81,-151.375,-240.0,0.0,2.148148148148148,-0.7354497354497354,0.0,-0.62,-2.153846153846154,-1.9429411764705882,-23.111111111111114,-0.42603550295857984,-37.592592592592595,295.0,21.444444444444443,0.0,64.0,83.0,-1.0,0.0,0.0,-2.15625,-0.16107382550335575,-1.665,0.03053435114503822,-11.8,-0.2727272727272727,0.0,-83.33333333333334,0.0,-1.75,34.0,-0.05400000000000005,-23.416666666666664,1.3402061855670104,-4.495412844036697,0.0,0.06668446699152264,-176.125,-343.0,0.0,-4.583333333333332,0.09248554913294796,2.6296296296296298,0.17553516819571868,-1750.0,0.3545663852647736,131.0,0.14215686274509798,-0.9600000000000009,0.0,0.7962962962962963,0.0,-323.0,-0.027407987470634276,-5.499999999999999,0.0,-3.95049504950495,-0.6574074074074074,0.0,0.0,-4.493827160493828,1.0186915887850465,-31.923076923076923,0.17711171662125347,-53.33333333333334,0.0,3.6666666666666856,-0.09609609609609615,0.0,0.47029702970297016,166.0
09:55:00,-317.0,-0.6363636363636364,0.4363636363636365,0.0,108.0,-0.5799999999999998,0.18811881188118806,9.25,0.16363636363636364,-5.619047619047619,0.1588785046728972,0.17500000000000004,-0.07307692307692304,0.0,-8.222222222222221,0.0,-0.07168458781361997,0.38613861386138604,153.0,-1.1153846153846152,-10.625,-17.919003115264797,-0.9196428571428571,0.04996530187369885,-873.0,74.0,213.0,-0.34104046242774566,64.0,85.0,0.005208333333333315,1.0,0.0,-68.0,-1.8333333333333335,-2.8091603053435117,0.0,-2.391304347826088,0.0,-4.333333333333332,-6.944444444444444,6.210526315789474,-0.05982905982905984,17.5,-0.0488245931283906,-978.5,-0.5201238390092879,0.0,-0.7704918032786885,-10.612903225806452,-0.7405797101449275,-19.52941176470588,0.0,-17.666666666666664,-0.22065727699530524,26.214285714285715,-1.1940928270042193,-366.0,-51.57142857142857,25.200000000000003,0.9642857142857135,0.8999999999999986,0.009493670886075944,12.57142857142857,-0.13381742738589208,-506.625,0.371428571428571,-2.384615384615385,14.176470588235293,-44.888888888888886,-0.7000000000000002,-134.5,0.0,-1.0301369863013696,27.25,-10.284552845528456,10.973684210526315,-4.369369369369369,467.0,0.7777777777777786,-0.17006802721088432,-1.4599999999999997,0.8971962616822431,1.6600000000000001
