,2021-09-02,2021-09-03,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-20,2021-09-21,2021-09-22,2021-09-23,2021-09-24,2021-09-27,2021-09-28,2021-09-29,2021-09-30,2021-10-01,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-11-01,2021-11-02,2021-11-03,2021-11-04
10:02:00,-0.061475409836065587,-0.26490066225165565,0.0,-76.0,24.666666666666668,0.4403669724770642,-0.09803921568627455,0.29726775956284157,0.0,0.0,0.0,-2.423963133640553,0.06271072151045176,0.08310893512851891,-5.1638795986622075,-0.3567035670356704,-36.0,0.20992028343666969,0.0,0.17706237424547278,-1.4604519774011298,0.029187483565606076,0.03711634546752318,0.026736819499624143,-386.33333333333337,0.0,-3.4250000000000003,0.0,-887.0,-0.021939815369859672,-1.988095238095238,0.0,-0.6588785046728972,227.0,0.0,0.0,-0.4909090909090912,2.750000000000001,-116.0,-10.29,0.0,-2.427947598253275,0.1992307692307692,-11.857142857142856,-145.23529411764707
10:03:00,0.4761904761904763,-0.1932114882506527,-0.33999999999999997,-3.4000000000000004,17.0,-0.9880952380952381,-0.05316455696202538,-167.0,0.0,0.0,0.0,-635.5,0.04049586776859504,0.4980724749421742,0.26692417157958925,-0.6894865525672371,-0.40506329113924044,0.25153374233128833,-4.238095238095237,-264.0,-2.165829145728643,-1.1400000000000001,0.0,0.14247811090474927,-370.66666666666663,0.5668757416511274,0.43395098625224143,-0.06576844028316964,-1.7103718199608613,-0.13140311804008908,-1.2084095063985374,-0.6869158878504673,-0.8057142857142857,-0.07496823379923767,297.0,-0.24861878453038677,3.2857142857142847,0.0,0.2675483214649033,0.0,-5.666666666666686,0.0,0.2827172827172827,-2.568627450980392,0.0
10:04:00,0.2150943396226415,81.0,-0.22916666666666652,0.0,0.0,0.0,0.0,-31.0,3.5,0.0,0.0,0.0,0.049792531120331884,0.0,0.0,0.0,-1.125,-1.15609756097561,-4.2352941176470615,0.0,0.18545611015490526,0.02083704363312555,0.027888446215139417,-507.0,0.0,-119.88461538461539,0.0,14.400000000000002,-847.0,-0.05732066819521786,-5.462809917355371,0.0932944606413994,-73.19999999999999,200.0,0.0,1.2897196261682242,-0.028271405492730217,-0.056903765690376584,-40.285714285714285,0.0,0.0,0.5291005291005291,0.0,-22.782608695652172,-22.0
10:05:00,-0.18618042226487522,0.6599999999999999,0.007551240560949357,-19.5,3.32,0.08846153846153848,0.06571428571428573,-14.600000000000001,0.0,-9.615384615384617,-1.650943396226415,0.08974358974358976,0.022147327876745226,-5.154411764705882,0.2951622780159216,0.0,0.0,0.1376936316695353,0.05108055009823176,0.2487611496531219,-0.1780185758513932,-37.666666666666686,-0.6363636363636358,-5.069999999999999,0.30939668980245594,-9.140762463343108,-4.693333333333333,0.0,-102.625,-0.04089740593596636,-1.1128747795414462,0.06346826586706644,0.22437137330754353,48.75,298.0,0.0,1.1428571428571423,0.0,-241.0,0.0,0.023972602739726068,-120.27272727272727,0.0,0.14050944946589972,-18.408
10:06:00,0.0,0.0,0.17142857142857149,-59.0,0.0,0.0,0.0,-0.6567164179104477,10.0,0.0,0.03574468085106386,-5.244094488188977,0.02835538752362954,0.0,-14.514851485148515,275.0,0.003977724741447863,0.10673234811165846,-0.23275862068965525,0.06149936467598471,-0.9206349206349207,0.0,0.029918404351767847,-5.785046728971962,0.0,-200.0,0.0,-0.07697929354445798,-7.859649122807017,-0.042989252686828294,-0.6980088495575221,-0.24380165289256195,0.0,0.0,0.0,0.6854460093896713,0.0,0.0,0.0,-8.84,0.0230700976042591,-8.826086956521738,-0.7391304347826093,-73.28571428571428,-88.92307692307693
10:07:00,0.0,0.0,0.0,0.0,0.8600000000000001,0.0,-3.9230769230769216,-1.1881188118811878,0.010050251256281395,-3.0943396226415096,0.0,0.0,0.036015325670498144,0.0,0.159974506054812,2.650485436893204,-0.2857142857142847,-24.66666666666667,-0.48571428571428577,0.08559046587215602,-0.5369369369369369,-0.9576271186440675,0.024711696869851724,0.1697396963123644,0.025235396492480633,0.0,-26.888888888888893,2.0742857142857143,-437.5,-0.028661889685052455,-1.0514096185737976,0.12967032967032965,-0.8924050632911391,198.0,5.96,146.0,12.0,0.23831775700934577,0.25434782608695655,-1.5631578947368423,0.026721479958890015,-3.283018867924528,-0.11832611832611833,-54.000000000000014,0.0
10:08:00,-0.06490872210953347,0.0,5.600000000000001,-25.0,0.0,-124.5,-0.0772357723577236,-78.0,0.0,0.23267326732673266,-1.3125000000000002,-2.30990990990991,0.017355371900826477,-765.0,-1549.0,0.0,0.18181818181817988,-12.222222222222221,3.9000000000000057,0.14041994750656173,-116.0,-7.533333333333331,-0.05245901639344264,-78.25,0.008396089620655856,-1451.0,0.0,0.08771929824561403,-394.0,2.5,0.0,0.0,-3.639999999999999,0.0,0.0,0.0,0.0,4.571428571428573,0.0,0.0,0.0,0.0,-0.4966666666666668,-2.6732673267326734,-23.200000000000003
10:09:00,0.0,0.4814814814814814,0.0,-43.0,29.333333333333336,0.0,0.0,-60.0,-8.5,0.0,-2.3111111111111113,-0.038528896672504365,-0.013201320132013195,-7.690000000000001,-13.363636363636363,0.0,0.00990099009900991,-0.5597964376590331,4.333333333333336,0.27473958333333337,0.20843091334894615,0.0,-0.28865979381443285,-6.08411214953271,0.45271715875053486,0.0,0.0,-0.25017041581458765,-130.33333333333331,168.0,-6.609999999999999,-0.84375,0.0,-0.039140907266158154,300.0,0.0,0.3203883495145634,1.4347826086956523,0.0,-42.94736842105264,0.0,0.0,0.0,-30.0,0.0
10:10:00,0.9699999999999998,0.6626506024096388,-0.06528189910979226,-36.0,4.1499999999999995,-3.05,0.0,0.14285714285714288,-0.6428571428571423,0.0,0.05786718104160926,-5.343283582089552,0.0019880715705765384,-0.5872756933115824,-3.675,32.75,0.2857142857142847,-0.9051724137931033,2.6111111111111107,0.13775874375446118,-123.00000000000003,-1.0873786407766994,-5.200000000000003,-2.925233644859813,-6.962406015037594,-5.334608030592734,-2.9333333333333336,2.2441860465116275,-39.4,4.903225806451616,-57.249999999999986,0.008442056792018426,-12.806451612903224,0.7650000000000001,0.0,-0.3252212389380531,35.0,2.92,0.0,-5.387323943661972,-0.1556603773584906,0.0,-256.0,-58.222222222222214,0.0
10:11:00,0.98,0.0,-0.007089620069078317,0.0,0.0,-13.4,0.0,-141.0,0.0,-10.571428571428571,-3.3965517241379306,-9.482142857142856,0.020000000000000018,-4.8,-13.690000000000001,-0.13484302624806999,0.01869158878504651,-35.0,0.24336283185840712,-0.4362244897959184,-0.825503355704698,0.16216216216216217,0.013140604467805517,-5.443478260869566,-1.6450381679389312,-4.475845410628019,-286.0,-0.158599827139153,-1.502212389380531,-0.1487437185929648,-1.0713266761768903,20.5,0.19860017497812774,-0.00362318840579709,2.7027027027027026,37.0,0.0,1.1304347826086958,-1.2931726907630523,-5.316546762589929,-10.0,0.0,0.2151810584958217,-35.99999999999999,0.0
10:12:00,1.02,-0.15286624203821653,-0.07854406130268199,-0.154228855721393,0.0,-2.1069182389937104,0.09219858156028371,-16.500000000000004,-0.34999999999999964,-0.6454545454545455,0.34674329501915707,-3.2467105263157894,-0.007453416149068248,0.0,-13.14,0.0,0.00738552437223039,-0.48611111111111116,2.89473684210526,-150.0,-138.66666666666666,0.10972850678733032,-0.08368200836820083,-2.384615384615384,-2.004842615012106,0.0,0.0,-0.07921433196632854,-0.9900568181818182,-0.11534795042897997,-0.936,-0.004324224859692638,0.0,148.0,311.0,0.0,0.0,0.4965986394557822,-322.0,0.0,0.0,0.0,0.0,-33.6,0.0
10:13:00,0.0,0.40875912408759124,0.4700000000000001,-3.3636363636363633,81.0,-126.0,-6.538461538461538,-9.823529411764705,0.0039095224797541794,0.0,0.0,-4.291866028708133,0.04166666666666674,0.0,0.0,2.72,0.0,-2.0097087378640777,-0.03307276007215876,0.0916310323762981,-2.404878048780488,-0.24379232505643345,-0.021999999999999992,0.0,0.0,0.0,0.0,1.8350000000000002,-10.402985074626866,5.260869565217391,-1.6825,-0.05739130434782608,-4.1923076923076925,-0.23676470588235293,310.0,0.0,0.0,-0.04130098089829637,-1.1797385620915033,0.0,0.0,0.0,0.3134479271991911,-2.423076923076923,-5.217687074829932
10:14:00,0.0,1.7111111111111112,-0.04696449026345928,-28.0,0.0,0.0,-99.0,0.0,0.0014245014245014564,-16.46153846153846,-18.88888888888889,0.0,-0.030000000000000027,0.3457446808510638,-12.83,109.0,-0.00952380952380949,0.16842961757526442,-0.2148760330578513,0.2152080344332855,0.0,0.0,18.66666666666667,0.5076297049847406,-7.738317757009345,-608.5,0.3341836734693878,89.0,-116.16666666666667,-0.022103303862261447,-5.999999999999999,0.0,-2.0469483568075115,-0.1423785594639866,260.0,154.0,0.714285714285714,0.7166666666666667,-8.886363636363637,-603.0,-0.0625,0.0,0.0,0.010573269453163725,0.0
10:15:00,0.0,0.0,-0.31617647058823534,0.0,-0.21621621621621623,-47.77777777777777,0.31677018633540377,0.05777777777777776,0.002083333333333326,-1.9655172413793103,-1.2056737588652482,-781.0,-0.014681892332789603,0.14261168384879724,-11.156521739130435,-0.3047722342733188,-3.0,-1.299363057324841,2.0,-1.4999999999999998,0.22409539473684215,-28.0,-0.023372287145242088,-9.597014925373134,-71.44444444444446,0.0,-1.0816777041942605,-0.09435462496686986,-4.9375,-0.05813953488372092,0.0,0.0,0.1392447741065408,1.4444444444444446,122.5,0.0,0.38938053097345127,22.25,-130.33333333333331,-21.392857142857142,-0.23039215686274506,0.0,-2.443548387096774,0.21120047661602626,0.0
10:16:00,5.105263157894736,0.0,-0.09772727272727277,-70.0,-0.057835820895522416,-407.0,-0.9642857142857142,-169.0,0.0012499999999999734,0.11515151515151512,-32.4,0.6325660699062233,-0.0371900826446282,-3.610778443113772,-12.959595959595958,0.0,-1.5999999999999943,-0.2786885245901639,-0.22115384615384615,0.10163934426229507,-0.7423469387755102,0.11330049261083741,0.0,-3.993377483443709,-167.25,-348.57142857142856,-2.677595628415301,-0.6201413427561837,-1.7936893203883493,87.0,-1.9158878504672898,0.0,-1.8203883495145632,11.733333333333334,242.0,11.846153846153847,1.958333333333334,-0.228643216080402,-128.0,0.0,-40.0,-20.984848484848484,-3.0,0.3579164517792677,0.0
10:17:00,5.749999999999999,0.0,-0.24999999999999994,0.0,-0.22627737226277378,0.0,0.0,-1.657142857142857,0.044642857142857144,-20.700000000000003,-1.4761904761904763,-3.5845410628019323,0.7000000000000002,-603.0,-11.76,-0.18422712933753949,0.0,0.3604240282685513,9.222222222222223,0.0,-5.29126213592233,0.06546762589928057,-0.09664429530201346,-15.073170731707316,-179.33333333333331,0.3956501619620546,-2.45,1.320388349514563,-711.0,0.635036496350365,0.45934618608549876,-0.003638215818962398,0.0,2.588235294117647,28.33333333333333,15.700000000000001,0.0,11.799999999999999,-2.4302325581395348,-31.22222222222222,0.03712035995500562,-106.53846153846153,-2.164556962025316,0.17917103882476382,0.0
10:18:00,-0.6926829268292684,0.0,0.0,-0.6016949152542374,0.0,0.0,0.0,0.10756972111553786,-0.022099447513812098,-11.352941176470587,0.0,-185.5,-0.012548680225010878,0.5064308681672026,-11.76,-0.3633093525179857,-0.09322033898305088,0.27739251040221913,12.5,-8.357142857142856,-5.342857142857143,-1.0526315789473684,14.75,-7.144444444444444,-1.105515587529976,0.2669008836367508,0.0,0.0,-348.5,-0.15104166666666669,0.0,-0.08333333333333337,0.0,7.652173913043478,0.0,0.0,0.0,-0.47468354430379744,-9.636363636363637,-8.78,-0.29702970297029707,0.0,0.0,-222.33333333333331,0.0
10:19:00,0.0,0.0,-0.16791044776119401,0.0,0.0,0.0,-6.210526315789473,0.195,0.06481481481481481,-19.77777777777778,-10.642857142857144,0.6889375684556407,-0.09253246753246747,-19.296296296296298,0.7607142857142857,-0.865979381443299,0.2777777777777779,-0.9264705882352942,2.7027027027027026,-0.5967741935483871,-561.0,0.08857395925597877,-0.061742006615215006,-121.16666666666666,-2.628712871287129,0.4960992198439688,0.0,5.928571428571429,-711.0,0.0,0.22249999999999998,6.363636363636363,0.0,18.25,184.0,80.5,10.25,0.0,-2.5392156862745097,0.0,-0.43636363636363606,-8.935483870967742,-89.5,-95.28571428571429,0.0
10:20:00,3.9393939393939394,0.0,-0.275,-90.0,-0.23943661971830987,0.2802919708029197,-0.5392156862745098,-0.7006802721088436,0.11111111111111112,-26.142857142857142,-3.91304347826087,-6.626016260162602,0.4854368932038835,-1.0681818181818181,0.4107676969092722,-0.41506849315068495,4.600000000000001,-7.874999999999998,7.800000000000001,0.2506203473945409,-155.25,-4.521739130434783,-0.03202099737532804,-24.129032258064512,-62.25,-600.0,-18.85714285714286,0.44565217391304346,-12.703703703703706,0.3198757763975155,-1.417989417989418,-0.11568123393316194,-0.9999999999999998,0.0,0.18999999999999995,0.6799999999999999,10.0,14.125,-37.0,0.0,-4.799999999999997,-4.18429003021148,-1.5742574257425743,-65.6,-195.0
10:21:00,1.21,166.0,22.5,-21.75,-0.13991163475699564,-0.38666666666666666,0.0,0.30851063829787234,7.666666666666671,0.0,0.007530807850296695,-8.386363636363637,2.8275862068965516,-24.210526315789476,-27.87878787878788,-0.6688453159041394,2.3000000000000007,-0.05121293800539087,0.9615384615384616,0.12817258883248728,-3.0742574257425743,-0.452054794520548,-0.08190709046454758,-6.28,-4.6261682242990645,-6.654501216545012,0.0,-0.10204081632653061,0.22217821782178215,0.9626168224299065,-536.0,8.833333333333329,0.0,219.0,291.0,-0.36486486486486486,9.0,1.1600000000000001,-2.346534653465347,-44.61904761904762,0.0,-310.0,-0.5282392026578073,0.0751315642145336,-21.45
10:22:00,0.0,-0.31400000000000006,-0.09771309771309766,0.0,3.4444444444444446,0.0,-2.833333333333334,-72.5,-0.14074074074074078,-17.22222222222222,0.0,-1.3656716417910446,20.5,-3.7844827586206895,-838.0,23.76923076923077,-0.0034818941504178857,-0.14578005115089515,61.5,-0.9646017699115044,-5.864077669902912,0.04312668463611857,-0.024786672084518457,0.552951388888889,-95.5,-2703.0,0.0,-0.07000000000000006,-10.113207547169813,-0.02930207778369731,-5.359999999999999,0.0,-31.599999999999994,209.0,0.0,85.0,-0.14893617021276595,6.1818181818181825,-252.0,0.0,-1.7857142857142847,0.0,-0.8499999999999999,0.27287853577371046,-16.623076923076923
10:23:00,1.21,5.551724137931035,-0.24378109452736318,-92.0,0.25999999999999995,-13.423076923076923,-5.857142857142856,-141.0,0.0,0.0,0.0,-16.451612903225808,-0.019266917293233043,0.0,-15.424242424242422,-0.1917808219178082,0.0239520958083832,0.3169129720853859,4.3478260869565215,0.0,-0.5969289827255277,0.0723735408560311,4.466666666666669,-0.7970297029702971,-1.1333333333333333,0.0,0.0,0.06352941176470583,-5.254901960784314,0.0,0.0,0.5299999999999994,0.0,211.0,291.0,1.71,0.0,0.0,-38.666666666666664,0.0,0.036363636363636376,-304.33333333333337,0.0,-173.5,0.0
10:24:00,58.5,0.53,-0.18285714285714286,-15.333333333333336,-0.17764471057884235,-395.0,0.0,0.38437499999999997,0.0,0.0,0.0058177646673222005,-34.0,0.0,0.0,-10.950495049504951,0.0,0.042944785276073594,-1.26,33.33333333333333,-0.9615384615384617,-3.5454545454545454,-0.4396135265700484,0.7322834645669292,0.461169702780441,-2.915,-2250.0,-1.0833333333333333,-0.426984126984127,-5.128712871287129,6.0,0.4151394422310757,0.0,0.4500000000000002,185.0,0.0,172.0,0.5182481751824818,0.0,0.0,0.0,0.018326693227091684,-74.375,-3.1900000000000004,0.09694989106753815,-10.339712918660286
