,2021-09-02,2021-09-03,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-20
09:46:00,3.6287425149700603,-1.8367346938775508,-0.4478487614080835,-0.6175953079178886,0.1117499101688825,0.21907459867799817,-1.9936708860759493,0.11758230761533073,0.0020168999219625228,-13.658682634730539,0.22663942039754784,-0.9130944014991802
09:47:00,0.6590909090909092,-0.1545587518283764,-1.9042553191489358,0.15946234916755764,-0.6000000000000001,4.872727272727275,-0.5752919483712354,-0.8888888888888888,-1.3657817109144545,-8.74063670411985,-0.46689628779181014,-0.1488888888888889
09:48:00,5.819999999999999,-0.7301136363636367,-0.37804187889077534,-0.5898030127462341,-1.6693227091633465,0.24561403508771928,-0.6689750692520776,-1.240506329113924,-6.9402985074626855,-22.91578947368421,0.20434389140271492,-1.1741898148148149
09:49:00,4.241877256317689,-0.7849162011173183,-0.17249205628688152,-1.3181818181818183,-0.5465116279069768,1.0561403508771932,-1.2796116504854367,0.24309677419354836,0.0957025297165498,-4.813992226540811,-2.8225000000000007,-0.8803774632250903
09:50:00,-0.18167845066092836,-0.051963048498845144,0.19583333333333336,0.18859102244389028,-0.15705614567526555,0.31047619047619046,0.12985074626865667,-0.49809679173463844,0.2285783836416748,-5.446700507614214,-1.2128666035950804,-2.172318339100346
09:51:00,1.7391304347826089,-0.10322580645161272,0.15999068467629252,-2.3224181360201506,-0.3068081343943413,-0.13546690048224463,0.05802076356329544,-0.9949647532729105,0.08933333333333338,0.5803531009506564,-6.407960199004975,0.3376406202493159
09:52:00,11.666666666666666,-0.2978723404255321,-0.36704119850187267,-2.9300000000000006,0.07738410012339147,0.424320827943079,0.11012861736334412,-1.0177902621722847,-0.3200618477000387,0.0,-1.6776960784313721,-0.3439041578576462
09:53:00,5.594059405940595,0.05593561368209257,0.17471264367816092,-0.4766811279826464,-0.24817518248175185,0.40791100123609403,-0.24672364672364674,-0.0024604569420035027,0.1370098422121544,-7.306206896551723,0.14790800097871293,-5.7081967213114755
09:54:00,1.3525872442839952,-0.8341836734693877,-0.823607427055703,0.26799758015728975,-0.40904806786050907,-0.14304347826086958,-1.7519083969465647,-0.4522417153996101,-0.22055239642567018,-58.269999999999996,-1.1580459770114944,-1.303637713437268
09:55:00,-0.3061446438281675,0.16179775280898875,-0.073921028466483,-0.48087739032620924,-0.25424657534246575,-0.08833426808749295,0.15920055134390076,-0.9870009285051068,-4.057971014492754,-1.5656675749318802,-0.23633333333333334,-1.0795690012432655
09:56:00,-0.5731584258324924,-0.9275000000000002,-0.48450491307634164,-2.8633333333333324,0.19620508679854665,0.8179551122194515,0.14403735632183906,-1.5439093484419262,-165.79999999999995,-3.2996042962125496,0.0,-1.0956709956709956
09:57:00,3.653465346534653,-0.8774509803921569,0.15395284327323164,-0.9562715765247412,0.09116409537166903,-0.1595330739299611,0.24383434155421124,-12.819277108433738,-0.5371318822023048,-5.291970802919709,-6.6800000000000015,0.13738907302469794
09:58:00,10.728155339805827,-0.3874458874458875,0.06334420121099209,-0.2519576232151083,-0.34576023391812866,-0.14933920704845816,0.16387959866220736,0.10621642363775896,-1.5781818181818186,-2.103025936599424,0.10318142734307834,-2.3134057971014492
09:59:00,1.6169590643274854,-1.4150197628458496,-0.5357142857142857,-7.439252336448597,-29.571428571428584,-0.2069810165339865,-0.149685534591195,-1.4924892703862662,-8.359223300970871,-1.7346938775510203,-5.766169154228855,0.19303685953907956
10:00:00,-0.2040705069961839,-0.4254742547425474,0.24060721062618595,-0.9476309226932671,-0.5498812351543942,-0.13270142180094785,0.060123784261715385,0.3171487603305785,-1.2793388429752066,-3.4930991217063987,-0.3448723496321939,-0.05179383527033854
10:01:00,-0.5763319672131147,0.0,-1.4358353510895885,-10.757142857142856,-0.5380281690140845,-0.09843659525188186,0.07090941322460564,0.3272037361354349,0.05851658591129327,-18.25581395348837,-0.1401801801801802,0.14036276451579277
10:02:00,1.936731107205624,0.02790587678845924,-0.2669902912621359,-2.916666666666666,-1.1102514506769823,0.6520076481835562,0.07720306513409969,-0.8505050505050504,-0.896551724137931,-53.067307692307686,-41.25,0.191527446300716
10:03:00,-0.3455003146633102,0.05434782608695654,0.06458285451620316,-0.5100864553314121,-1.718840579710145,-0.12088698140200282,0.1037277147487844,-14.65882352941177,-3.75,-69.73076923076923,-0.3211052882324916,-1.7935294117647058
10:04:00,0.6849894291754757,-1.989010989010989,0.1199572535399413,-0.5198630136986302,-0.3375358166189112,1.6415094339622645,0.1462467644521139,-7.683060109289617,0.18915272531030758,0.34500216982496745,-2.3550000000000004,-4.107015457788348
10:05:00,3.2346041055718473,0.0,0.22213911742707554,-0.8839779005524864,-0.38349834983498354,0.3151408450704225,0.0912561352481367,-6.233766233766233,0.08454075847297471,-3.4895678092399405,0.008170515097690956,0.25299423332840454
10:06:00,0.5020308692120228,-0.5985037406483795,-0.28413712957582804,0.18533982834609136,-3.046391752577321,-0.007504690431519703,0.11659614480488956,0.2520448348985156,-1.9522613065326633,-6.875177304964539,-0.16751787538304397,-1.0650552074007757
10:07:00,1.159957627118644,-0.7322834645669296,-1.1326530612244903,-0.5820679681851048,-1.0811808118081183,-0.1332855607309208,0.03629668595476064,-11.157894736842106,0.0,-2.573993471164309,-0.010956175298804771,0.0
10:08:00,0.0,0.06937234544596507,-0.34369173399627095,0.2213417855256207,-7.4375,0.0,-0.687587168758717,-9.646067415730338,-30.230769230769226,-3.030324400564175,0.0006034427999745962,-4.033918128654971
10:09:00,0.15476984656437626,0.058064516129032254,-0.34493670886075944,-1.04625,-1.3729603729603728,0.0,0.1500646830530401,-9.910714285714285,-1.3074380165289257,-3.964794007490637,0.010266438523588384,-0.37237041856430275
10:10:00,0.19972733469665982,0.41498559077809816,-0.5817361894024804,-1.744855967078189,-0.19113341698034295,-0.18690654672663667,0.09426057813154587,0.39466534946900467,-0.6372549019607843,-1.4244908754297805,-0.003246328245673724,-8.214463840399
10:11:00,4.9802955665024635,-0.07050592034445646,0.13344271260596113,-0.015457788347205709,-6.3406593406593394,-0.1976432779860739,-1.0203488372093021,-24.584615384615386,0.0,-5.20079522862823,-0.033940211283434496,-3.2435643564356433
10:12:00,5.064356435643565,0.1103202846975089,-1.4354354354354362,-1.7941787941787943,-5.19047619047619,0.3282732447817836,0.16539050535987748,0.3247863247863248,-0.40486257928118385,-1.443237370994025,0.05362776025236593,-1.9421084704448508
10:13:00,-0.34784098697738175,-0.16677076826983134,-1.1154734411085454,-0.6763322884012539,-32.70588235294119,0.33832335329341323,0.05048267130875128,-4.857692307692307,-0.7078651685393259,-3.537507749535028,0.10413694721825983,-2.2538293216630194
10:14:00,-0.44192872117400417,0.0,0.1159107271418287,-1.113956466069142,-0.7754820936639117,1.647619047619048,-0.5545454545454547,-2.7758241758241753,-7.75,0.0,0.06448979591836723,-29.42574257425743
10:15:00,1.0314192849404118,-0.6832669322709162,0.09149739349271979,-0.6444444444444444,-1.5877192982456139,1.7524752475247523,0.10314628608498216,0.032409215150331905,-0.45961995249406173,-3.1258703802892347,0.08499999999999996,-2.488182559087205
10:16:00,1.530935251798561,0.0,0.20207253886010362,-4.0649999999999995,-63.85714285714283,0.0,0.010192486484625118,-1.5812743823146942,-2.5980066445182723,-1.028771760154739,-0.2732240437158473,-2.418226200162734
10:17:00,-0.36463331048663467,0.1101110111011101,0.0,-1.9700748129675816,-0.5852981969486823,-0.1807672096689438,0.11993382961124893,-3.2047244094488194,0.0,0.0,-0.21875,-0.8679369250985545
10:18:00,-0.3416639263400197,-2.807017543859649,-0.4471153846153846,-0.9999999999999998,-0.5805860805860803,0.26439578264395786,0.10867052023121387,-3.530364372469636,0.1370769230769231,-88.5625,0.0,-1.447490946714951
10:19:00,0.3241505968778696,0.14982021574111065,-0.5495049504950494,-1.5124282982791586,-0.9487951807228914,-0.1588850174216028,0.10980061780398764,-1.319946452476573,-50.16666666666667,-3.874384236453202,-0.12897526501766787,-0.6285061969993477
10:20:00,9.961165048543688,-1.0133689839572195,0.08207004704652376,-1.8872549019607843,-0.3547297297297298,0.04428904428904429,-0.15141612200435733,-2.884718498659517,0.33140585471629924,-16.432569974554706,-0.20508568269762295,-0.6015549076773566
10:21:00,0.16976127320954915,-4.869047619047617,-0.24806866952789702,-2.940520446096654,-0.09368308351177732,1.167883211678832,0.12861736334405147,-2.011887072808321,-0.6827242524916943,-3.6038506417736293,-0.47333333333333316,-3.2779156327543424
10:22:00,4.553648068669528,-36.38461538461537,-0.4037089871611983,-51.93333333333334,-0.4311926605504587,1.0766666666666667,-0.11908396946564886,-31.57142857142857,-2.04,-10.241860465116279,-0.4047954866008463,-2.024469820554649
10:23:00,0.7871581450653984,0.17885375494071143,0.13851992409867173,-1.2845257903494174,0.0,7.31111111111111,-0.8966565349544071,-9.611111111111109,-27.53333333333333,-35.42245989304813,0.0,-0.767156862745098
