date,time,sym_root,sym_suffix,size
2020-09-23,11:12:00,BSY,,2359839
2020-09-23,11:13:00,BSY,,131674
2020-09-23,11:14:00,BSY,,342747
2020-09-23,11:15:00,BSY,,174500
2020-09-23,11:16:00,BSY,,211107
2020-09-23,11:17:00,BSY,,53771
2020-09-23,11:18:00,BSY,,70956
2020-09-23,11:19:00,BSY,,139913
2020-09-23,11:20:00,BSY,,59166
2020-09-23,11:21:00,BSY,,78587
2020-09-23,11:22:00,BSY,,24554
2020-09-23,11:23:00,BSY,,131469
2020-09-23,11:24:00,BSY,,60179
2020-09-23,11:25:00,BSY,,14776
2020-09-23,11:26:00,BSY,,19602
2020-09-23,11:27:00,BSY,,25495
2020-09-23,11:28:00,BSY,,39492
2020-09-23,11:29:00,BSY,,59798
2020-09-23,11:30:00,BSY,,34706
2020-09-23,11:31:00,BSY,,106294
2020-09-23,11:32:00,BSY,,49464
2020-09-23,11:33:00,BSY,,63791
2020-09-23,11:34:00,BSY,,105851
2020-09-23,11:35:00,BSY,,51165
2020-09-23,11:36:00,BSY,,38389
2020-09-23,11:37:00,BSY,,29271
2020-09-23,11:38:00,BSY,,54423
2020-09-23,11:39:00,BSY,,13915
2020-09-23,11:40:00,BSY,,10571
2020-09-23,11:41:00,BSY,,113358
2020-09-23,11:42:00,BSY,,47725
2020-09-23,11:43:00,BSY,,28691
2020-09-23,11:44:00,BSY,,30213
2020-09-23,11:45:00,BSY,,9069
2020-09-23,11:46:00,BSY,,16048
2020-09-23,11:47:00,BSY,,21535
2020-09-23,11:48:00,BSY,,52627
2020-09-23,11:49:00,BSY,,12375
2020-09-23,11:50:00,BSY,,21502
2020-09-23,11:51:00,BSY,,9989
2020-09-23,11:52:00,BSY,,5443
2020-09-23,11:53:00,BSY,,7631
2020-09-23,11:54:00,BSY,,29382
2020-09-23,11:55:00,BSY,,162537
2020-09-23,11:56:00,BSY,,7918
2020-09-23,11:57:00,BSY,,15846
2020-09-23,11:58:00,BSY,,91000
2020-09-23,11:59:00,BSY,,114851
2020-09-23,12:00:00,BSY,,49025
2020-09-23,12:01:00,BSY,,9988
2020-09-23,12:02:00,BSY,,13371
2020-09-23,12:03:00,BSY,,7826
2020-09-23,12:04:00,BSY,,1861
2020-09-23,12:05:00,BSY,,7519
2020-09-23,12:06:00,BSY,,36071
2020-09-23,12:07:00,BSY,,19194
2020-09-23,12:08:00,BSY,,10057
2020-09-23,12:09:00,BSY,,21556
2020-09-23,12:10:00,BSY,,2095
2020-09-23,12:11:00,BSY,,6253
2020-09-23,12:12:00,BSY,,17817
2020-09-23,12:13:00,BSY,,2712
2020-09-23,12:14:00,BSY,,5010
2020-09-23,12:15:00,BSY,,5142
2020-09-23,12:16:00,BSY,,4641
2020-09-23,12:17:00,BSY,,5518
2020-09-23,12:18:00,BSY,,27516
2020-09-23,12:19:00,BSY,,49623
2020-09-23,12:20:00,BSY,,21686
2020-09-23,12:21:00,BSY,,26475
2020-09-23,12:22:00,BSY,,5435
2020-09-23,12:23:00,BSY,,7808
2020-09-23,12:24:00,BSY,,23260
2020-09-23,12:25:00,BSY,,7332
2020-09-23,12:26:00,BSY,,15409
2020-09-23,12:27:00,BSY,,14933
2020-09-23,12:28:00,BSY,,65837
2020-09-23,12:29:00,BSY,,71424
2020-09-23,12:30:00,BSY,,10163
2020-09-23,12:31:00,BSY,,17976
2020-09-23,12:32:00,BSY,,10713
2020-09-23,12:33:00,BSY,,31755
2020-09-23,12:34:00,BSY,,12838
2020-09-23,12:35:00,BSY,,8514
2020-09-23,12:36:00,BSY,,15781
2020-09-23,12:37:00,BSY,,10587
2020-09-23,12:38:00,BSY,,13514
2020-09-23,12:39:00,BSY,,4139
2020-09-23,12:40:00,BSY,,16924
2020-09-23,12:41:00,BSY,,23254
2020-09-23,12:42:00,BSY,,13941
2020-09-23,12:43:00,BSY,,19566
2020-09-23,12:44:00,BSY,,18358
2020-09-23,12:45:00,BSY,,19515
2020-09-23,12:46:00,BSY,,21865
2020-09-23,12:47:00,BSY,,11376
