date,time,sym_root,sym_suffix,size
2019-01-02,09:30:00,NATH,,272
2019-01-02,09:34:00,NATH,,3
2019-01-02,09:35:00,NATH,,43
2019-01-02,09:36:00,NATH,,1
2019-01-02,09:39:00,NATH,,16
2019-01-02,09:50:00,NATH,,2
2019-01-02,10:38:00,NATH,,5
2019-01-02,11:06:00,NATH,,1
2019-01-02,11:26:00,NATH,,29
2019-01-02,11:41:00,NATH,,9
2019-01-02,11:56:00,NATH,,7
2019-01-02,11:57:00,NATH,,1
2019-01-02,12:13:00,NATH,,7
2019-01-02,12:51:00,NATH,,106
2019-01-02,12:58:00,NATH,,7
2019-01-02,13:22:00,NATH,,39
2019-01-02,13:28:00,NATH,,490
2019-01-02,13:29:00,NATH,,615
2019-01-02,13:30:00,NATH,,430
2019-01-02,13:31:00,NATH,,228
2019-01-02,13:35:00,NATH,,400
2019-01-02,13:36:00,NATH,,210
2019-01-02,13:37:00,NATH,,101
2019-01-02,13:40:00,NATH,,100
2019-01-02,13:42:00,NATH,,8
2019-01-02,13:48:00,NATH,,220
2019-01-02,13:53:00,NATH,,9
2019-01-02,14:09:00,NATH,,168
2019-01-02,14:10:00,NATH,,42
2019-01-02,14:11:00,NATH,,201
2019-01-02,14:13:00,NATH,,100
2019-01-02,14:17:00,NATH,,1849
2019-01-02,14:18:00,NATH,,8
2019-01-02,14:19:00,NATH,,109
2019-01-02,14:22:00,NATH,,50
2019-01-02,14:26:00,NATH,,500
2019-01-02,14:31:00,NATH,,150
2019-01-02,14:43:00,NATH,,41
2019-01-02,14:44:00,NATH,,20
2019-01-02,14:50:00,NATH,,7
2019-01-02,14:51:00,NATH,,49
2019-01-02,14:59:00,NATH,,1
2019-01-02,15:11:00,NATH,,7
2019-01-02,15:18:00,NATH,,150
2019-01-02,15:22:00,NATH,,16
2019-01-02,15:28:00,NATH,,6
2019-01-02,15:31:00,NATH,,70
2019-01-02,15:35:00,NATH,,8
2019-01-02,15:45:00,NATH,,6
2019-01-02,15:55:00,NATH,,5
2019-01-02,15:57:00,NATH,,15
2019-01-02,15:59:00,NATH,,75
2019-01-02,16:00:00,NATH,,1042
2019-01-02,16:05:00,NATH,,200
2019-01-03,09:30:00,NATH,,560
2019-01-03,09:36:00,NATH,,5
2019-01-03,09:37:00,NATH,,1
2019-01-03,09:38:00,NATH,,1201
2019-01-03,09:40:00,NATH,,1
2019-01-03,09:41:00,NATH,,101
2019-01-03,09:42:00,NATH,,499
2019-01-03,10:01:00,NATH,,47
2019-01-03,10:09:00,NATH,,1227
2019-01-03,10:22:00,NATH,,104
2019-01-03,10:24:00,NATH,,8
2019-01-03,10:27:00,NATH,,248
2019-01-03,10:34:00,NATH,,1
2019-01-03,10:38:00,NATH,,1678
2019-01-03,10:44:00,NATH,,2
2019-01-03,10:45:00,NATH,,2
2019-01-03,10:46:00,NATH,,102
2019-01-03,10:53:00,NATH,,3
2019-01-03,10:54:00,NATH,,52
2019-01-03,10:57:00,NATH,,2
2019-01-03,10:58:00,NATH,,1
2019-01-03,11:05:00,NATH,,175
2019-01-03,11:06:00,NATH,,10
2019-01-03,11:07:00,NATH,,414
2019-01-03,11:08:00,NATH,,100
2019-01-03,11:09:00,NATH,,2
2019-01-03,11:10:00,NATH,,513
2019-01-03,11:11:00,NATH,,13
2019-01-03,11:12:00,NATH,,6
2019-01-03,11:17:00,NATH,,9
2019-01-03,11:26:00,NATH,,3
2019-01-03,11:36:00,NATH,,1
2019-01-03,11:42:00,NATH,,1
2019-01-03,11:49:00,NATH,,4
2019-01-03,11:58:00,NATH,,3
2019-01-03,12:02:00,NATH,,1
2019-01-03,12:13:00,NATH,,283
2019-01-03,12:21:00,NATH,,2
2019-01-03,12:27:00,NATH,,2
2019-01-03,12:37:00,NATH,,2
2019-01-03,12:46:00,NATH,,2
2019-01-03,12:50:00,NATH,,2
2019-01-03,12:53:00,NATH,,2
2019-01-03,12:59:00,NATH,,4
2019-01-03,13:02:00,NATH,,2
2019-01-03,13:04:00,NATH,,12
2019-01-03,13:10:00,NATH,,43
2019-01-03,13:16:00,NATH,,3
2019-01-03,13:17:00,NATH,,5
2019-01-03,13:33:00,NATH,,1
2019-01-03,13:35:00,NATH,,3
2019-01-03,13:40:00,NATH,,3
2019-01-03,13:44:00,NATH,,13
2019-01-03,13:47:00,NATH,,579
2019-01-03,13:57:00,NATH,,3
2019-01-03,14:06:00,NATH,,3
2019-01-03,14:17:00,NATH,,3
2019-01-03,14:26:00,NATH,,3
2019-01-03,14:30:00,NATH,,2
2019-01-03,14:40:00,NATH,,100
