date,time,sym_root,sym_suffix,size
2019-01-02,09:30:00,HMTV,,718
2019-01-02,09:34:00,HMTV,,13
2019-01-02,09:35:00,HMTV,,190
2019-01-02,09:36:00,HMTV,,3
2019-01-02,09:39:00,HMTV,,16
2019-01-02,09:43:00,HMTV,,202
2019-01-02,09:45:00,HMTV,,20
2019-01-02,09:55:00,HMTV,,109
2019-01-02,10:32:00,HMTV,,1007
2019-01-02,10:39:00,HMTV,,15
2019-01-02,10:46:00,HMTV,,17
2019-01-02,10:50:00,HMTV,,21
2019-01-02,10:53:00,HMTV,,15
2019-01-02,10:55:00,HMTV,,816
2019-01-02,10:56:00,HMTV,,200
2019-01-02,10:57:00,HMTV,,100
2019-01-02,10:59:00,HMTV,,217
2019-01-02,11:05:00,HMTV,,7
2019-01-02,11:06:00,HMTV,,6
2019-01-02,11:10:00,HMTV,,100
2019-01-02,11:12:00,HMTV,,16
2019-01-02,11:19:00,HMTV,,115
2019-01-02,11:22:00,HMTV,,467
2019-01-02,11:28:00,HMTV,,3
2019-01-02,11:36:00,HMTV,,17
2019-01-02,11:41:00,HMTV,,53
2019-01-02,11:43:00,HMTV,,113
2019-01-02,11:44:00,HMTV,,346
2019-01-02,11:59:00,HMTV,,306
2019-01-02,12:03:00,HMTV,,100
2019-01-02,12:17:00,HMTV,,18
2019-01-02,12:21:00,HMTV,,418
2019-01-02,12:23:00,HMTV,,1011
2019-01-02,12:37:00,HMTV,,1000
2019-01-02,12:42:00,HMTV,,17
2019-01-02,12:45:00,HMTV,,18
2019-01-02,12:48:00,HMTV,,94
2019-01-02,13:00:00,HMTV,,15
2019-01-02,13:01:00,HMTV,,350
2019-01-02,13:07:00,HMTV,,50
2019-01-02,13:08:00,HMTV,,13
2019-01-02,13:14:00,HMTV,,8
2019-01-02,13:15:00,HMTV,,212
2019-01-02,13:16:00,HMTV,,100
2019-01-02,13:22:00,HMTV,,13
2019-01-02,13:27:00,HMTV,,13
2019-01-02,13:28:00,HMTV,,100
2019-01-02,13:30:00,HMTV,,264
2019-01-02,13:36:00,HMTV,,4
2019-01-02,13:37:00,HMTV,,12
2019-01-02,13:38:00,HMTV,,100
2019-01-02,13:42:00,HMTV,,100
2019-01-02,13:44:00,HMTV,,14
2019-01-02,13:51:00,HMTV,,13
2019-01-02,13:54:00,HMTV,,100
2019-01-02,13:58:00,HMTV,,187
2019-01-02,14:05:00,HMTV,,14
2019-01-02,14:11:00,HMTV,,6
2019-01-02,14:12:00,HMTV,,14
2019-01-02,14:19:00,HMTV,,113
2019-01-02,14:27:00,HMTV,,15
2019-01-02,14:34:00,HMTV,,216
2019-01-02,14:37:00,HMTV,,20
2019-01-02,14:42:00,HMTV,,16
2019-01-02,14:43:00,HMTV,,100
2019-01-02,14:44:00,HMTV,,211
2019-01-02,14:47:00,HMTV,,30
2019-01-02,14:49:00,HMTV,,115
2019-01-02,14:50:00,HMTV,,100
2019-01-02,14:55:00,HMTV,,100
2019-01-02,15:03:00,HMTV,,4
2019-01-02,15:09:00,HMTV,,100
2019-01-02,15:10:00,HMTV,,485
2019-01-02,15:17:00,HMTV,,19
2019-01-02,15:20:00,HMTV,,518
2019-01-02,15:26:00,HMTV,,105
2019-01-02,15:28:00,HMTV,,100
2019-01-02,15:31:00,HMTV,,333
2019-01-02,15:39:00,HMTV,,222
2019-01-02,15:44:00,HMTV,,28
2019-01-02,15:46:00,HMTV,,300
2019-01-02,15:48:00,HMTV,,21
2019-01-02,15:49:00,HMTV,,4
2019-01-02,15:50:00,HMTV,,96
2019-01-02,15:52:00,HMTV,,21
2019-01-02,15:54:00,HMTV,,31
2019-01-02,15:55:00,HMTV,,393
2019-01-02,15:56:00,HMTV,,28
2019-01-02,15:57:00,HMTV,,100
2019-01-02,15:58:00,HMTV,,322
2019-01-02,15:59:00,HMTV,,1079
2019-01-02,16:00:00,HMTV,,4262
2019-01-03,09:30:00,HMTV,,968
2019-01-03,09:37:00,HMTV,,2
2019-01-03,09:38:00,HMTV,,500
2019-01-03,09:39:00,HMTV,,890
2019-01-03,09:40:00,HMTV,,8
2019-01-03,09:53:00,HMTV,,202
2019-01-03,09:57:00,HMTV,,4
2019-01-03,10:01:00,HMTV,,3
2019-01-03,10:02:00,HMTV,,3
2019-01-03,10:05:00,HMTV,,1
2019-01-03,10:07:00,HMTV,,3
2019-01-03,10:08:00,HMTV,,210
2019-01-03,10:11:00,HMTV,,500
2019-01-03,10:12:00,HMTV,,9
2019-01-03,10:15:00,HMTV,,9
2019-01-03,10:17:00,HMTV,,17
2019-01-03,10:18:00,HMTV,,1
2019-01-03,10:19:00,HMTV,,338
2019-01-03,10:20:00,HMTV,,7
2019-01-03,10:21:00,HMTV,,100
2019-01-03,10:22:00,HMTV,,5
2019-01-03,10:24:00,HMTV,,8
2019-01-03,10:27:00,HMTV,,12
2019-01-03,10:32:00,HMTV,,11
2019-01-03,10:35:00,HMTV,,105
2019-01-03,10:36:00,HMTV,,115
2019-01-03,10:37:00,HMTV,,28
2019-01-03,10:42:00,HMTV,,12
2019-01-03,10:44:00,HMTV,,108
2019-01-03,10:47:00,HMTV,,4
2019-01-03,10:52:00,HMTV,,103
2019-01-03,10:53:00,HMTV,,300
2019-01-03,10:56:00,HMTV,,200
2019-01-03,10:57:00,HMTV,,10
2019-01-03,11:02:00,HMTV,,95
2019-01-03,11:03:00,HMTV,,11
2019-01-03,11:07:00,HMTV,,93
2019-01-03,11:09:00,HMTV,,300
2019-01-03,11:10:00,HMTV,,1
2019-01-03,11:12:00,HMTV,,165
2019-01-03,11:16:00,HMTV,,320
2019-01-03,11:17:00,HMTV,,5
2019-01-03,11:22:00,HMTV,,7
2019-01-03,11:25:00,HMTV,,100
2019-01-03,11:27:00,HMTV,,4
2019-01-03,11:32:00,HMTV,,5
2019-01-03,11:35:00,HMTV,,200
2019-01-03,11:37:00,HMTV,,3
2019-01-03,11:40:00,HMTV,,100
2019-01-03,11:41:00,HMTV,,200
2019-01-03,11:42:00,HMTV,,25
2019-01-03,11:45:00,HMTV,,101
2019-01-03,11:46:00,HMTV,,40
2019-01-03,11:47:00,HMTV,,10
2019-01-03,11:49:00,HMTV,,4
2019-01-03,11:50:00,HMTV,,1
2019-01-03,11:52:00,HMTV,,5
2019-01-03,11:53:00,HMTV,,100
2019-01-03,11:57:00,HMTV,,10
2019-01-03,12:02:00,HMTV,,7
2019-01-03,12:04:00,HMTV,,1
2019-01-03,12:07:00,HMTV,,4
2019-01-03,12:08:00,HMTV,,201
2019-01-03,12:11:00,HMTV,,100
2019-01-03,12:12:00,HMTV,,7
2019-01-03,12:17:00,HMTV,,11
2019-01-03,12:18:00,HMTV,,301
2019-01-03,12:22:00,HMTV,,21
2019-01-03,12:25:00,HMTV,,1
2019-01-03,12:27:00,HMTV,,10
2019-01-03,12:29:00,HMTV,,111
2019-01-03,12:32:00,HMTV,,10
2019-01-03,12:33:00,HMTV,,5
2019-01-03,12:37:00,HMTV,,5
