date,time,sym_root,sym_suffix,size
2021-07-15,09:30:00,RNR,PRG,1590
2021-07-15,09:35:00,RNR,PRG,200
2021-07-15,09:36:00,RNR,PRG,11
2021-07-15,09:39:00,RNR,PRG,2255
2021-07-15,09:45:00,RNR,PRG,100
2021-07-15,09:46:00,RNR,PRG,2400
2021-07-15,09:56:00,RNR,PRG,12
2021-07-15,10:05:00,RNR,PRG,200
2021-07-15,10:06:00,RNR,PRG,1400
2021-07-15,10:07:00,RNR,PRG,2400
2021-07-15,10:08:00,RNR,PRG,1700
2021-07-15,10:17:00,RNR,PRG,192
2021-07-15,10:20:00,RNR,PRG,17
2021-07-15,10:33:00,RNR,PRG,113
2021-07-15,10:39:00,RNR,PRG,1858
2021-07-15,10:40:00,RNR,PRG,12
2021-07-15,10:45:00,RNR,PRG,90
2021-07-15,10:48:00,RNR,PRG,3100
2021-07-15,10:49:00,RNR,PRG,300
2021-07-15,10:50:00,RNR,PRG,100
2021-07-15,10:52:00,RNR,PRG,1400
2021-07-15,11:04:00,RNR,PRG,400
2021-07-15,11:05:00,RNR,PRG,5400
2021-07-15,11:10:00,RNR,PRG,20
2021-07-15,11:20:00,RNR,PRG,16
2021-07-15,11:23:00,RNR,PRG,530
2021-07-15,11:27:00,RNR,PRG,321
2021-07-15,12:06:00,RNR,PRG,400
2021-07-15,12:07:00,RNR,PRG,4
2021-07-15,12:17:00,RNR,PRG,700
2021-07-15,12:23:00,RNR,PRG,14
2021-07-15,12:24:00,RNR,PRG,7
2021-07-15,12:26:00,RNR,PRG,85
2021-07-15,12:28:00,RNR,PRG,2800
2021-07-15,12:43:00,RNR,PRG,500
2021-07-15,13:05:00,RNR,PRG,200
2021-07-15,13:06:00,RNR,PRG,45
2021-07-15,13:24:00,RNR,PRG,500
2021-07-15,13:25:00,RNR,PRG,600
2021-07-15,13:27:00,RNR,PRG,45
2021-07-15,13:29:00,RNR,PRG,30
2021-07-15,13:32:00,RNR,PRG,984
2021-07-15,13:34:00,RNR,PRG,400
2021-07-15,13:37:00,RNR,PRG,300
2021-07-15,13:38:00,RNR,PRG,26
2021-07-15,13:41:00,RNR,PRG,1400
2021-07-15,13:44:00,RNR,PRG,80
2021-07-15,13:45:00,RNR,PRG,600
