date,time,sym_root,sym_suffix,size
2021-06-03,09:30:00,AGM,PRG,762
2021-06-03,09:38:00,AGM,PRG,1400
2021-06-03,09:41:00,AGM,PRG,1900
2021-06-03,09:46:00,AGM,PRG,1000
2021-06-03,09:50:00,AGM,PRG,3068
2021-06-03,09:55:00,AGM,PRG,3900
2021-06-03,09:56:00,AGM,PRG,400
2021-06-03,09:57:00,AGM,PRG,100
2021-06-03,09:59:00,AGM,PRG,600
2021-06-03,10:01:00,AGM,PRG,700
2021-06-03,10:03:00,AGM,PRG,182
2021-06-03,10:06:00,AGM,PRG,800
2021-06-03,10:08:00,AGM,PRG,200
2021-06-03,10:11:00,AGM,PRG,400
2021-06-03,10:12:00,AGM,PRG,700
2021-06-03,10:24:00,AGM,PRG,1800
2021-06-03,10:25:00,AGM,PRG,3500
2021-06-03,10:26:00,AGM,PRG,2200
2021-06-03,10:29:00,AGM,PRG,600
2021-06-03,10:30:00,AGM,PRG,650
2021-06-03,10:31:00,AGM,PRG,700
2021-06-03,10:40:00,AGM,PRG,635
2021-06-03,10:45:00,AGM,PRG,400
2021-06-03,10:48:00,AGM,PRG,1905
2021-06-03,10:57:00,AGM,PRG,10
2021-06-03,10:58:00,AGM,PRG,2000
2021-06-03,10:59:00,AGM,PRG,290
2021-06-03,11:31:00,AGM,PRG,200
2021-06-03,11:32:00,AGM,PRG,300
2021-06-03,11:38:00,AGM,PRG,2600
2021-06-03,11:39:00,AGM,PRG,200
2021-06-03,11:55:00,AGM,PRG,400
2021-06-03,12:03:00,AGM,PRG,400
2021-06-03,12:04:00,AGM,PRG,2000
2021-06-03,12:34:00,AGM,PRG,2400
2021-06-03,12:35:00,AGM,PRG,100
2021-06-03,12:38:00,AGM,PRG,1910
2021-06-03,12:48:00,AGM,PRG,600
2021-06-03,13:01:00,AGM,PRG,1000
2021-06-03,13:10:00,AGM,PRG,700
2021-06-03,13:12:00,AGM,PRG,200
2021-06-03,13:21:00,AGM,PRG,700
2021-06-03,13:26:00,AGM,PRG,500
2021-06-03,13:47:00,AGM,PRG,2425
2021-06-03,13:55:00,AGM,PRG,1850
2021-06-03,14:27:00,AGM,PRG,775
2021-06-03,14:39:00,AGM,PRG,1175
2021-06-03,14:46:00,AGM,PRG,680
2021-06-03,14:50:00,AGM,PRG,100
2021-06-03,14:56:00,AGM,PRG,100
2021-06-03,14:58:00,AGM,PRG,100
2021-06-03,15:01:00,AGM,PRG,100
2021-06-03,15:03:00,AGM,PRG,1300
2021-06-03,15:04:00,AGM,PRG,125
2021-06-03,15:06:00,AGM,PRG,100
2021-06-03,15:11:00,AGM,PRG,300
2021-06-03,15:12:00,AGM,PRG,1100
2021-06-03,15:13:00,AGM,PRG,1450
2021-06-03,15:18:00,AGM,PRG,200
2021-06-03,15:26:00,AGM,PRG,380
2021-06-03,15:27:00,AGM,PRG,230
2021-06-03,15:47:00,AGM,PRG,20
2021-06-03,15:53:00,AGM,PRG,250
2021-06-03,15:56:00,AGM,PRG,2125
2021-06-03,15:59:00,AGM,PRG,4557
2021-06-03,16:00:00,AGM,PRG,514
2021-06-03,16:10:00,AGM,PRG,207
2021-06-03,16:18:00,AGM,PRG,15230
2021-06-03,18:30:00,AGM,PRG,100
2021-06-03,19:00:00,AGM,PRG,100
2021-06-04,09:30:00,AGM,PRG,2430
2021-06-04,09:34:00,AGM,PRG,400
2021-06-04,09:37:00,AGM,PRG,58
2021-06-04,09:41:00,AGM,PRG,100
2021-06-04,09:45:00,AGM,PRG,1100
2021-06-04,09:52:00,AGM,PRG,1000
2021-06-04,10:01:00,AGM,PRG,100
2021-06-04,10:18:00,AGM,PRG,500
2021-06-04,10:25:00,AGM,PRG,850
2021-06-04,10:28:00,AGM,PRG,500
2021-06-04,10:53:00,AGM,PRG,800
2021-06-04,11:29:00,AGM,PRG,400
2021-06-04,11:32:00,AGM,PRG,800
2021-06-04,11:38:00,AGM,PRG,400
2021-06-04,11:40:00,AGM,PRG,1200
2021-06-04,11:42:00,AGM,PRG,100
2021-06-04,11:45:00,AGM,PRG,400
2021-06-04,12:02:00,AGM,PRG,800
2021-06-04,12:12:00,AGM,PRG,1000
2021-06-04,12:27:00,AGM,PRG,590
2021-06-04,12:28:00,AGM,PRG,650
2021-06-04,12:44:00,AGM,PRG,586
2021-06-04,12:53:00,AGM,PRG,400
2021-06-04,12:57:00,AGM,PRG,1400
2021-06-04,12:58:00,AGM,PRG,1000
2021-06-04,13:01:00,AGM,PRG,2400
2021-06-04,13:03:00,AGM,PRG,100
2021-06-04,13:04:00,AGM,PRG,1000
2021-06-04,13:16:00,AGM,PRG,400
2021-06-04,14:11:00,AGM,PRG,225
2021-06-04,14:32:00,AGM,PRG,500
2021-06-04,14:35:00,AGM,PRG,329
2021-06-04,14:46:00,AGM,PRG,2800
2021-06-04,14:50:00,AGM,PRG,200
