date,time,sym_root,sym_suffix,size
2019-01-02,09:30:00,ANH,PRC,100
2019-01-02,11:13:00,ANH,PRC,200
2019-01-02,11:28:00,ANH,PRC,200
2019-01-02,11:45:00,ANH,PRC,100
2019-01-02,11:48:00,ANH,PRC,200
2019-01-02,11:49:00,ANH,PRC,400
2019-01-02,11:50:00,ANH,PRC,1600
2019-01-02,12:02:00,ANH,PRC,1050
2019-01-02,13:02:00,ANH,PRC,10
2019-01-02,15:16:00,ANH,PRC,372
2019-01-02,16:00:00,ANH,PRC,372
2019-01-02,16:02:00,ANH,PRC,372
2019-01-03,09:30:00,ANH,PRC,400
2019-01-03,09:50:00,ANH,PRC,300
2019-01-03,09:57:00,ANH,PRC,200
2019-01-03,11:36:00,ANH,PRC,500
2019-01-03,11:47:00,ANH,PRC,195
2019-01-03,12:23:00,ANH,PRC,500
2019-01-03,12:31:00,ANH,PRC,1120
2019-01-03,12:36:00,ANH,PRC,5
2019-01-03,12:46:00,ANH,PRC,100
2019-01-03,12:58:00,ANH,PRC,400
2019-01-03,13:30:00,ANH,PRC,80
2019-01-03,13:44:00,ANH,PRC,80
2019-01-03,15:59:00,ANH,PRC,100
2019-01-03,16:00:00,ANH,PRC,100
2019-01-03,16:02:00,ANH,PRC,200
2019-01-04,09:30:00,ANH,PRC,100
2019-01-04,09:36:00,ANH,PRC,1000
2019-01-04,09:37:00,ANH,PRC,800
2019-01-04,10:26:00,ANH,PRC,300
2019-01-04,10:32:00,ANH,PRC,400
2019-01-04,11:07:00,ANH,PRC,1200
2019-01-04,11:10:00,ANH,PRC,50
2019-01-04,11:12:00,ANH,PRC,300
2019-01-04,11:45:00,ANH,PRC,100
2019-01-04,12:02:00,ANH,PRC,600
2019-01-04,13:58:00,ANH,PRC,200
2019-01-04,15:12:00,ANH,PRC,300
2019-01-04,15:33:00,ANH,PRC,100
2019-01-04,15:56:00,ANH,PRC,40
2019-01-04,15:59:00,ANH,PRC,200
2019-01-04,16:00:00,ANH,PRC,100
2019-01-04,16:02:00,ANH,PRC,100
2019-01-07,09:30:00,ANH,PRC,500
2019-01-07,09:57:00,ANH,PRC,70
2019-01-07,10:19:00,ANH,PRC,500
2019-01-07,10:32:00,ANH,PRC,200
2019-01-07,10:56:00,ANH,PRC,1100
2019-01-07,11:01:00,ANH,PRC,200
2019-01-07,14:41:00,ANH,PRC,205
2019-01-07,15:43:00,ANH,PRC,48
2019-01-07,15:59:00,ANH,PRC,100
2019-01-07,16:00:00,ANH,PRC,100
2019-01-07,16:02:00,ANH,PRC,324
2019-01-08,10:05:00,ANH,PRC,200
2019-01-08,11:18:00,ANH,PRC,100
2019-01-08,11:20:00,ANH,PRC,100
2019-01-08,13:18:00,ANH,PRC,600
2019-01-08,13:23:00,ANH,PRC,600
2019-01-08,13:24:00,ANH,PRC,1000
2019-01-08,13:37:00,ANH,PRC,200
2019-01-08,13:45:00,ANH,PRC,664
2019-01-08,13:56:00,ANH,PRC,400
2019-01-08,14:25:00,ANH,PRC,600
2019-01-08,14:50:00,ANH,PRC,100
2019-01-08,15:09:00,ANH,PRC,2600
2019-01-08,16:00:00,ANH,PRC,976
2019-01-08,16:02:00,ANH,PRC,100
2019-01-09,09:30:00,ANH,PRC,100
2019-01-09,10:22:00,ANH,PRC,81
2019-01-09,13:49:00,ANH,PRC,100
2019-01-09,14:37:00,ANH,PRC,800
2019-01-09,15:56:00,ANH,PRC,100
2019-01-09,16:00:00,ANH,PRC,200
2019-01-09,16:02:00,ANH,PRC,300
2019-01-10,09:30:00,ANH,PRC,100
2019-01-10,11:02:00,ANH,PRC,300
2019-01-10,12:12:00,ANH,PRC,18
2019-01-10,13:41:00,ANH,PRC,2000
2019-01-10,16:00:00,ANH,PRC,2000
2019-01-10,16:02:00,ANH,PRC,2000
2019-01-11,09:30:00,ANH,PRC,100
2019-01-11,12:26:00,ANH,PRC,200
2019-01-11,15:01:00,ANH,PRC,400
2019-01-11,15:10:00,ANH,PRC,500
2019-01-11,15:18:00,ANH,PRC,400
2019-01-11,15:54:00,ANH,PRC,400
2019-01-11,15:56:00,ANH,PRC,30
2019-01-11,16:00:00,ANH,PRC,400
2019-01-11,16:02:00,ANH,PRC,200
2019-01-14,09:30:00,ANH,PRC,447
2019-01-14,10:26:00,ANH,PRC,1963
2019-01-14,11:43:00,ANH,PRC,400
2019-01-14,12:34:00,ANH,PRC,1150
2019-01-14,14:42:00,ANH,PRC,50
2019-01-14,14:43:00,ANH,PRC,50
