date,time,sym_root,sym_suffix,size
2019-01-02,09:30:00,ROAN,,200
2019-01-02,09:59:00,ROAN,,600
2019-01-02,10:14:00,ROAN,,6498
2019-01-02,10:15:00,ROAN,,500
2019-01-02,10:16:00,ROAN,,1079
2019-01-02,10:17:00,ROAN,,400
2019-01-02,10:18:00,ROAN,,239
2019-01-02,10:19:00,ROAN,,280
2019-01-02,10:20:00,ROAN,,100
2019-01-02,10:21:00,ROAN,,530
2019-01-02,10:22:00,ROAN,,400
2019-01-02,10:23:00,ROAN,,441
2019-01-02,10:24:00,ROAN,,928
2019-01-02,10:25:00,ROAN,,1471
2019-01-02,10:26:00,ROAN,,230
2019-01-02,10:27:00,ROAN,,679
2019-01-02,10:30:00,ROAN,,100
2019-01-02,10:35:00,ROAN,,3
2019-01-02,10:36:00,ROAN,,559
2019-01-02,10:37:00,ROAN,,816
2019-01-02,10:38:00,ROAN,,1247
2019-01-02,10:39:00,ROAN,,200
2019-01-02,10:40:00,ROAN,,600
2019-01-02,10:41:00,ROAN,,400
2019-01-02,10:43:00,ROAN,,520
2019-01-02,10:44:00,ROAN,,300
2019-01-02,10:45:00,ROAN,,742
2019-01-02,10:46:00,ROAN,,266
2019-01-02,10:47:00,ROAN,,1500
2019-01-02,10:48:00,ROAN,,200
2019-01-02,10:49:00,ROAN,,200
2019-01-02,10:50:00,ROAN,,400
2019-01-02,10:51:00,ROAN,,300
2019-01-02,10:52:00,ROAN,,1200
2019-01-02,10:53:00,ROAN,,700
2019-01-02,10:54:00,ROAN,,801
2019-01-02,10:55:00,ROAN,,600
2019-01-02,10:56:00,ROAN,,1431
2019-01-02,10:57:00,ROAN,,1110
2019-01-02,10:58:00,ROAN,,498
2019-01-02,10:59:00,ROAN,,700
2019-01-02,11:00:00,ROAN,,700
2019-01-02,11:01:00,ROAN,,400
2019-01-02,11:02:00,ROAN,,900
2019-01-02,11:03:00,ROAN,,200
2019-01-02,11:04:00,ROAN,,600
2019-01-02,11:05:00,ROAN,,1232
2019-01-02,11:06:00,ROAN,,4625
2019-01-02,11:07:00,ROAN,,700
2019-01-02,11:08:00,ROAN,,668
2019-01-02,11:09:00,ROAN,,841
2019-01-02,11:10:00,ROAN,,5224
2019-01-02,11:11:00,ROAN,,12597
2019-01-02,11:12:00,ROAN,,500
2019-01-02,11:13:00,ROAN,,960
2019-01-02,11:14:00,ROAN,,1440
2019-01-02,11:15:00,ROAN,,860
2019-01-02,11:16:00,ROAN,,930
2019-01-02,11:17:00,ROAN,,100
2019-01-02,11:18:00,ROAN,,360
2019-01-02,11:19:00,ROAN,,146
2019-01-02,11:20:00,ROAN,,130
2019-01-02,11:21:00,ROAN,,400
2019-01-02,11:22:00,ROAN,,1640
2019-01-02,11:23:00,ROAN,,910
2019-01-02,11:24:00,ROAN,,700
2019-01-02,11:25:00,ROAN,,520
2019-01-02,11:26:00,ROAN,,20
2019-01-02,11:27:00,ROAN,,20
2019-01-02,11:28:00,ROAN,,18646
2019-01-02,11:29:00,ROAN,,110
2019-01-02,11:30:00,ROAN,,10
2019-01-02,11:31:00,ROAN,,10
2019-01-02,11:32:00,ROAN,,10
2019-01-02,11:33:00,ROAN,,10
2019-01-02,11:34:00,ROAN,,10
2019-01-02,11:35:00,ROAN,,17010
2019-01-02,11:36:00,ROAN,,100
2019-01-02,11:38:00,ROAN,,99
2019-01-02,11:39:00,ROAN,,4672
2019-01-02,11:41:00,ROAN,,100
2019-01-02,11:47:00,ROAN,,30
2019-01-02,11:49:00,ROAN,,100
2019-01-02,11:52:00,ROAN,,31
2019-01-02,11:56:00,ROAN,,47
2019-01-02,11:57:00,ROAN,,131
2019-01-02,11:59:00,ROAN,,48
2019-01-02,12:00:00,ROAN,,200
2019-01-02,12:02:00,ROAN,,133
2019-01-02,12:03:00,ROAN,,300
2019-01-02,12:04:00,ROAN,,4974
2019-01-02,12:05:00,ROAN,,2400
2019-01-02,12:07:00,ROAN,,34
2019-01-02,12:08:00,ROAN,,100
2019-01-02,12:09:00,ROAN,,5700
2019-01-02,12:10:00,ROAN,,80
2019-01-02,12:11:00,ROAN,,1032
2019-01-02,12:12:00,ROAN,,149
2019-01-02,12:13:00,ROAN,,220
2019-01-02,12:15:00,ROAN,,107
2019-01-02,12:16:00,ROAN,,200
2019-01-02,12:17:00,ROAN,,5511
2019-01-02,12:18:00,ROAN,,4154
2019-01-02,12:19:00,ROAN,,3908
2019-01-02,12:20:00,ROAN,,1264
2019-01-02,12:21:00,ROAN,,2400
2019-01-02,12:22:00,ROAN,,2138
2019-01-02,12:23:00,ROAN,,1600
2019-01-02,12:24:00,ROAN,,600
2019-01-02,12:25:00,ROAN,,950
2019-01-02,12:26:00,ROAN,,541
2019-01-02,12:27:00,ROAN,,2171
2019-01-02,12:28:00,ROAN,,1000
2019-01-02,12:29:00,ROAN,,1500
2019-01-02,12:30:00,ROAN,,5609
2019-01-02,12:31:00,ROAN,,6700
2019-01-02,12:32:00,ROAN,,2052
2019-01-02,12:33:00,ROAN,,230
2019-01-02,12:34:00,ROAN,,240
2019-01-02,12:35:00,ROAN,,2473
2019-01-02,12:36:00,ROAN,,300
2019-01-02,12:37:00,ROAN,,771
2019-01-02,12:38:00,ROAN,,600
2019-01-02,12:39:00,ROAN,,878
2019-01-02,12:40:00,ROAN,,290
2019-01-02,12:41:00,ROAN,,600
2019-01-02,12:42:00,ROAN,,1481
2019-01-02,12:43:00,ROAN,,970
2019-01-02,12:44:00,ROAN,,430
2019-01-02,12:45:00,ROAN,,572
2019-01-02,12:46:00,ROAN,,3004
2019-01-02,12:47:00,ROAN,,651
2019-01-02,12:48:00,ROAN,,445
2019-01-02,12:49:00,ROAN,,497
2019-01-02,12:50:00,ROAN,,100
2019-01-02,12:52:00,ROAN,,820
2019-01-02,12:53:00,ROAN,,510
2019-01-02,12:54:00,ROAN,,100
2019-01-02,12:55:00,ROAN,,230
2019-01-02,12:56:00,ROAN,,10
2019-01-02,12:57:00,ROAN,,6092
2019-01-02,12:58:00,ROAN,,200
2019-01-02,12:59:00,ROAN,,300
2019-01-02,13:00:00,ROAN,,50
2019-01-02,13:02:00,ROAN,,13
2019-01-02,13:03:00,ROAN,,10
2019-01-02,13:04:00,ROAN,,100
2019-01-02,13:05:00,ROAN,,20
2019-01-02,13:06:00,ROAN,,394
2019-01-02,13:07:00,ROAN,,944
2019-01-02,13:08:00,ROAN,,700
2019-01-02,13:09:00,ROAN,,337
2019-01-02,13:10:00,ROAN,,4305
2019-01-02,13:11:00,ROAN,,600
2019-01-02,13:12:00,ROAN,,840
2019-01-02,13:13:00,ROAN,,100
2019-01-02,13:14:00,ROAN,,340
2019-01-02,13:15:00,ROAN,,500
2019-01-02,13:16:00,ROAN,,100
2019-01-02,13:17:00,ROAN,,218
2019-01-02,13:21:00,ROAN,,100
