date,time,sym_root,sym_suffix,size
2020-12-21,08:49:00,OPEN,W,20
2020-12-21,09:03:00,OPEN,W,100
2020-12-21,09:04:00,OPEN,W,16
2020-12-21,09:30:00,OPEN,W,202
2020-12-21,09:31:00,OPEN,W,100
2020-12-21,09:32:00,OPEN,W,11
2020-12-21,09:37:00,OPEN,W,215
2020-12-21,09:39:00,OPEN,W,100
2020-12-21,09:40:00,OPEN,W,2305
2020-12-21,09:41:00,OPEN,W,200
2020-12-21,09:42:00,OPEN,W,700
2020-12-21,09:43:00,OPEN,W,1000
2020-12-21,09:46:00,OPEN,W,2700
2020-12-21,09:47:00,OPEN,W,1328
2020-12-21,09:48:00,OPEN,W,500
2020-12-21,09:49:00,OPEN,W,400
2020-12-21,09:50:00,OPEN,W,125
2020-12-21,09:51:00,OPEN,W,1788
2020-12-21,09:53:00,OPEN,W,4310
2020-12-21,09:54:00,OPEN,W,1781
2020-12-21,09:55:00,OPEN,W,68
2020-12-21,09:56:00,OPEN,W,2760
2020-12-21,09:57:00,OPEN,W,229
2020-12-21,09:58:00,OPEN,W,2010
2020-12-21,09:59:00,OPEN,W,420
2020-12-21,10:00:00,OPEN,W,106
2020-12-21,10:04:00,OPEN,W,120
2020-12-21,10:05:00,OPEN,W,450
2020-12-21,10:08:00,OPEN,W,251
2020-12-21,10:12:00,OPEN,W,100
2020-12-21,10:14:00,OPEN,W,50
2020-12-21,10:16:00,OPEN,W,351
2020-12-21,10:17:00,OPEN,W,50
2020-12-21,10:22:00,OPEN,W,210
2020-12-21,10:26:00,OPEN,W,128
2020-12-21,10:27:00,OPEN,W,70
2020-12-21,10:28:00,OPEN,W,1000
2020-12-21,10:30:00,OPEN,W,800
2020-12-21,10:31:00,OPEN,W,2700
2020-12-21,10:32:00,OPEN,W,4050
2020-12-21,10:35:00,OPEN,W,340
2020-12-21,10:36:00,OPEN,W,130
2020-12-21,10:37:00,OPEN,W,1
2020-12-21,10:38:00,OPEN,W,2000
2020-12-21,10:39:00,OPEN,W,432
2020-12-21,10:41:00,OPEN,W,145
2020-12-21,10:42:00,OPEN,W,500
2020-12-21,10:43:00,OPEN,W,109
2020-12-21,10:44:00,OPEN,W,50
2020-12-21,10:45:00,OPEN,W,951
2020-12-21,10:46:00,OPEN,W,441
2020-12-21,10:47:00,OPEN,W,60
2020-12-21,10:48:00,OPEN,W,1390
2020-12-21,10:49:00,OPEN,W,110
2020-12-21,10:50:00,OPEN,W,465
2020-12-21,10:51:00,OPEN,W,1058
2020-12-21,10:52:00,OPEN,W,500
