date,time,sym_root,sym_suffix,size
2019-01-02,10:08:00,ANH,PRB,16
2019-01-02,11:57:00,ANH,PRB,168
2019-01-02,16:00:00,ANH,PRB,168
2019-01-04,10:16:00,ANH,PRB,100
2019-01-04,16:00:00,ANH,PRB,100
2019-01-07,11:13:00,ANH,PRB,1000
2019-01-07,13:20:00,ANH,PRB,200
2019-01-07,14:14:00,ANH,PRB,1100
2019-01-07,14:18:00,ANH,PRB,100
2019-01-07,15:42:00,ANH,PRB,100
2019-01-07,15:51:00,ANH,PRB,200
2019-01-07,16:00:00,ANH,PRB,100
2019-01-07,16:02:00,ANH,PRB,100
2019-01-09,15:57:00,ANH,PRB,605
2019-01-09,16:00:00,ANH,PRB,100
2019-01-09,16:02:00,ANH,PRB,100
2019-01-10,09:30:00,ANH,PRB,800
2019-01-10,09:33:00,ANH,PRB,100
2019-01-10,09:41:00,ANH,PRB,1000
2019-01-10,09:43:00,ANH,PRB,800
2019-01-10,09:45:00,ANH,PRB,1100
2019-01-10,09:48:00,ANH,PRB,1200
2019-01-10,09:51:00,ANH,PRB,900
2019-01-10,13:34:00,ANH,PRB,900
2019-01-10,13:35:00,ANH,PRB,600
2019-01-10,14:08:00,ANH,PRB,35
2019-01-10,14:59:00,ANH,PRB,1324
2019-01-10,15:02:00,ANH,PRB,1150
2019-01-10,15:03:00,ANH,PRB,1150
2019-01-10,16:00:00,ANH,PRB,600
2019-01-10,16:02:00,ANH,PRB,500
2019-01-15,10:16:00,ANH,PRB,6
2019-01-16,10:00:00,ANH,PRB,43
2019-01-16,14:22:00,ANH,PRB,350
2019-01-16,14:26:00,ANH,PRB,200
2019-01-16,14:28:00,ANH,PRB,200
2019-01-16,14:29:00,ANH,PRB,100
2019-01-16,15:02:00,ANH,PRB,51
2019-01-16,16:00:00,ANH,PRB,150
2019-01-17,10:42:00,ANH,PRB,100
2019-01-17,16:00:00,ANH,PRB,100
2019-01-17,16:02:00,ANH,PRB,100
2019-01-18,10:07:00,ANH,PRB,980
2019-01-18,10:08:00,ANH,PRB,200
2019-01-18,10:16:00,ANH,PRB,2000
2019-01-18,13:29:00,ANH,PRB,488
2019-01-18,16:00:00,ANH,PRB,488
2019-01-18,16:02:00,ANH,PRB,100
2019-01-22,12:53:00,ANH,PRB,474
2019-01-22,13:26:00,ANH,PRB,900
2019-01-22,16:00:00,ANH,PRB,200
2019-01-22,16:02:00,ANH,PRB,100
2019-01-23,10:26:00,ANH,PRB,495
2019-01-23,16:00:00,ANH,PRB,100
2019-01-25,10:28:00,ANH,PRB,100
2019-01-25,11:48:00,ANH,PRB,100
2019-01-25,16:00:00,ANH,PRB,100
2019-01-25,16:02:00,ANH,PRB,100
2019-02-11,14:27:00,ANH,PRB,600
2019-02-11,16:00:00,ANH,PRB,600
2019-02-15,09:34:00,ANH,PRB,400
2019-02-15,16:00:00,ANH,PRB,400
2019-02-15,16:02:00,ANH,PRB,400
2019-02-20,11:20:00,ANH,PRB,200
2019-02-20,12:36:00,ANH,PRB,1000
2019-02-20,14:47:00,ANH,PRB,100
2019-02-20,16:00:00,ANH,PRB,100
2019-02-20,16:02:00,ANH,PRB,100
2019-02-21,11:12:00,ANH,PRB,1392
2019-02-21,16:00:00,ANH,PRB,700
2019-03-04,10:33:00,ANH,PRB,10
2019-03-04,14:05:00,ANH,PRB,90
2019-03-04,15:16:00,ANH,PRB,570
2019-03-04,15:55:00,ANH,PRB,10
2019-03-04,16:00:00,ANH,PRB,192
2019-03-06,09:30:00,ANH,PRB,10
2019-03-06,09:43:00,ANH,PRB,10
2019-03-06,09:59:00,ANH,PRB,120
2019-03-06,15:42:00,ANH,PRB,592
2019-03-06,15:43:00,ANH,PRB,80
2019-03-06,16:00:00,ANH,PRB,128
2019-03-08,09:34:00,ANH,PRB,310
2019-03-08,13:10:00,ANH,PRB,1080
2019-03-08,13:12:00,ANH,PRB,1000
2019-03-08,13:15:00,ANH,PRB,920
2019-03-08,14:01:00,ANH,PRB,680
2019-03-08,14:47:00,ANH,PRB,20
2019-03-08,15:34:00,ANH,PRB,20
2019-03-08,15:55:00,ANH,PRB,10
2019-03-08,15:59:00,ANH,PRB,10
2019-03-08,16:00:00,ANH,PRB,700
2019-03-08,16:02:00,ANH,PRB,600
2019-03-11,10:30:00,ANH,PRB,1400
2019-03-11,12:34:00,ANH,PRB,2000
2019-03-11,13:34:00,ANH,PRB,1585
2019-03-11,13:53:00,ANH,PRB,200
2019-03-11,16:00:00,ANH,PRB,300
2019-03-11,16:02:00,ANH,PRB,200
2019-03-13,15:31:00,ANH,PRB,100
2019-03-13,16:00:00,ANH,PRB,100
2019-03-14,10:40:00,ANH,PRB,200
2019-03-14,16:00:00,ANH,PRB,200
2019-03-25,13:39:00,ANH,PRB,100
2019-03-25,16:00:00,ANH,PRB,100
2019-03-26,12:28:00,ANH,PRB,1000
2019-03-26,15:50:00,ANH,PRB,197
2019-03-26,16:00:00,ANH,PRB,197
2019-03-26,16:02:00,ANH,PRB,1000
2019-03-29,12:15:00,ANH,PRB,1500
2019-03-29,16:00:00,ANH,PRB,100
2019-03-29,16:02:00,ANH,PRB,100
2019-04-01,10:03:00,ANH,PRB,200
2019-04-01,16:00:00,ANH,PRB,100
2019-04-02,12:54:00,ANH,PRB,200
2019-04-02,16:00:00,ANH,PRB,100
2019-04-08,13:31:00,ANH,PRB,5
2019-04-10,09:40:00,ANH,PRB,200
2019-04-10,09:42:00,ANH,PRB,135
2019-04-10,16:00:00,ANH,PRB,125
2019-04-10,16:02:00,ANH,PRB,125
2019-04-12,15:51:00,ANH,PRB,114
2019-04-12,16:00:00,ANH,PRB,100
2019-04-15,10:15:00,ANH,PRB,6
2019-04-15,11:15:00,ANH,PRB,10
2019-04-16,10:00:00,ANH,PRB,126
2019-04-16,11:22:00,ANH,PRB,10
2019-04-17,09:31:00,ANH,PRB,1
2019-04-22,09:31:00,ANH,PRB,8
2019-04-23,09:30:00,ANH,PRB,325
2019-04-23,09:38:00,ANH,PRB,250
2019-04-23,09:39:00,ANH,PRB,100
2019-04-23,09:40:00,ANH,PRB,100
2019-04-23,09:41:00,ANH,PRB,50
2019-04-23,09:55:00,ANH,PRB,5
2019-04-23,15:01:00,ANH,PRB,100
2019-04-23,15:02:00,ANH,PRB,100
2019-04-23,15:56:00,ANH,PRB,40
2019-04-23,16:00:00,ANH,PRB,100
2019-04-23,16:02:00,ANH,PRB,100
2019-04-24,14:42:00,ANH,PRB,320
2019-04-24,16:00:00,ANH,PRB,320
2019-04-24,16:02:00,ANH,PRB,320
2019-05-01,13:40:00,ANH,PRB,6
2019-05-09,14:31:00,ANH,PRB,200
2019-05-09,16:00:00,ANH,PRB,200
2019-05-16,09:30:00,ANH,PRB,1
2019-05-16,14:21:00,ANH,PRB,2298
2019-05-16,16:00:00,ANH,PRB,300
2019-05-17,09:31:00,ANH,PRB,1
2019-05-17,12:25:00,ANH,PRB,125
2019-05-17,13:38:00,ANH,PRB,3
2019-05-17,16:00:00,ANH,PRB,125
2019-05-20,10:42:00,ANH,PRB,2
2019-05-22,11:20:00,ANH,PRB,100
2019-05-22,11:34:00,ANH,PRB,100
2019-05-22,12:42:00,ANH,PRB,990
2019-05-22,12:53:00,ANH,PRB,6
2019-05-22,15:15:00,ANH,PRB,100
2019-05-22,15:56:00,ANH,PRB,100
2019-05-22,16:00:00,ANH,PRB,100
2019-05-22,16:02:00,ANH,PRB,800
2019-05-23,09:34:00,ANH,PRB,100
2019-05-23,09:37:00,ANH,PRB,20
2019-05-23,09:43:00,ANH,PRB,88
2019-05-23,11:28:00,ANH,PRB,21
2019-05-23,12:23:00,ANH,PRB,21
2019-05-23,13:33:00,ANH,PRB,11
2019-05-23,14:04:00,ANH,PRB,19
2019-05-23,14:59:00,ANH,PRB,1
2019-05-23,16:00:00,ANH,PRB,111
2019-05-23,16:02:00,ANH,PRB,100
2019-05-24,10:02:00,ANH,PRB,926
2019-05-24,15:26:00,ANH,PRB,5
2019-05-24,16:00:00,ANH,PRB,326
2019-05-24,16:02:00,ANH,PRB,100
2019-05-28,09:31:00,ANH,PRB,50
2019-05-29,09:45:00,ANH,PRB,289
2019-05-29,12:55:00,ANH,PRB,30
2019-05-29,14:27:00,ANH,PRB,1900
2019-05-29,16:00:00,ANH,PRB,100
2019-05-30,09:33:00,ANH,PRB,5
2019-05-30,10:07:00,ANH,PRB,82
2019-05-30,10:54:00,ANH,PRB,3500
2019-05-30,11:08:00,ANH,PRB,125
2019-05-30,11:39:00,ANH,PRB,58
2019-05-30,12:59:00,ANH,PRB,100
2019-05-30,14:43:00,ANH,PRB,800
2019-05-30,14:44:00,ANH,PRB,822
2019-05-30,15:32:00,ANH,PRB,100
2019-05-30,16:00:00,ANH,PRB,100
2019-05-30,16:02:00,ANH,PRB,100
2019-05-31,09:30:00,ANH,PRB,4
2019-06-04,15:51:00,ANH,PRB,300
2019-06-04,16:00:00,ANH,PRB,295
2019-06-06,13:34:00,ANH,PRB,400
2019-06-06,16:00:00,ANH,PRB,400
2019-06-06,16:02:00,ANH,PRB,400
2019-06-07,13:15:00,ANH,PRB,5
2019-06-17,12:03:00,ANH,PRB,2
2019-06-17,13:54:00,ANH,PRB,2
2019-06-17,13:56:00,ANH,PRB,999
2019-06-17,14:53:00,ANH,PRB,100
2019-06-17,15:35:00,ANH,PRB,10
2019-06-17,16:00:00,ANH,PRB,1099
2019-06-18,11:37:00,ANH,PRB,100
2019-06-18,12:28:00,ANH,PRB,5
2019-06-18,16:00:00,ANH,PRB,100
2019-06-20,15:53:00,ANH,PRB,900
2019-06-20,16:00:00,ANH,PRB,100
2019-06-20,16:02:00,ANH,PRB,150
2019-06-21,11:51:00,ANH,PRB,100
2019-06-21,14:17:00,ANH,PRB,1200
2019-06-21,14:20:00,ANH,PRB,1200
2019-06-21,15:16:00,ANH,PRB,500
2019-06-21,16:00:00,ANH,PRB,200
2019-06-21,16:02:00,ANH,PRB,200
2019-06-25,10:44:00,ANH,PRB,1300
2019-06-25,16:00:00,ANH,PRB,100
2019-06-25,16:02:00,ANH,PRB,100
2019-06-27,10:09:00,ANH,PRB,2100
2019-06-27,10:44:00,ANH,PRB,700
2019-06-27,10:46:00,ANH,PRB,600
2019-06-27,14:17:00,ANH,PRB,500
2019-06-27,14:55:00,ANH,PRB,400
2019-06-27,15:53:00,ANH,PRB,800
2019-06-27,16:00:00,ANH,PRB,1600
2019-06-27,16:02:00,ANH,PRB,600
2019-06-28,11:23:00,ANH,PRB,500
2019-06-28,13:50:00,ANH,PRB,100
2019-06-28,14:10:00,ANH,PRB,900
2019-06-28,16:00:00,ANH,PRB,900
2019-06-28,16:02:00,ANH,PRB,400
