date,time,sym_root,sym_suffix,size
2019-05-14,10:20:00,AGM,PRBCL,1110
2019-05-14,10:28:00,AGM,PRBCL,1000
2019-05-14,10:51:00,AGM,PRBCL,300
2019-05-14,11:26:00,AGM,PRBCL,3890
2019-05-14,11:49:00,AGM,PRBCL,1200
2019-05-14,12:24:00,AGM,PRBCL,2000
2019-05-14,12:53:00,AGM,PRBCL,1140
2019-05-14,13:34:00,AGM,PRBCL,1250
2019-05-14,14:19:00,AGM,PRBCL,300
2019-05-14,15:14:00,AGM,PRBCL,400
2019-05-14,16:00:00,AGM,PRBCL,400
2019-05-14,16:45:00,AGM,PRBCL,575
2019-05-15,09:30:00,AGM,PRBCL,100
2019-05-15,09:49:00,AGM,PRBCL,100
2019-05-15,12:50:00,AGM,PRBCL,1000
2019-05-15,13:46:00,AGM,PRBCL,2000
2019-05-15,14:02:00,AGM,PRBCL,120
2019-05-15,15:12:00,AGM,PRBCL,100
2019-05-15,15:14:00,AGM,PRBCL,100
2019-05-15,15:15:00,AGM,PRBCL,100
2019-05-15,15:18:00,AGM,PRBCL,100
2019-05-15,15:22:00,AGM,PRBCL,100
2019-05-15,15:26:00,AGM,PRBCL,100
2019-05-15,15:29:00,AGM,PRBCL,100
2019-05-15,15:30:00,AGM,PRBCL,100
2019-05-15,15:32:00,AGM,PRBCL,100
2019-05-15,15:33:00,AGM,PRBCL,100
2019-05-15,15:46:00,AGM,PRBCL,200
2019-05-15,15:51:00,AGM,PRBCL,300
2019-05-15,15:55:00,AGM,PRBCL,400
2019-05-15,16:00:00,AGM,PRBCL,200
2019-05-15,16:45:00,AGM,PRBCL,200
2019-05-16,11:25:00,AGM,PRBCL,2641
2019-05-16,14:17:00,AGM,PRBCL,800
2019-05-16,16:00:00,AGM,PRBCL,800
2019-05-17,15:17:00,AGM,PRBCL,100
2019-05-17,16:00:00,AGM,PRBCL,100
2019-05-17,16:02:00,AGM,PRBCL,100
2019-05-20,10:30:00,AGM,PRBCL,1860
2019-05-20,14:39:00,AGM,PRBCL,486
2019-05-20,15:09:00,AGM,PRBCL,1000
2019-05-20,15:24:00,AGM,PRBCL,200
2019-05-20,15:33:00,AGM,PRBCL,1000
2019-05-20,15:57:00,AGM,PRBCL,800
2019-05-20,16:00:00,AGM,PRBCL,903
2019-05-20,16:02:00,AGM,PRBCL,600
2019-05-21,10:20:00,AGM,PRBCL,525
2019-05-21,12:10:00,AGM,PRBCL,1200
2019-05-21,12:29:00,AGM,PRBCL,600
2019-05-21,13:04:00,AGM,PRBCL,500
2019-05-21,13:23:00,AGM,PRBCL,180
2019-05-21,14:43:00,AGM,PRBCL,700
2019-05-21,16:00:00,AGM,PRBCL,100
2019-05-21,16:02:00,AGM,PRBCL,100
2019-05-22,14:15:00,AGM,PRBCL,580
2019-05-22,14:56:00,AGM,PRBCL,500
2019-05-22,15:48:00,AGM,PRBCL,1000
2019-05-22,15:55:00,AGM,PRBCL,1350
2019-05-22,16:00:00,AGM,PRBCL,1350
2019-05-23,13:19:00,AGM,PRBCL,100
2019-05-23,16:00:00,AGM,PRBCL,100
2019-05-23,16:02:00,AGM,PRBCL,100
2019-05-24,09:30:00,AGM,PRBCL,500
2019-05-24,15:08:00,AGM,PRBCL,100
2019-05-24,15:57:00,AGM,PRBCL,300
2019-05-24,16:00:00,AGM,PRBCL,300
2019-05-24,16:02:00,AGM,PRBCL,500
2019-05-28,14:00:00,AGM,PRBCL,40000
2019-05-28,14:28:00,AGM,PRBCL,240
2019-05-28,16:00:00,AGM,PRBCL,100
2019-05-28,16:02:00,AGM,PRBCL,100
2019-05-29,14:24:00,AGM,PRBCL,100
2019-05-29,15:00:00,AGM,PRBCL,100
2019-05-29,15:25:00,AGM,PRBCL,2000
2019-05-29,15:26:00,AGM,PRBCL,100
2019-05-29,15:44:00,AGM,PRBCL,400
2019-05-29,16:00:00,AGM,PRBCL,1200
2019-05-29,16:02:00,AGM,PRBCL,200
2019-05-30,09:46:00,AGM,PRBCL,100
2019-05-30,09:55:00,AGM,PRBCL,1700
2019-05-30,09:56:00,AGM,PRBCL,1500
2019-05-30,11:43:00,AGM,PRBCL,2374
2019-05-30,16:00:00,AGM,PRBCL,137
2019-05-30,16:02:00,AGM,PRBCL,100
2019-05-31,09:44:00,AGM,PRBCL,300
2019-05-31,10:59:00,AGM,PRBCL,1000
2019-05-31,12:12:00,AGM,PRBCL,1600
2019-05-31,13:30:00,AGM,PRBCL,1100
2019-05-31,13:38:00,AGM,PRBCL,100
2019-05-31,14:12:00,AGM,PRBCL,500
2019-05-31,14:16:00,AGM,PRBCL,100
2019-05-31,14:28:00,AGM,PRBCL,500
2019-05-31,15:56:00,AGM,PRBCL,5300
2019-05-31,16:00:00,AGM,PRBCL,5300
2019-05-31,16:02:00,AGM,PRBCL,5300
2019-06-03,10:45:00,AGM,PRBCL,940
2019-06-03,11:27:00,AGM,PRBCL,400
2019-06-03,13:35:00,AGM,PRBCL,528
2019-06-03,16:00:00,AGM,PRBCL,528
2019-06-05,10:29:00,AGM,PRBCL,100
2019-06-05,10:51:00,AGM,PRBCL,100
2019-06-05,14:22:00,AGM,PRBCL,475
2019-06-05,16:00:00,AGM,PRBCL,475
2019-06-05,16:02:00,AGM,PRBCL,475
2019-06-06,09:30:00,AGM,PRBCL,5000
2019-06-06,14:03:00,AGM,PRBCL,1000
2019-06-06,16:00:00,AGM,PRBCL,1000
2019-06-06,16:02:00,AGM,PRBCL,5000
2019-06-07,10:45:00,AGM,PRBCL,100
2019-06-07,12:09:00,AGM,PRBCL,680
2019-06-07,14:24:00,AGM,PRBCL,1540
2019-06-07,16:00:00,AGM,PRBCL,1100
2019-06-07,16:02:00,AGM,PRBCL,1100
2019-06-10,11:26:00,AGM,PRBCL,975
2019-06-10,11:27:00,AGM,PRBCL,965
2019-06-10,14:07:00,AGM,PRBCL,200
2019-06-10,16:00:00,AGM,PRBCL,200
2019-06-11,12:29:00,AGM,PRBCL,10000
2019-06-11,12:53:00,AGM,PRBCL,10000
2019-06-11,13:21:00,AGM,PRBCL,10000
2019-06-11,13:58:00,AGM,PRBCL,10000
2019-06-11,14:10:00,AGM,PRBCL,100
2019-06-11,14:39:00,AGM,PRBCL,10000
2019-06-11,15:26:00,AGM,PRBCL,100
2019-06-11,15:39:00,AGM,PRBCL,1300
2019-06-11,15:50:00,AGM,PRBCL,100
2019-06-11,16:00:00,AGM,PRBCL,100
2019-06-11,16:02:00,AGM,PRBCL,500
