date,time,sym_root,sym_suffix,size
2019-01-02,09:30:00,AGM,PRB,195
2019-01-02,09:38:00,AGM,PRB,945
2019-01-02,10:33:00,AGM,PRB,400
2019-01-02,10:48:00,AGM,PRB,9
2019-01-02,16:00:00,AGM,PRB,200
2019-01-02,16:02:00,AGM,PRB,200
2019-01-03,15:50:00,AGM,PRB,147
2019-01-03,16:00:00,AGM,PRB,147
2019-01-07,10:59:00,AGM,PRB,1200
2019-01-07,11:01:00,AGM,PRB,904
2019-01-07,15:24:00,AGM,PRB,222
2019-01-07,16:00:00,AGM,PRB,280
2019-01-07,16:02:00,AGM,PRB,130
2019-01-08,12:19:00,AGM,PRB,13
2019-01-08,14:43:00,AGM,PRB,100
2019-01-08,15:05:00,AGM,PRB,200
2019-01-08,15:29:00,AGM,PRB,777
2019-01-08,16:00:00,AGM,PRB,177
2019-01-09,09:48:00,AGM,PRB,108
2019-01-09,09:51:00,AGM,PRB,200
2019-01-09,10:20:00,AGM,PRB,248
2019-01-09,14:34:00,AGM,PRB,160
2019-01-09,15:12:00,AGM,PRB,342
2019-01-09,15:13:00,AGM,PRB,158
2019-01-09,16:00:00,AGM,PRB,316
2019-01-09,16:02:00,AGM,PRB,200
2019-01-09,16:13:00,AGM,PRB,2
2019-01-10,15:42:00,AGM,PRB,3261
2019-01-10,16:00:00,AGM,PRB,1101
2019-01-10,16:02:00,AGM,PRB,100
2019-01-11,10:21:00,AGM,PRB,400
2019-01-11,13:07:00,AGM,PRB,199
2019-01-11,15:02:00,AGM,PRB,1750
2019-01-11,16:00:00,AGM,PRB,200
2019-01-14,10:41:00,AGM,PRB,55
2019-01-14,14:14:00,AGM,PRB,147
2019-01-14,15:59:00,AGM,PRB,25
2019-01-14,16:00:00,AGM,PRB,147
2019-01-15,09:30:00,AGM,PRB,100
2019-01-15,16:00:00,AGM,PRB,100
2019-01-15,16:02:00,AGM,PRB,100
2019-01-16,12:41:00,AGM,PRB,200
2019-01-16,13:27:00,AGM,PRB,730
2019-01-16,14:17:00,AGM,PRB,676
2019-01-16,16:00:00,AGM,PRB,676
2019-01-17,09:30:00,AGM,PRB,226
2019-01-17,09:32:00,AGM,PRB,15
2019-01-17,10:52:00,AGM,PRB,100
2019-01-17,15:38:00,AGM,PRB,380
2019-01-17,15:40:00,AGM,PRB,245
2019-01-17,15:46:00,AGM,PRB,110
2019-01-17,16:00:00,AGM,PRB,110
2019-01-17,16:02:00,AGM,PRB,216
2019-01-18,09:30:00,AGM,PRB,350
2019-01-18,09:55:00,AGM,PRB,45
2019-01-18,10:05:00,AGM,PRB,588
2019-01-18,11:57:00,AGM,PRB,150
2019-01-18,12:38:00,AGM,PRB,214
2019-01-18,12:47:00,AGM,PRB,1
2019-01-18,16:00:00,AGM,PRB,314
2019-01-18,16:02:00,AGM,PRB,350
2019-01-22,09:30:00,AGM,PRB,100
2019-01-22,09:45:00,AGM,PRB,373
2019-01-22,11:37:00,AGM,PRB,450
2019-01-22,11:38:00,AGM,PRB,200
2019-01-22,14:40:00,AGM,PRB,100
2019-01-22,14:41:00,AGM,PRB,200
2019-01-22,16:00:00,AGM,PRB,100
2019-01-22,16:02:00,AGM,PRB,100
2019-01-23,10:05:00,AGM,PRB,259
2019-01-23,15:35:00,AGM,PRB,800
2019-01-23,15:50:00,AGM,PRB,650
2019-01-23,16:00:00,AGM,PRB,184
2019-01-24,10:47:00,AGM,PRB,100
2019-01-24,11:25:00,AGM,PRB,200
2019-01-24,12:10:00,AGM,PRB,294
2019-01-24,16:00:00,AGM,PRB,294
2019-01-28,10:13:00,AGM,PRB,1400
2019-01-28,11:19:00,AGM,PRB,27
2019-01-28,12:00:00,AGM,PRB,260
2019-01-28,14:48:00,AGM,PRB,180
2019-01-28,15:32:00,AGM,PRB,199
2019-01-28,15:33:00,AGM,PRB,735
2019-01-28,16:00:00,AGM,PRB,490
2019-01-28,16:02:00,AGM,PRB,100
2019-01-29,09:30:00,AGM,PRB,100
2019-01-29,10:20:00,AGM,PRB,11
2019-01-29,11:57:00,AGM,PRB,39
2019-01-29,12:13:00,AGM,PRB,400
2019-01-29,13:47:00,AGM,PRB,100
