date,time,sym_root,sym_suffix,size
2019-01-02,10:41:00,STAR,PRD,50
2019-01-02,11:27:00,STAR,PRD,600
2019-01-02,11:37:00,STAR,PRD,66
2019-01-02,15:39:00,STAR,PRD,500
2019-01-02,15:56:00,STAR,PRD,85
2019-01-02,16:00:00,STAR,PRD,500
2019-01-03,11:47:00,STAR,PRD,85
2019-01-03,12:20:00,STAR,PRD,300
2019-01-03,14:15:00,STAR,PRD,455
2019-01-03,15:59:00,STAR,PRD,700
2019-01-03,16:00:00,STAR,PRD,100
2019-01-03,16:45:00,STAR,PRD,100
2019-01-04,10:29:00,STAR,PRD,200
2019-01-04,11:14:00,STAR,PRD,5600
2019-01-04,11:15:00,STAR,PRD,161
2019-01-04,11:27:00,STAR,PRD,230
2019-01-04,11:46:00,STAR,PRD,100
2019-01-04,11:55:00,STAR,PRD,233
2019-01-04,12:33:00,STAR,PRD,100
2019-01-04,12:55:00,STAR,PRD,250
2019-01-04,13:01:00,STAR,PRD,500
2019-01-04,13:02:00,STAR,PRD,200
2019-01-04,13:16:00,STAR,PRD,300
2019-01-04,13:35:00,STAR,PRD,400
2019-01-04,14:18:00,STAR,PRD,100
2019-01-04,14:20:00,STAR,PRD,254
2019-01-04,14:31:00,STAR,PRD,100
2019-01-04,14:32:00,STAR,PRD,100
2019-01-04,14:59:00,STAR,PRD,7
2019-01-04,15:04:00,STAR,PRD,83
2019-01-04,15:10:00,STAR,PRD,447
2019-01-04,15:12:00,STAR,PRD,1000
2019-01-04,15:13:00,STAR,PRD,300
2019-01-04,15:41:00,STAR,PRD,688
2019-01-04,15:59:00,STAR,PRD,300
2019-01-04,16:00:00,STAR,PRD,200
2019-01-04,16:02:00,STAR,PRD,100
2019-01-07,11:41:00,STAR,PRD,125
2019-01-07,13:55:00,STAR,PRD,400
2019-01-07,14:00:00,STAR,PRD,800
2019-01-07,14:17:00,STAR,PRD,200
2019-01-07,14:34:00,STAR,PRD,100
2019-01-07,15:17:00,STAR,PRD,400
2019-01-07,15:27:00,STAR,PRD,82
2019-01-07,15:40:00,STAR,PRD,100
2019-01-07,15:41:00,STAR,PRD,100
2019-01-07,15:59:00,STAR,PRD,100
2019-01-07,16:00:00,STAR,PRD,100
2019-01-07,16:02:00,STAR,PRD,100
2019-01-08,09:41:00,STAR,PRD,600
2019-01-08,10:19:00,STAR,PRD,1800
2019-01-08,10:33:00,STAR,PRD,100
2019-01-08,11:24:00,STAR,PRD,400
2019-01-08,11:56:00,STAR,PRD,800
2019-01-08,12:35:00,STAR,PRD,2000
