date,time,sym_root,sym_suffix,size
2019-01-02,09:30:00,AGM,PRA,100
2019-01-02,10:33:00,AGM,PRA,100
2019-01-02,13:52:00,AGM,PRA,400
2019-01-02,16:00:00,AGM,PRA,400
2019-01-02,16:02:00,AGM,PRA,100
2019-01-03,15:59:00,AGM,PRA,362
2019-01-03,16:00:00,AGM,PRA,112
2019-01-03,16:02:00,AGM,PRA,112
2019-01-04,15:46:00,AGM,PRA,203
2019-01-04,16:00:00,AGM,PRA,203
2019-01-04,16:02:00,AGM,PRA,203
2019-01-07,09:30:00,AGM,PRA,200
2019-01-07,12:23:00,AGM,PRA,100
2019-01-07,13:15:00,AGM,PRA,12
2019-01-07,13:18:00,AGM,PRA,100
2019-01-07,13:44:00,AGM,PRA,300
2019-01-07,13:53:00,AGM,PRA,200
2019-01-07,15:53:00,AGM,PRA,200
2019-01-07,16:00:00,AGM,PRA,200
2019-01-07,16:02:00,AGM,PRA,200
2019-01-08,09:30:00,AGM,PRA,100
2019-01-08,14:21:00,AGM,PRA,200
2019-01-08,16:00:00,AGM,PRA,100
2019-01-08,16:02:00,AGM,PRA,100
2019-01-09,10:07:00,AGM,PRA,500
2019-01-09,16:00:00,AGM,PRA,226
2019-01-09,16:02:00,AGM,PRA,226
2019-01-10,11:23:00,AGM,PRA,1000
2019-01-10,12:26:00,AGM,PRA,20
2019-01-10,15:11:00,AGM,PRA,490
2019-01-10,15:28:00,AGM,PRA,3000
2019-01-10,15:47:00,AGM,PRA,220
2019-01-10,15:58:00,AGM,PRA,100
2019-01-10,16:00:00,AGM,PRA,100
2019-01-10,16:02:00,AGM,PRA,200
2019-01-11,09:55:00,AGM,PRA,300
2019-01-11,10:13:00,AGM,PRA,400
2019-01-11,11:02:00,AGM,PRA,200
2019-01-11,11:46:00,AGM,PRA,480
2019-01-11,11:55:00,AGM,PRA,1700
2019-01-11,16:00:00,AGM,PRA,1000
2019-01-11,16:02:00,AGM,PRA,500
2019-01-14,09:32:00,AGM,PRA,600
2019-01-14,11:52:00,AGM,PRA,1720
2019-01-14,13:26:00,AGM,PRA,250
2019-01-14,14:36:00,AGM,PRA,240
2019-01-14,14:46:00,AGM,PRA,50
2019-01-14,16:00:00,AGM,PRA,170
2019-01-14,16:02:00,AGM,PRA,100
2019-01-15,09:31:00,AGM,PRA,15
2019-01-15,14:04:00,AGM,PRA,200
2019-01-15,15:08:00,AGM,PRA,1400
2019-01-15,15:18:00,AGM,PRA,1630
2019-01-15,15:44:00,AGM,PRA,100
2019-01-15,16:00:00,AGM,PRA,100
2019-01-15,16:02:00,AGM,PRA,100
2019-01-16,14:06:00,AGM,PRA,100
2019-01-16,16:00:00,AGM,PRA,100
2019-01-17,09:30:00,AGM,PRA,746
2019-01-17,09:32:00,AGM,PRA,57
2019-01-17,10:15:00,AGM,PRA,61
2019-01-17,12:00:00,AGM,PRA,33
2019-01-17,13:57:00,AGM,PRA,708
2019-01-17,14:46:00,AGM,PRA,200
2019-01-17,15:33:00,AGM,PRA,57
2019-01-17,15:37:00,AGM,PRA,200
2019-01-17,15:44:00,AGM,PRA,200
2019-01-17,16:00:00,AGM,PRA,200
2019-01-17,16:02:00,AGM,PRA,200
2019-01-18,09:30:00,AGM,PRA,100
2019-01-18,10:00:00,AGM,PRA,347
2019-01-18,10:14:00,AGM,PRA,200
2019-01-18,11:19:00,AGM,PRA,500
2019-01-18,13:35:00,AGM,PRA,188
2019-01-18,14:00:00,AGM,PRA,81
2019-01-18,14:01:00,AGM,PRA,17
2019-01-18,14:20:00,AGM,PRA,1
2019-01-18,15:20:00,AGM,PRA,100
2019-01-18,16:00:00,AGM,PRA,200
2019-01-18,16:02:00,AGM,PRA,100
2019-01-22,09:30:00,AGM,PRA,100
2019-01-22,09:37:00,AGM,PRA,140
2019-01-22,10:32:00,AGM,PRA,50
2019-01-22,12:27:00,AGM,PRA,100
2019-01-22,15:03:00,AGM,PRA,200
2019-01-22,16:00:00,AGM,PRA,100
2019-01-22,16:02:00,AGM,PRA,100
2019-01-24,13:24:00,AGM,PRA,200
2019-01-24,15:41:00,AGM,PRA,17
2019-01-24,16:00:00,AGM,PRA,200
2019-01-25,10:07:00,AGM,PRA,135
2019-01-25,11:02:00,AGM,PRA,500
2019-01-25,11:03:00,AGM,PRA,100
2019-01-25,13:10:00,AGM,PRA,198
2019-01-25,16:00:00,AGM,PRA,174
2019-01-28,15:23:00,AGM,PRA,645
2019-01-28,16:00:00,AGM,PRA,645
2019-01-29,15:19:00,AGM,PRA,24
2019-01-30,12:17:00,AGM,PRA,400
2019-01-30,15:17:00,AGM,PRA,200
2019-01-30,15:50:00,AGM,PRA,130
2019-01-30,16:00:00,AGM,PRA,130
2019-01-31,10:19:00,AGM,PRA,400
2019-01-31,10:35:00,AGM,PRA,500
2019-01-31,11:25:00,AGM,PRA,460
2019-01-31,13:31:00,AGM,PRA,76
2019-01-31,13:35:00,AGM,PRA,300
2019-01-31,15:00:00,AGM,PRA,1000
2019-01-31,16:00:00,AGM,PRA,1000
2019-02-04,11:30:00,AGM,PRA,200
2019-02-04,16:00:00,AGM,PRA,200
2019-02-06,14:09:00,AGM,PRA,625
2019-02-06,16:00:00,AGM,PRA,400
2019-02-06,16:02:00,AGM,PRA,100
2019-02-07,09:36:00,AGM,PRA,300
2019-02-07,13:14:00,AGM,PRA,104
2019-02-07,13:15:00,AGM,PRA,33
2019-02-07,16:00:00,AGM,PRA,200
2019-02-07,16:02:00,AGM,PRA,100
2019-02-08,12:23:00,AGM,PRA,60
2019-02-08,15:35:00,AGM,PRA,546
2019-02-08,16:00:00,AGM,PRA,546
2019-02-11,09:30:00,AGM,PRA,588
2019-02-11,13:42:00,AGM,PRA,200
2019-02-11,16:00:00,AGM,PRA,200
2019-02-11,16:02:00,AGM,PRA,508
2019-02-12,10:32:00,AGM,PRA,1000
2019-02-12,14:36:00,AGM,PRA,390
2019-02-12,16:00:00,AGM,PRA,390
2019-02-13,13:11:00,AGM,PRA,467
2019-02-13,13:24:00,AGM,PRA,780
2019-02-13,15:34:00,AGM,PRA,200
2019-02-13,16:00:00,AGM,PRA,200
2019-02-14,11:32:00,AGM,PRA,600
2019-02-14,15:48:00,AGM,PRA,100
2019-02-14,16:00:00,AGM,PRA,100
2019-02-14,16:02:00,AGM,PRA,100
2019-02-15,14:24:00,AGM,PRA,329
2019-02-15,16:00:00,AGM,PRA,129
2019-02-19,09:30:00,AGM,PRA,100
2019-02-19,15:15:00,AGM,PRA,249
2019-02-19,16:00:00,AGM,PRA,249
2019-02-19,16:02:00,AGM,PRA,100
2019-02-20,10:00:00,AGM,PRA,400
2019-02-20,10:14:00,AGM,PRA,50
2019-02-20,14:08:00,AGM,PRA,100
2019-02-20,16:00:00,AGM,PRA,100
2019-02-21,09:40:00,AGM,PRA,350
2019-02-21,11:57:00,AGM,PRA,408
2019-02-21,16:00:00,AGM,PRA,408
2019-02-21,16:02:00,AGM,PRA,408
2019-02-25,09:30:00,AGM,PRA,2492
2019-02-25,13:39:00,AGM,PRA,300
2019-02-25,15:21:00,AGM,PRA,180
2019-02-25,16:00:00,AGM,PRA,180
2019-02-25,16:02:00,AGM,PRA,1142
2019-02-26,13:49:00,AGM,PRA,145
2019-02-26,14:02:00,AGM,PRA,1
2019-02-27,09:30:00,AGM,PRA,1
2019-02-28,09:44:00,AGM,PRA,46
2019-02-28,09:45:00,AGM,PRA,23
2019-03-01,09:30:00,AGM,PRA,100
2019-03-01,10:11:00,AGM,PRA,100
2019-03-01,10:35:00,AGM,PRA,100
2019-03-01,10:50:00,AGM,PRA,64
2019-03-01,11:23:00,AGM,PRA,36
2019-03-01,11:50:00,AGM,PRA,100
2019-03-01,15:39:00,AGM,PRA,700
2019-03-01,15:40:00,AGM,PRA,600
2019-03-01,15:44:00,AGM,PRA,100
2019-03-01,16:00:00,AGM,PRA,100
2019-03-01,16:02:00,AGM,PRA,100
2019-03-06,10:32:00,AGM,PRA,100
2019-03-06,15:24:00,AGM,PRA,1200
2019-03-06,16:00:00,AGM,PRA,1200
2019-03-07,16:02:00,AGM,PRA,200
2019-03-08,11:11:00,AGM,PRA,1400
