date,time,sym_root,sym_suffix,size
2019-01-02,12:19:00,AGM,PRC,100
2019-01-02,15:39:00,AGM,PRC,100
2019-01-02,15:55:00,AGM,PRC,200
2019-01-02,15:59:00,AGM,PRC,100
2019-01-02,16:00:00,AGM,PRC,100
2019-01-02,16:02:00,AGM,PRC,100
2019-01-03,10:43:00,AGM,PRC,100
2019-01-03,10:45:00,AGM,PRC,150
2019-01-03,11:07:00,AGM,PRC,100
2019-01-03,11:28:00,AGM,PRC,100
2019-01-03,11:49:00,AGM,PRC,100
2019-01-03,12:09:00,AGM,PRC,50
2019-01-03,12:10:00,AGM,PRC,100
2019-01-03,12:19:00,AGM,PRC,100
2019-01-03,12:31:00,AGM,PRC,100
2019-01-03,12:52:00,AGM,PRC,100
2019-01-03,13:13:00,AGM,PRC,100
2019-01-03,13:34:00,AGM,PRC,100
2019-01-03,13:55:00,AGM,PRC,200
2019-01-03,14:16:00,AGM,PRC,100
2019-01-03,14:37:00,AGM,PRC,100
2019-01-03,14:58:00,AGM,PRC,100
2019-01-03,15:01:00,AGM,PRC,100
2019-01-03,15:19:00,AGM,PRC,100
2019-01-03,15:40:00,AGM,PRC,100
2019-01-03,15:55:00,AGM,PRC,600
2019-01-03,15:59:00,AGM,PRC,193
2019-01-03,16:00:00,AGM,PRC,100
2019-01-03,16:02:00,AGM,PRC,100
2019-01-04,09:39:00,AGM,PRC,100
2019-01-04,10:01:00,AGM,PRC,400
2019-01-04,10:32:00,AGM,PRC,1000
2019-01-04,12:19:00,AGM,PRC,100
2019-01-04,12:33:00,AGM,PRC,100
2019-01-04,15:03:00,AGM,PRC,193
2019-01-04,15:47:00,AGM,PRC,100
2019-01-04,16:00:00,AGM,PRC,171
2019-01-04,16:02:00,AGM,PRC,200
2019-01-07,11:14:00,AGM,PRC,100
2019-01-07,12:58:00,AGM,PRC,260
2019-01-07,13:31:00,AGM,PRC,500
2019-01-07,13:32:00,AGM,PRC,178
2019-01-07,16:00:00,AGM,PRC,500
2019-01-08,11:08:00,AGM,PRC,100
2019-01-08,16:00:00,AGM,PRC,100
2019-01-10,14:18:00,AGM,PRC,376
2019-01-10,14:19:00,AGM,PRC,1078
2019-01-10,14:40:00,AGM,PRC,100
2019-01-10,14:41:00,AGM,PRC,200
2019-01-10,16:00:00,AGM,PRC,200
2019-01-10,16:02:00,AGM,PRC,100
2019-01-11,11:56:00,AGM,PRC,200
2019-01-11,12:59:00,AGM,PRC,100
2019-01-11,13:00:00,AGM,PRC,175
2019-01-11,16:00:00,AGM,PRC,100
2019-01-11,16:02:00,AGM,PRC,100
2019-01-15,14:47:00,AGM,PRC,100
2019-01-15,16:00:00,AGM,PRC,100
2019-01-16,14:59:00,AGM,PRC,95
2019-01-17,09:31:00,AGM,PRC,22
