date,time,sym_root,sym_suffix,size
2019-01-02,09:30:00,GEF,B,503
2019-01-02,09:31:00,GEF,B,18
2019-01-02,09:34:00,GEF,B,5
2019-01-02,09:35:00,GEF,B,1351
2019-01-02,09:36:00,GEF,B,12
2019-01-02,09:39:00,GEF,B,26
2019-01-02,09:41:00,GEF,B,10
2019-01-02,09:42:00,GEF,B,19
2019-01-02,09:43:00,GEF,B,40
2019-01-02,09:44:00,GEF,B,20
2019-01-02,09:45:00,GEF,B,10
2019-01-02,09:46:00,GEF,B,10
2019-01-02,09:47:00,GEF,B,210
2019-01-02,09:48:00,GEF,B,110
2019-01-02,09:49:00,GEF,B,50
2019-01-02,09:51:00,GEF,B,1
2019-01-02,09:52:00,GEF,B,10
2019-01-02,09:53:00,GEF,B,100
2019-01-02,09:55:00,GEF,B,719
2019-01-02,10:05:00,GEF,B,342
2019-01-02,10:06:00,GEF,B,180
2019-01-02,10:10:00,GEF,B,100
2019-01-02,10:16:00,GEF,B,184
2019-01-02,10:22:00,GEF,B,100
2019-01-02,10:29:00,GEF,B,5
2019-01-02,10:30:00,GEF,B,100
2019-01-02,10:37:00,GEF,B,100
2019-01-02,10:44:00,GEF,B,200
2019-01-02,10:45:00,GEF,B,210
2019-01-02,10:46:00,GEF,B,10
2019-01-02,10:47:00,GEF,B,10
2019-01-02,10:52:00,GEF,B,280
2019-01-02,10:53:00,GEF,B,5
2019-01-02,10:57:00,GEF,B,13
2019-01-02,11:02:00,GEF,B,12
2019-01-02,11:04:00,GEF,B,100
2019-01-02,11:06:00,GEF,B,924
2019-01-02,11:07:00,GEF,B,6
2019-01-02,11:12:00,GEF,B,100
2019-01-02,11:13:00,GEF,B,10
2019-01-02,11:15:00,GEF,B,5
2019-01-02,11:19:00,GEF,B,100
2019-01-02,11:20:00,GEF,B,10
2019-01-02,11:22:00,GEF,B,200
2019-01-02,11:27:00,GEF,B,100
2019-01-02,11:28:00,GEF,B,8
2019-01-02,11:35:00,GEF,B,100
2019-01-02,11:38:00,GEF,B,5
2019-01-02,11:41:00,GEF,B,117
2019-01-02,11:42:00,GEF,B,100
2019-01-02,11:50:00,GEF,B,100
2019-01-02,11:58:00,GEF,B,105
2019-01-02,12:06:00,GEF,B,200
2019-01-02,12:14:00,GEF,B,100
2019-01-02,12:18:00,GEF,B,10
2019-01-02,12:23:00,GEF,B,105
2019-01-02,12:31:00,GEF,B,100
2019-01-02,12:37:00,GEF,B,100
2019-01-02,12:38:00,GEF,B,100
2019-01-02,12:44:00,GEF,B,5
2019-01-02,12:46:00,GEF,B,100
2019-01-02,12:47:00,GEF,B,25
2019-01-02,12:49:00,GEF,B,200
2019-01-02,12:53:00,GEF,B,12
2019-01-02,13:01:00,GEF,B,410
2019-01-02,13:02:00,GEF,B,139
2019-01-02,13:03:00,GEF,B,139
2019-01-02,13:12:00,GEF,B,50
2019-01-02,13:13:00,GEF,B,40
2019-01-02,13:16:00,GEF,B,73
2019-01-02,13:18:00,GEF,B,60
2019-01-02,13:33:00,GEF,B,5
2019-01-02,13:35:00,GEF,B,4
2019-01-02,13:36:00,GEF,B,15
2019-01-02,13:50:00,GEF,B,1
2019-01-02,13:57:00,GEF,B,105
2019-01-02,14:05:00,GEF,B,100
2019-01-02,14:07:00,GEF,B,8
2019-01-02,14:11:00,GEF,B,2
2019-01-02,14:19:00,GEF,B,218
2019-01-02,14:21:00,GEF,B,552
2019-01-02,14:32:00,GEF,B,50
2019-01-02,14:34:00,GEF,B,100
2019-01-02,14:58:00,GEF,B,29
2019-01-02,14:59:00,GEF,B,5
2019-01-02,15:13:00,GEF,B,20
2019-01-02,15:17:00,GEF,B,100
2019-01-02,15:28:00,GEF,B,5
2019-01-02,15:38:00,GEF,B,5
2019-01-02,15:45:00,GEF,B,15
2019-01-02,15:47:00,GEF,B,5
2019-01-02,15:50:00,GEF,B,54
2019-01-02,15:52:00,GEF,B,5
2019-01-02,15:57:00,GEF,B,51
2019-01-02,15:59:00,GEF,B,740
2019-01-02,16:00:00,GEF,B,135
2019-01-02,16:04:00,GEF,B,2527
2019-01-03,09:30:00,GEF,B,253
2019-01-03,09:31:00,GEF,B,1
2019-01-03,09:37:00,GEF,B,1
2019-01-03,09:40:00,GEF,B,3
2019-01-03,09:42:00,GEF,B,201
2019-01-03,09:44:00,GEF,B,3
2019-01-03,09:47:00,GEF,B,141
2019-01-03,09:48:00,GEF,B,100
2019-01-03,09:59:00,GEF,B,300
2019-01-03,10:00:00,GEF,B,265
2019-01-03,10:04:00,GEF,B,48
2019-01-03,10:05:00,GEF,B,52
