date,time,sym_root,sym_suffix,size
2019-05-17,09:36:00,AGM,PRD,100
2019-05-17,09:50:00,AGM,PRD,500
2019-05-17,09:55:00,AGM,PRD,2493
2019-05-17,09:56:00,AGM,PRD,2000
2019-05-17,10:07:00,AGM,PRD,200
2019-05-17,10:19:00,AGM,PRD,500
2019-05-17,10:27:00,AGM,PRD,400
2019-05-17,10:38:00,AGM,PRD,500
2019-05-17,10:50:00,AGM,PRD,200
2019-05-17,10:53:00,AGM,PRD,600
2019-05-17,11:21:00,AGM,PRD,200
2019-05-17,11:24:00,AGM,PRD,100
2019-05-17,11:32:00,AGM,PRD,2300
2019-05-17,11:43:00,AGM,PRD,2600
2019-05-17,12:07:00,AGM,PRD,2100
2019-05-17,12:16:00,AGM,PRD,1100
2019-05-17,12:30:00,AGM,PRD,1500
2019-05-17,12:43:00,AGM,PRD,1000
2019-05-17,12:54:00,AGM,PRD,100
2019-05-17,12:56:00,AGM,PRD,1300
2019-05-17,13:16:00,AGM,PRD,1500
2019-05-17,13:17:00,AGM,PRD,500
2019-05-17,13:36:00,AGM,PRD,1100
2019-05-17,13:58:00,AGM,PRD,500
2019-05-17,14:26:00,AGM,PRD,300
2019-05-17,14:34:00,AGM,PRD,200
2019-05-17,14:55:00,AGM,PRD,440
2019-05-17,16:00:00,AGM,PRD,440
2019-05-17,16:02:00,AGM,PRD,100
2019-05-20,09:30:00,AGM,PRD,2000
2019-05-20,09:54:00,AGM,PRD,398
2019-05-20,10:05:00,AGM,PRD,6000
2019-05-20,10:10:00,AGM,PRD,649
2019-05-20,10:21:00,AGM,PRD,1000
2019-05-20,10:22:00,AGM,PRD,200
2019-05-20,11:00:00,AGM,PRD,100
2019-05-20,11:02:00,AGM,PRD,2000
2019-05-20,11:03:00,AGM,PRD,800
2019-05-20,11:05:00,AGM,PRD,100
2019-05-20,11:06:00,AGM,PRD,100
2019-05-20,11:09:00,AGM,PRD,1100
2019-05-20,11:10:00,AGM,PRD,450
2019-05-20,11:11:00,AGM,PRD,1100
2019-05-20,11:15:00,AGM,PRD,2000
2019-05-20,11:19:00,AGM,PRD,50
2019-05-20,11:22:00,AGM,PRD,950
2019-05-20,11:35:00,AGM,PRD,400
2019-05-20,11:47:00,AGM,PRD,1575
2019-05-20,11:50:00,AGM,PRD,100
2019-05-20,11:56:00,AGM,PRD,500
2019-05-20,12:17:00,AGM,PRD,2800
2019-05-20,12:21:00,AGM,PRD,600
2019-05-20,12:45:00,AGM,PRD,500
2019-05-20,13:04:00,AGM,PRD,700
2019-05-20,13:09:00,AGM,PRD,1000
2019-05-20,13:21:00,AGM,PRD,300
2019-05-20,13:22:00,AGM,PRD,400
2019-05-20,13:40:00,AGM,PRD,2196
2019-05-20,13:52:00,AGM,PRD,1304
2019-05-20,14:02:00,AGM,PRD,900
2019-05-20,14:19:00,AGM,PRD,200
2019-05-20,14:22:00,AGM,PRD,200
2019-05-20,14:23:00,AGM,PRD,400
2019-05-20,14:24:00,AGM,PRD,400
2019-05-20,14:25:00,AGM,PRD,200
2019-05-20,14:26:00,AGM,PRD,170
2019-05-20,14:55:00,AGM,PRD,1000
2019-05-20,14:57:00,AGM,PRD,100
2019-05-20,15:00:00,AGM,PRD,340
2019-05-20,15:08:00,AGM,PRD,600
2019-05-20,15:13:00,AGM,PRD,2000
2019-05-20,15:15:00,AGM,PRD,5175
2019-05-20,15:23:00,AGM,PRD,230
2019-05-20,15:25:00,AGM,PRD,200
2019-05-20,15:35:00,AGM,PRD,1000
2019-05-20,15:38:00,AGM,PRD,700
2019-05-20,15:45:00,AGM,PRD,1000
2019-05-20,15:57:00,AGM,PRD,2200
2019-05-20,15:59:00,AGM,PRD,500
2019-05-20,16:00:00,AGM,PRD,500
2019-05-20,16:02:00,AGM,PRD,700
2019-05-21,09:30:00,AGM,PRD,1000
2019-05-21,09:47:00,AGM,PRD,300
2019-05-21,09:48:00,AGM,PRD,600
2019-05-21,10:02:00,AGM,PRD,800
2019-05-21,10:08:00,AGM,PRD,100
2019-05-21,10:16:00,AGM,PRD,700
2019-05-21,10:17:00,AGM,PRD,300
2019-05-21,10:18:00,AGM,PRD,1100
2019-05-21,10:19:00,AGM,PRD,1100
2019-05-21,10:25:00,AGM,PRD,3000
2019-05-21,10:28:00,AGM,PRD,500
2019-05-21,10:36:00,AGM,PRD,4000
2019-05-21,11:03:00,AGM,PRD,200
2019-05-21,11:05:00,AGM,PRD,100
2019-05-21,11:08:00,AGM,PRD,400
2019-05-21,11:10:00,AGM,PRD,1200
2019-05-21,11:11:00,AGM,PRD,2000
2019-05-21,11:12:00,AGM,PRD,350
2019-05-21,11:14:00,AGM,PRD,800
2019-05-21,11:22:00,AGM,PRD,1000
2019-05-21,12:06:00,AGM,PRD,4000
2019-05-21,12:13:00,AGM,PRD,200
2019-05-21,12:16:00,AGM,PRD,1200
2019-05-21,12:18:00,AGM,PRD,900
2019-05-21,12:19:00,AGM,PRD,1100
2019-05-21,12:22:00,AGM,PRD,977
2019-05-21,12:40:00,AGM,PRD,10
2019-05-21,12:41:00,AGM,PRD,1000
2019-05-21,12:45:00,AGM,PRD,400
2019-05-21,13:22:00,AGM,PRD,10
2019-05-21,13:44:00,AGM,PRD,3000
2019-05-21,14:21:00,AGM,PRD,4000
2019-05-21,14:32:00,AGM,PRD,200
2019-05-21,15:22:00,AGM,PRD,1800
2019-05-21,15:23:00,AGM,PRD,400
2019-05-21,15:47:00,AGM,PRD,280
2019-05-21,15:48:00,AGM,PRD,200
2019-05-21,15:53:00,AGM,PRD,400
2019-05-21,15:58:00,AGM,PRD,200
2019-05-21,16:00:00,AGM,PRD,500
2019-05-21,16:02:00,AGM,PRD,200
2019-05-22,09:31:00,AGM,PRD,200
2019-05-22,09:35:00,AGM,PRD,325
2019-05-22,09:46:00,AGM,PRD,14800
2019-05-22,09:47:00,AGM,PRD,1400
2019-05-22,09:51:00,AGM,PRD,1000
2019-05-22,09:57:00,AGM,PRD,2900
2019-05-22,10:02:00,AGM,PRD,2000
2019-05-22,10:07:00,AGM,PRD,500
2019-05-22,10:08:00,AGM,PRD,400
2019-05-22,10:10:00,AGM,PRD,1800
2019-05-22,10:12:00,AGM,PRD,800
2019-05-22,10:26:00,AGM,PRD,2000
2019-05-22,10:27:00,AGM,PRD,400
2019-05-22,10:33:00,AGM,PRD,1000
2019-05-22,10:35:00,AGM,PRD,1950
2019-05-22,10:36:00,AGM,PRD,600
2019-05-22,10:40:00,AGM,PRD,500
2019-05-22,11:13:00,AGM,PRD,900
2019-05-22,11:14:00,AGM,PRD,100
2019-05-22,11:16:00,AGM,PRD,1000
2019-05-22,11:23:00,AGM,PRD,2000
2019-05-22,11:24:00,AGM,PRD,2334
2019-05-22,11:26:00,AGM,PRD,100
2019-05-22,11:31:00,AGM,PRD,1400
2019-05-22,11:36:00,AGM,PRD,200
2019-05-22,11:39:00,AGM,PRD,500
2019-05-22,11:40:00,AGM,PRD,1900
2019-05-22,11:45:00,AGM,PRD,3000
2019-05-22,11:46:00,AGM,PRD,1000
2019-05-22,11:47:00,AGM,PRD,977
2019-05-22,11:48:00,AGM,PRD,500
2019-05-22,11:52:00,AGM,PRD,200
