date,time,sym_root,sym_suffix,size
2019-05-22,09:30:00,SR,PRA,1000
2019-05-22,09:31:00,SR,PRA,5600
2019-05-22,09:32:00,SR,PRA,1100
2019-05-22,09:33:00,SR,PRA,13275
2019-05-22,09:34:00,SR,PRA,1200
2019-05-22,09:35:00,SR,PRA,1500
2019-05-22,09:36:00,SR,PRA,230
2019-05-22,09:37:00,SR,PRA,1000
2019-05-22,09:38:00,SR,PRA,6770
2019-05-22,09:39:00,SR,PRA,19939
2019-05-22,09:41:00,SR,PRA,100
2019-05-22,09:42:00,SR,PRA,61
2019-05-22,09:43:00,SR,PRA,1200
2019-05-22,09:44:00,SR,PRA,100
2019-05-22,09:45:00,SR,PRA,1785
2019-05-22,09:47:00,SR,PRA,4300
2019-05-22,09:48:00,SR,PRA,100
2019-05-22,09:51:00,SR,PRA,100
2019-05-22,09:53:00,SR,PRA,100
2019-05-22,09:54:00,SR,PRA,100
2019-05-22,09:55:00,SR,PRA,100
2019-05-22,09:56:00,SR,PRA,2700
2019-05-22,09:57:00,SR,PRA,2200
2019-05-22,09:58:00,SR,PRA,500
2019-05-22,09:59:00,SR,PRA,400
2019-05-22,10:00:00,SR,PRA,200
2019-05-22,10:02:00,SR,PRA,700
2019-05-22,10:03:00,SR,PRA,300
2019-05-22,10:04:00,SR,PRA,700
2019-05-22,10:05:00,SR,PRA,100
2019-05-22,10:06:00,SR,PRA,100
2019-05-22,10:07:00,SR,PRA,200
2019-05-22,10:08:00,SR,PRA,100
2019-05-22,10:10:00,SR,PRA,400
2019-05-22,10:14:00,SR,PRA,600
2019-05-22,10:15:00,SR,PRA,400
2019-05-22,10:16:00,SR,PRA,500
2019-05-22,10:19:00,SR,PRA,100
2019-05-22,10:20:00,SR,PRA,600
2019-05-22,10:21:00,SR,PRA,100
2019-05-22,10:22:00,SR,PRA,400
2019-05-22,10:23:00,SR,PRA,5515
2019-05-22,10:24:00,SR,PRA,600
2019-05-22,10:25:00,SR,PRA,1220
2019-05-22,10:26:00,SR,PRA,100
2019-05-22,10:28:00,SR,PRA,600
2019-05-22,10:29:00,SR,PRA,1000
2019-05-22,10:31:00,SR,PRA,600
2019-05-22,10:33:00,SR,PRA,200
2019-05-22,10:34:00,SR,PRA,100
2019-05-22,10:35:00,SR,PRA,300
2019-05-22,10:36:00,SR,PRA,1080
2019-05-22,10:37:00,SR,PRA,1144
2019-05-22,10:40:00,SR,PRA,1855
2019-05-22,10:41:00,SR,PRA,1200
2019-05-22,10:44:00,SR,PRA,33900
2019-05-22,10:48:00,SR,PRA,2200
2019-05-22,10:50:00,SR,PRA,100
2019-05-22,10:53:00,SR,PRA,100
2019-05-22,10:54:00,SR,PRA,2000
2019-05-22,10:55:00,SR,PRA,500
2019-05-22,10:56:00,SR,PRA,33
2019-05-22,10:57:00,SR,PRA,100
2019-05-22,10:58:00,SR,PRA,5180
2019-05-22,10:59:00,SR,PRA,100
2019-05-22,11:00:00,SR,PRA,200
2019-05-22,11:01:00,SR,PRA,100
2019-05-22,11:03:00,SR,PRA,201
2019-05-22,11:04:00,SR,PRA,100
2019-05-22,11:06:00,SR,PRA,900
2019-05-22,11:07:00,SR,PRA,2300
2019-05-22,11:13:00,SR,PRA,100
2019-05-22,11:14:00,SR,PRA,400
2019-05-22,11:15:00,SR,PRA,100
2019-05-22,11:16:00,SR,PRA,2500
2019-05-22,11:20:00,SR,PRA,14600
2019-05-22,11:23:00,SR,PRA,400
2019-05-22,11:29:00,SR,PRA,400
