date,time,sym_root,sym_suffix,size
2019-01-02,12:51:00,UUUU,WS,300
2019-01-02,15:59:00,UUUU,WS,1500
2019-01-02,16:00:00,UUUU,WS,2000
2019-01-02,16:10:00,UUUU,WS,1000
2019-01-02,18:30:00,UUUU,WS,100
2019-01-02,20:00:00,UUUU,WS,100
2019-01-03,09:30:00,UUUU,WS,360
2019-01-03,09:34:00,UUUU,WS,200
2019-01-03,10:33:00,UUUU,WS,500
2019-01-03,16:00:00,UUUU,WS,840
2019-01-03,16:10:00,UUUU,WS,420
2019-01-03,18:30:00,UUUU,WS,100
2019-01-03,20:00:00,UUUU,WS,100
2019-01-04,12:53:00,UUUU,WS,1400
2019-01-04,12:54:00,UUUU,WS,100
2019-01-04,15:42:00,UUUU,WS,300
2019-01-04,15:43:00,UUUU,WS,100
2019-01-04,16:00:00,UUUU,WS,300
2019-01-04,16:10:00,UUUU,WS,100
2019-01-04,18:30:00,UUUU,WS,100
2019-01-04,20:00:00,UUUU,WS,100
2019-01-07,13:01:00,UUUU,WS,60
2019-01-07,13:44:00,UUUU,WS,2054
2019-01-07,16:00:00,UUUU,WS,2054
2019-01-07,16:10:00,UUUU,WS,1027
2019-01-07,18:30:00,UUUU,WS,100
2019-01-07,20:00:00,UUUU,WS,100
2019-01-08,09:45:00,UUUU,WS,500
2019-01-08,12:44:00,UUUU,WS,200
2019-01-08,15:24:00,UUUU,WS,10
2019-01-08,16:00:00,UUUU,WS,300
2019-01-08,16:10:00,UUUU,WS,100
2019-01-08,18:30:00,UUUU,WS,100
2019-01-08,20:00:00,UUUU,WS,100
2019-01-09,11:43:00,UUUU,WS,1900
2019-01-09,11:44:00,UUUU,WS,3600
2019-01-09,13:42:00,UUUU,WS,200
2019-01-09,14:06:00,UUUU,WS,200
2019-01-09,16:00:00,UUUU,WS,300
2019-01-09,16:10:00,UUUU,WS,100
2019-01-09,18:30:00,UUUU,WS,100
2019-01-09,20:00:00,UUUU,WS,100
2019-01-10,15:16:00,UUUU,WS,624
2019-01-10,15:26:00,UUUU,WS,200
2019-01-10,16:00:00,UUUU,WS,300
2019-01-10,16:10:00,UUUU,WS,100
2019-01-10,18:30:00,UUUU,WS,100
2019-01-10,20:00:00,UUUU,WS,100
2019-01-11,14:04:00,UUUU,WS,700
2019-01-11,14:05:00,UUUU,WS,100
2019-01-11,16:00:00,UUUU,WS,200
2019-01-11,16:10:00,UUUU,WS,100
2019-01-11,18:30:00,UUUU,WS,100
2019-01-11,20:00:00,UUUU,WS,100
2019-01-14,14:23:00,UUUU,WS,500
2019-01-14,14:31:00,UUUU,WS,900
2019-01-14,15:59:00,UUUU,WS,1200
2019-01-14,16:00:00,UUUU,WS,1200
2019-01-14,16:10:00,UUUU,WS,600
2019-01-14,18:30:00,UUUU,WS,100
2019-01-14,20:00:00,UUUU,WS,100
2019-01-17,09:34:00,UUUU,WS,4000
2019-01-17,10:05:00,UUUU,WS,2000
2019-01-17,10:09:00,UUUU,WS,100
2019-01-17,10:25:00,UUUU,WS,500
2019-01-17,10:26:00,UUUU,WS,4500
2019-01-17,14:20:00,UUUU,WS,2800
2019-01-17,14:21:00,UUUU,WS,100
2019-01-17,14:35:00,UUUU,WS,100
2019-01-17,15:59:00,UUUU,WS,101
2019-01-17,16:00:00,UUUU,WS,300
2019-01-17,16:10:00,UUUU,WS,100
2019-01-17,18:30:00,UUUU,WS,100
2019-01-17,20:00:00,UUUU,WS,100
2019-01-18,09:33:00,UUUU,WS,2
2019-01-18,10:14:00,UUUU,WS,2000
2019-01-18,16:00:00,UUUU,WS,3000
2019-01-18,16:10:00,UUUU,WS,1000
2019-01-18,18:30:00,UUUU,WS,100
2019-01-18,20:00:00,UUUU,WS,100
2019-01-22,09:30:00,UUUU,WS,600
2019-01-22,09:40:00,UUUU,WS,3507
2019-01-22,09:51:00,UUUU,WS,293
2019-01-22,09:55:00,UUUU,WS,186
2019-01-22,09:56:00,UUUU,WS,100
2019-01-22,10:11:00,UUUU,WS,1000
2019-01-22,10:29:00,UUUU,WS,1028
2019-01-22,10:30:00,UUUU,WS,2887
2019-01-22,10:32:00,UUUU,WS,113
2019-01-22,14:15:00,UUUU,WS,500
2019-01-22,16:00:00,UUUU,WS,300
2019-01-22,16:10:00,UUUU,WS,100
2019-01-22,18:30:00,UUUU,WS,100
2019-01-22,20:00:00,UUUU,WS,100
2019-01-23,13:13:00,UUUU,WS,500
2019-01-23,13:23:00,UUUU,WS,1100
2019-01-23,16:00:00,UUUU,WS,200
2019-01-23,16:10:00,UUUU,WS,100
2019-01-23,18:30:00,UUUU,WS,100
2019-01-23,20:00:00,UUUU,WS,100
2019-01-24,15:59:00,UUUU,WS,400
2019-01-24,16:00:00,UUUU,WS,400
2019-01-24,16:10:00,UUUU,WS,200
2019-01-24,18:30:00,UUUU,WS,100
2019-01-24,20:00:00,UUUU,WS,100
2019-01-28,15:59:00,UUUU,WS,1100
2019-01-28,16:00:00,UUUU,WS,200
2019-01-28,16:10:00,UUUU,WS,100
2019-01-28,18:30:00,UUUU,WS,100
2019-01-28,20:00:00,UUUU,WS,100
2019-01-29,09:30:00,UUUU,WS,40
2019-01-29,11:22:00,UUUU,WS,150
2019-01-29,15:59:00,UUUU,WS,200
2019-01-29,16:00:00,UUUU,WS,400
2019-01-29,16:10:00,UUUU,WS,200
2019-01-29,18:30:00,UUUU,WS,100
2019-01-29,20:00:00,UUUU,WS,100
2019-01-30,11:25:00,UUUU,WS,200
2019-01-30,11:36:00,UUUU,WS,100
2019-01-30,14:17:00,UUUU,WS,1000
2019-01-30,14:28:00,UUUU,WS,800
2019-01-30,14:29:00,UUUU,WS,700
2019-01-30,14:54:00,UUUU,WS,5000
2019-01-30,16:00:00,UUUU,WS,9900
2019-01-30,16:10:00,UUUU,WS,4900
2019-01-30,18:30:00,UUUU,WS,100
2019-01-30,20:00:00,UUUU,WS,100
2019-02-01,12:58:00,UUUU,WS,1000
2019-02-01,12:59:00,UUUU,WS,100
2019-02-01,16:00:00,UUUU,WS,200
2019-02-01,16:10:00,UUUU,WS,100
2019-02-01,18:30:00,UUUU,WS,100
2019-02-01,20:00:00,UUUU,WS,100
2019-02-05,09:30:00,UUUU,WS,4100
2019-02-05,09:57:00,UUUU,WS,200
2019-02-05,09:58:00,UUUU,WS,100
2019-02-05,10:01:00,UUUU,WS,300
2019-02-05,10:18:00,UUUU,WS,100
2019-02-05,16:00:00,UUUU,WS,300
2019-02-05,16:10:00,UUUU,WS,100
2019-02-05,18:30:00,UUUU,WS,100
2019-02-05,20:00:00,UUUU,WS,100
2019-02-06,10:07:00,UUUU,WS,2000
2019-02-06,10:10:00,UUUU,WS,7700
2019-02-06,10:11:00,UUUU,WS,2000
2019-02-06,10:12:00,UUUU,WS,2000
2019-02-06,10:16:00,UUUU,WS,2000
2019-02-06,10:17:00,UUUU,WS,3000
2019-02-06,10:18:00,UUUU,WS,1000
2019-02-06,10:22:00,UUUU,WS,600
2019-02-06,10:23:00,UUUU,WS,1400
2019-02-06,10:36:00,UUUU,WS,2000
2019-02-06,11:02:00,UUUU,WS,1000
2019-02-06,13:05:00,UUUU,WS,300
2019-02-06,13:32:00,UUUU,WS,965
2019-02-06,13:35:00,UUUU,WS,1100
2019-02-06,14:13:00,UUUU,WS,2500
2019-02-06,14:43:00,UUUU,WS,400
2019-02-06,14:47:00,UUUU,WS,200
2019-02-06,16:00:00,UUUU,WS,600
2019-02-06,16:10:00,UUUU,WS,200
2019-02-06,18:30:00,UUUU,WS,100
2019-02-06,20:00:00,UUUU,WS,100
2019-02-07,11:26:00,UUUU,WS,2800
2019-02-07,13:08:00,UUUU,WS,6200
2019-02-07,13:21:00,UUUU,WS,500
2019-02-07,16:00:00,UUUU,WS,2207
2019-02-07,16:10:00,UUUU,WS,100
2019-02-07,18:30:00,UUUU,WS,100
2019-02-07,20:00:00,UUUU,WS,100
2019-02-12,12:17:00,UUUU,WS,1400
2019-02-12,12:31:00,UUUU,WS,300
2019-02-12,12:34:00,UUUU,WS,600
2019-02-12,12:50:00,UUUU,WS,3700
2019-02-12,16:00:00,UUUU,WS,7700
2019-02-12,16:10:00,UUUU,WS,3700
2019-02-12,18:30:00,UUUU,WS,100
2019-02-12,20:00:00,UUUU,WS,100
2019-02-13,09:05:00,UUUU,WS,100
2019-02-13,09:46:00,UUUU,WS,400
2019-02-13,16:00:00,UUUU,WS,200
2019-02-13,16:10:00,UUUU,WS,100
2019-02-13,18:30:00,UUUU,WS,100
2019-02-13,20:00:00,UUUU,WS,100
2019-02-19,09:40:00,UUUU,WS,200
2019-02-19,11:39:00,UUUU,WS,1000
2019-02-19,11:58:00,UUUU,WS,1000
2019-02-19,16:00:00,UUUU,WS,2000
2019-02-19,16:10:00,UUUU,WS,1000
2019-02-19,18:30:00,UUUU,WS,100
2019-02-19,20:00:00,UUUU,WS,100
2019-02-21,09:37:00,UUUU,WS,100
