date,time,sym_root,sym_suffix,size
2020-05-27,09:33:00,AGM,PRE,275
2020-05-27,09:35:00,AGM,PRE,1000
2020-05-27,09:42:00,AGM,PRE,200
2020-05-27,09:45:00,AGM,PRE,100
2020-05-27,09:46:00,AGM,PRE,4879
2020-05-27,09:52:00,AGM,PRE,1
2020-05-27,09:58:00,AGM,PRE,78
2020-05-27,10:00:00,AGM,PRE,100
2020-05-27,10:01:00,AGM,PRE,800
2020-05-27,10:03:00,AGM,PRE,500
2020-05-27,10:06:00,AGM,PRE,5000
2020-05-27,10:07:00,AGM,PRE,3300
2020-05-27,10:08:00,AGM,PRE,2301
2020-05-27,10:23:00,AGM,PRE,200
2020-05-27,10:26:00,AGM,PRE,780
2020-05-27,10:35:00,AGM,PRE,700
2020-05-27,10:38:00,AGM,PRE,700
2020-05-27,10:41:00,AGM,PRE,800
2020-05-27,10:55:00,AGM,PRE,500
2020-05-27,10:57:00,AGM,PRE,100
2020-05-27,10:58:00,AGM,PRE,400
2020-05-27,11:02:00,AGM,PRE,1000
2020-05-27,11:04:00,AGM,PRE,600
2020-05-27,11:20:00,AGM,PRE,100
2020-05-27,11:22:00,AGM,PRE,300
2020-05-27,11:23:00,AGM,PRE,100
2020-05-27,11:28:00,AGM,PRE,100
2020-05-27,11:29:00,AGM,PRE,100
2020-05-27,11:31:00,AGM,PRE,100
2020-05-27,11:32:00,AGM,PRE,100
2020-05-27,11:33:00,AGM,PRE,100
2020-05-27,11:34:00,AGM,PRE,200
2020-05-27,11:35:00,AGM,PRE,3400
2020-05-27,11:43:00,AGM,PRE,1000
2020-05-27,11:50:00,AGM,PRE,100
2020-05-27,11:52:00,AGM,PRE,366
2020-05-27,12:15:00,AGM,PRE,100
2020-05-27,12:18:00,AGM,PRE,100
2020-05-27,12:20:00,AGM,PRE,100
2020-05-27,12:22:00,AGM,PRE,100
2020-05-27,12:24:00,AGM,PRE,100
2020-05-27,12:25:00,AGM,PRE,100
2020-05-27,12:26:00,AGM,PRE,100
2020-05-27,12:27:00,AGM,PRE,100
2020-05-27,12:29:00,AGM,PRE,100
2020-05-27,12:30:00,AGM,PRE,100
2020-05-27,12:31:00,AGM,PRE,485
2020-05-27,13:13:00,AGM,PRE,700
2020-05-27,13:27:00,AGM,PRE,100
