date,time,sym_root,sym_suffix,size
2019-01-02,09:30:00,FISI,,1530
2019-01-02,09:31:00,FISI,,29
2019-01-02,09:32:00,FISI,,1
2019-01-02,09:34:00,FISI,,11
2019-01-02,09:36:00,FISI,,8
2019-01-02,09:39:00,FISI,,31
2019-01-02,09:49:00,FISI,,192
2019-01-02,09:54:00,FISI,,111
2019-01-02,09:55:00,FISI,,25
2019-01-02,10:01:00,FISI,,90
2019-01-02,10:05:00,FISI,,55
2019-01-02,10:08:00,FISI,,300
2019-01-02,10:16:00,FISI,,101
2019-01-02,10:17:00,FISI,,1
2019-01-02,10:20:00,FISI,,21
2019-01-02,10:28:00,FISI,,6
2019-01-02,10:37:00,FISI,,51
2019-01-02,10:38:00,FISI,,14
2019-01-02,10:48:00,FISI,,100
2019-01-02,10:49:00,FISI,,33
2019-01-02,10:55:00,FISI,,10
2019-01-02,10:57:00,FISI,,1
2019-01-02,11:06:00,FISI,,5
2019-01-02,11:28:00,FISI,,100
2019-01-02,11:36:00,FISI,,14
2019-01-02,11:41:00,FISI,,55
2019-01-02,11:42:00,FISI,,49
2019-01-02,11:43:00,FISI,,91
2019-01-02,11:44:00,FISI,,130
2019-01-02,11:45:00,FISI,,657
2019-01-02,11:46:00,FISI,,89
2019-01-02,11:47:00,FISI,,435
2019-01-02,11:48:00,FISI,,402
2019-01-02,11:49:00,FISI,,514
2019-01-02,11:50:00,FISI,,42
2019-01-02,11:54:00,FISI,,14
2019-01-02,12:01:00,FISI,,17
2019-01-02,12:02:00,FISI,,40
2019-01-02,12:05:00,FISI,,469
2019-01-02,12:06:00,FISI,,47
2019-01-02,12:07:00,FISI,,113
2019-01-02,12:12:00,FISI,,214
2019-01-02,12:15:00,FISI,,14
2019-01-02,12:17:00,FISI,,100
2019-01-02,12:30:00,FISI,,14
2019-01-02,12:37:00,FISI,,200
2019-01-02,12:38:00,FISI,,114
2019-01-02,12:41:00,FISI,,510
2019-01-02,12:42:00,FISI,,233
2019-01-02,12:45:00,FISI,,100
2019-01-02,12:46:00,FISI,,4
2019-01-02,12:47:00,FISI,,14
2019-01-02,12:49:00,FISI,,100
2019-01-02,12:53:00,FISI,,200
2019-01-02,12:55:00,FISI,,553
2019-01-02,13:00:00,FISI,,135
2019-01-02,13:06:00,FISI,,100
2019-01-02,13:07:00,FISI,,100
2019-01-02,13:08:00,FISI,,416
2019-01-02,13:11:00,FISI,,81
2019-01-02,13:12:00,FISI,,50
2019-01-02,13:16:00,FISI,,50
2019-01-02,13:18:00,FISI,,14
2019-01-02,13:21:00,FISI,,329
2019-01-02,13:22:00,FISI,,35
2019-01-02,13:25:00,FISI,,14
2019-01-02,13:31:00,FISI,,14
2019-01-02,13:33:00,FISI,,354
2019-01-02,13:36:00,FISI,,41
2019-01-02,13:37:00,FISI,,27
2019-01-02,13:38:00,FISI,,61
2019-01-02,13:41:00,FISI,,101
2019-01-02,13:45:00,FISI,,20
2019-01-02,13:50:00,FISI,,2
2019-01-02,13:53:00,FISI,,14
2019-01-02,13:55:00,FISI,,2412
2019-01-02,13:56:00,FISI,,775
2019-01-02,13:58:00,FISI,,200
2019-01-02,13:59:00,FISI,,375
2019-01-02,14:02:00,FISI,,100
2019-01-02,14:05:00,FISI,,717
2019-01-02,14:07:00,FISI,,300
2019-01-02,14:08:00,FISI,,3
2019-01-02,14:11:00,FISI,,91
