date,time,sym_root,sym_suffix,size
2019-01-02,09:30:00,PCG,PRB,2
2019-01-02,10:27:00,PCG,PRB,700
2019-01-02,11:15:00,PCG,PRB,825
2019-01-02,11:47:00,PCG,PRB,100
2019-01-02,14:13:00,PCG,PRB,250
2019-01-02,15:20:00,PCG,PRB,10
2019-01-02,15:45:00,PCG,PRB,500
2019-01-02,15:52:00,PCG,PRB,825
2019-01-02,15:57:00,PCG,PRB,825
2019-01-02,16:00:00,PCG,PRB,300
2019-01-02,16:10:00,PCG,PRB,100
2019-01-02,18:30:00,PCG,PRB,100
2019-01-02,20:00:00,PCG,PRB,100
2019-01-04,09:30:00,PCG,PRB,442
2019-01-04,10:01:00,PCG,PRB,100
2019-01-04,10:17:00,PCG,PRB,200
2019-01-04,10:41:00,PCG,PRB,400
2019-01-04,11:13:00,PCG,PRB,150
2019-01-04,11:40:00,PCG,PRB,200
2019-01-04,13:40:00,PCG,PRB,500
2019-01-04,14:40:00,PCG,PRB,5100
2019-01-04,15:46:00,PCG,PRB,200
2019-01-04,16:00:00,PCG,PRB,300
2019-01-04,16:10:00,PCG,PRB,100
2019-01-04,18:30:00,PCG,PRB,100
2019-01-04,20:00:00,PCG,PRB,100
2019-01-07,09:25:00,PCG,PRB,200
2019-01-07,09:26:00,PCG,PRB,500
2019-01-07,09:27:00,PCG,PRB,3200
2019-01-07,09:29:00,PCG,PRB,300
2019-01-07,09:30:00,PCG,PRB,4335
2019-01-07,09:31:00,PCG,PRB,1200
2019-01-07,09:32:00,PCG,PRB,1600
2019-01-07,09:33:00,PCG,PRB,900
2019-01-07,09:37:00,PCG,PRB,400
2019-01-07,09:38:00,PCG,PRB,146
2019-01-07,09:40:00,PCG,PRB,40
2019-01-07,09:41:00,PCG,PRB,200
2019-01-07,09:42:00,PCG,PRB,200
2019-01-07,09:46:00,PCG,PRB,1400
2019-01-07,09:47:00,PCG,PRB,27
2019-01-07,09:49:00,PCG,PRB,174
2019-01-07,09:51:00,PCG,PRB,750
2019-01-07,09:54:00,PCG,PRB,26
2019-01-07,09:55:00,PCG,PRB,274
2019-01-07,10:07:00,PCG,PRB,100
2019-01-07,10:10:00,PCG,PRB,1125
2019-01-07,10:50:00,PCG,PRB,136
2019-01-07,11:00:00,PCG,PRB,200
2019-01-07,11:23:00,PCG,PRB,235
2019-01-07,11:24:00,PCG,PRB,1000
2019-01-07,11:44:00,PCG,PRB,200
2019-01-07,12:44:00,PCG,PRB,225
2019-01-07,12:56:00,PCG,PRB,956
2019-01-07,13:23:00,PCG,PRB,200
2019-01-07,13:24:00,PCG,PRB,226
2019-01-07,13:26:00,PCG,PRB,200
2019-01-07,13:34:00,PCG,PRB,200
2019-01-07,13:36:00,PCG,PRB,400
2019-01-07,13:49:00,PCG,PRB,488
2019-01-07,15:12:00,PCG,PRB,1
2019-01-07,15:29:00,PCG,PRB,40
2019-01-07,15:38:00,PCG,PRB,500
2019-01-07,15:56:00,PCG,PRB,1500
2019-01-07,15:57:00,PCG,PRB,220
2019-01-07,16:00:00,PCG,PRB,400
