date,time,sym_root,sym_suffix,size
2019-01-02,09:30:00,FRBA,,1420
2019-01-02,09:34:00,FRBA,,11
2019-01-02,09:35:00,FRBA,,54
2019-01-02,09:36:00,FRBA,,8
2019-01-02,09:45:00,FRBA,,20
2019-01-02,10:36:00,FRBA,,16
2019-01-02,10:57:00,FRBA,,1
2019-01-02,11:06:00,FRBA,,6
2019-01-02,11:13:00,FRBA,,66
2019-01-02,11:14:00,FRBA,,27
2019-01-02,11:40:00,FRBA,,100
2019-01-02,11:41:00,FRBA,,48
2019-01-02,11:50:00,FRBA,,18
2019-01-02,11:55:00,FRBA,,2366
2019-01-02,12:00:00,FRBA,,317
2019-01-02,12:01:00,FRBA,,200
2019-01-02,12:07:00,FRBA,,1700
2019-01-02,12:10:00,FRBA,,300
2019-01-02,12:16:00,FRBA,,446
2019-01-02,12:21:00,FRBA,,4
2019-01-02,12:26:00,FRBA,,14
2019-01-02,12:28:00,FRBA,,400
2019-01-02,12:41:00,FRBA,,2700
2019-01-02,12:47:00,FRBA,,400
2019-01-02,13:02:00,FRBA,,17
2019-01-02,13:18:00,FRBA,,183
2019-01-02,13:21:00,FRBA,,208
2019-01-02,13:50:00,FRBA,,1
2019-01-02,13:59:00,FRBA,,1300
2019-01-02,14:01:00,FRBA,,318
2019-01-02,14:02:00,FRBA,,2153
2019-01-02,14:03:00,FRBA,,669
2019-01-02,14:04:00,FRBA,,4
2019-01-02,14:07:00,FRBA,,30
2019-01-02,14:09:00,FRBA,,102
2019-01-02,14:11:00,FRBA,,6
2019-01-02,14:14:00,FRBA,,100
2019-01-02,14:15:00,FRBA,,1
2019-01-02,14:19:00,FRBA,,102
2019-01-02,14:26:00,FRBA,,2
2019-01-02,14:28:00,FRBA,,203
2019-01-02,14:30:00,FRBA,,102
2019-01-02,14:31:00,FRBA,,810
2019-01-02,14:36:00,FRBA,,300
2019-01-02,14:37:00,FRBA,,3
2019-01-02,14:46:00,FRBA,,4286
2019-01-02,14:53:00,FRBA,,100
2019-01-02,15:00:00,FRBA,,500
2019-01-02,15:05:00,FRBA,,100
2019-01-02,15:08:00,FRBA,,600
2019-01-02,15:17:00,FRBA,,1
2019-01-02,15:18:00,FRBA,,502
2019-01-02,15:19:00,FRBA,,6
2019-01-02,15:25:00,FRBA,,4329
2019-01-02,15:27:00,FRBA,,8
2019-01-02,15:30:00,FRBA,,1
2019-01-02,15:31:00,FRBA,,203
2019-01-02,15:32:00,FRBA,,3242
2019-01-02,15:35:00,FRBA,,4
2019-01-02,15:36:00,FRBA,,7
2019-01-02,15:39:00,FRBA,,1400
2019-01-02,15:43:00,FRBA,,3
2019-01-02,15:44:00,FRBA,,12
2019-01-02,15:50:00,FRBA,,100
2019-01-02,15:51:00,FRBA,,100
2019-01-02,15:52:00,FRBA,,3
2019-01-02,15:53:00,FRBA,,200
2019-01-02,15:54:00,FRBA,,503
2019-01-02,15:56:00,FRBA,,100
2019-01-02,15:57:00,FRBA,,290
2019-01-02,15:58:00,FRBA,,200
2019-01-02,15:59:00,FRBA,,1287
2019-01-02,16:00:00,FRBA,,8030
2019-01-03,09:30:00,FRBA,,276
2019-01-03,09:37:00,FRBA,,2
2019-01-03,09:40:00,FRBA,,7
2019-01-03,10:06:00,FRBA,,127
2019-01-03,10:18:00,FRBA,,1
2019-01-03,10:30:00,FRBA,,100
2019-01-03,10:34:00,FRBA,,4
2019-01-03,11:48:00,FRBA,,1
2019-01-03,11:56:00,FRBA,,1
2019-01-03,12:04:00,FRBA,,1
2019-01-03,12:10:00,FRBA,,101
2019-01-03,12:13:00,FRBA,,2
2019-01-03,12:21:00,FRBA,,1
2019-01-03,12:29:00,FRBA,,1
2019-01-03,12:30:00,FRBA,,118
2019-01-03,12:35:00,FRBA,,1521
2019-01-03,12:36:00,FRBA,,5
2019-01-03,12:41:00,FRBA,,6
2019-01-03,12:49:00,FRBA,,2400
2019-01-03,12:50:00,FRBA,,1400
2019-01-03,12:51:00,FRBA,,600
2019-01-03,12:52:00,FRBA,,351
2019-01-03,12:56:00,FRBA,,1071
2019-01-03,13:01:00,FRBA,,1
2019-01-03,13:02:00,FRBA,,200
2019-01-03,13:05:00,FRBA,,17
2019-01-03,13:09:00,FRBA,,1
2019-01-03,13:10:00,FRBA,,100
2019-01-03,13:15:00,FRBA,,874
2019-01-03,13:16:00,FRBA,,1
2019-01-03,13:41:00,FRBA,,12
2019-01-03,13:51:00,FRBA,,5
2019-01-03,14:13:00,FRBA,,5
2019-01-03,14:34:00,FRBA,,5
2019-01-03,14:53:00,FRBA,,5
2019-01-03,15:11:00,FRBA,,5
2019-01-03,15:12:00,FRBA,,1
2019-01-03,15:23:00,FRBA,,5
2019-01-03,15:36:00,FRBA,,5
2019-01-03,15:40:00,FRBA,,100
2019-01-03,15:45:00,FRBA,,5
2019-01-03,15:52:00,FRBA,,82
2019-01-03,15:53:00,FRBA,,197
2019-01-03,15:55:00,FRBA,,100
2019-01-03,15:56:00,FRBA,,92
2019-01-03,15:57:00,FRBA,,203
2019-01-03,15:58:00,FRBA,,12
2019-01-03,15:59:00,FRBA,,1158
2019-01-03,16:00:00,FRBA,,5928
2019-01-03,16:07:00,FRBA,,1000
2019-01-03,16:59:00,FRBA,,615
2019-01-04,08:48:00,FRBA,,44
2019-01-04,09:30:00,FRBA,,688
2019-01-04,09:31:00,FRBA,,4
2019-01-04,09:33:00,FRBA,,8
2019-01-04,09:34:00,FRBA,,200
2019-01-04,09:45:00,FRBA,,107
2019-01-04,09:49:00,FRBA,,200
2019-01-04,09:59:00,FRBA,,1
2019-01-04,10:10:00,FRBA,,3900
2019-01-04,10:12:00,FRBA,,100
2019-01-04,10:14:00,FRBA,,700
2019-01-04,10:16:00,FRBA,,800
2019-01-04,10:18:00,FRBA,,200
2019-01-04,10:19:00,FRBA,,200
2019-01-04,10:21:00,FRBA,,800
2019-01-04,10:22:00,FRBA,,100
2019-01-04,10:25:00,FRBA,,200
2019-01-04,10:46:00,FRBA,,300
2019-01-04,11:21:00,FRBA,,432
2019-01-04,11:22:00,FRBA,,2230
2019-01-04,11:23:00,FRBA,,309
2019-01-04,11:24:00,FRBA,,2314
2019-01-04,11:26:00,FRBA,,100
2019-01-04,11:31:00,FRBA,,107
2019-01-04,11:35:00,FRBA,,685
2019-01-04,11:43:00,FRBA,,200
2019-01-04,11:44:00,FRBA,,100
2019-01-04,11:45:00,FRBA,,303
2019-01-04,11:58:00,FRBA,,924
2019-01-04,11:59:00,FRBA,,793
2019-01-04,12:01:00,FRBA,,100
2019-01-04,12:13:00,FRBA,,126
2019-01-04,12:22:00,FRBA,,400
2019-01-04,12:23:00,FRBA,,698
2019-01-04,12:25:00,FRBA,,200
2019-01-04,12:26:00,FRBA,,200
2019-01-04,12:41:00,FRBA,,300
2019-01-04,12:49:00,FRBA,,200
2019-01-04,12:52:00,FRBA,,400
2019-01-04,12:54:00,FRBA,,1
2019-01-04,13:00:00,FRBA,,100
2019-01-04,13:04:00,FRBA,,200
2019-01-04,13:05:00,FRBA,,102
2019-01-04,13:08:00,FRBA,,108
2019-01-04,13:11:00,FRBA,,100
2019-01-04,13:14:00,FRBA,,1
2019-01-04,13:18:00,FRBA,,100
2019-01-04,13:21:00,FRBA,,674
2019-01-04,13:28:00,FRBA,,100
2019-01-04,13:46:00,FRBA,,100
2019-01-04,13:51:00,FRBA,,100
2019-01-04,13:54:00,FRBA,,201
2019-01-04,13:57:00,FRBA,,271
2019-01-04,14:05:00,FRBA,,300
2019-01-04,14:06:00,FRBA,,292
2019-01-04,14:07:00,FRBA,,100
2019-01-04,14:19:00,FRBA,,208
2019-01-04,14:20:00,FRBA,,100
2019-01-04,14:23:00,FRBA,,200
2019-01-04,14:29:00,FRBA,,200
2019-01-04,14:30:00,FRBA,,109
2019-01-04,14:39:00,FRBA,,200
2019-01-04,14:40:00,FRBA,,747
2019-01-04,14:57:00,FRBA,,2
2019-01-04,14:59:00,FRBA,,100
