date,time,sym_root,sym_suffix,size
2019-01-02,09:30:00,PCG,PRD,500
2019-01-02,11:55:00,PCG,PRD,550
2019-01-02,16:00:00,PCG,PRD,400
2019-01-02,16:10:00,PCG,PRD,150
2019-01-02,18:30:00,PCG,PRD,100
2019-01-02,20:00:00,PCG,PRD,100
2019-01-03,09:30:00,PCG,PRD,200
2019-01-03,09:52:00,PCG,PRD,600
2019-01-03,13:00:00,PCG,PRD,558
2019-01-03,13:01:00,PCG,PRD,189
2019-01-03,13:53:00,PCG,PRD,100
2019-01-03,16:00:00,PCG,PRD,300
2019-01-03,16:10:00,PCG,PRD,100
2019-01-03,18:30:00,PCG,PRD,100
2019-01-03,20:00:00,PCG,PRD,100
2019-01-04,10:03:00,PCG,PRD,106
2019-01-04,13:27:00,PCG,PRD,640
2019-01-04,16:00:00,PCG,PRD,1000
2019-01-04,16:10:00,PCG,PRD,500
2019-01-04,18:04:00,PCG,PRD,377
2019-01-04,18:30:00,PCG,PRD,100
2019-01-04,18:46:00,PCG,PRD,100
2019-01-04,20:00:00,PCG,PRD,100
2019-01-07,09:27:00,PCG,PRD,2400
2019-01-07,09:29:00,PCG,PRD,270
2019-01-07,09:30:00,PCG,PRD,3019
2019-01-07,09:33:00,PCG,PRD,300
2019-01-07,09:34:00,PCG,PRD,500
2019-01-07,09:35:00,PCG,PRD,1500
2019-01-07,09:36:00,PCG,PRD,34
2019-01-07,09:37:00,PCG,PRD,366
2019-01-07,09:38:00,PCG,PRD,1000
2019-01-07,09:39:00,PCG,PRD,470
2019-01-07,09:40:00,PCG,PRD,200
2019-01-07,09:41:00,PCG,PRD,1006
2019-01-07,09:44:00,PCG,PRD,575
2019-01-07,09:53:00,PCG,PRD,700
2019-01-07,10:19:00,PCG,PRD,50
2019-01-07,11:37:00,PCG,PRD,87
2019-01-07,11:42:00,PCG,PRD,100
2019-01-07,11:43:00,PCG,PRD,113
2019-01-07,11:47:00,PCG,PRD,100
2019-01-07,11:50:00,PCG,PRD,200
2019-01-07,12:11:00,PCG,PRD,600
2019-01-07,12:12:00,PCG,PRD,248
2019-01-07,12:54:00,PCG,PRD,500
2019-01-07,12:55:00,PCG,PRD,1255
2019-01-07,13:09:00,PCG,PRD,2345
2019-01-07,13:10:00,PCG,PRD,3700
2019-01-07,13:11:00,PCG,PRD,1000
2019-01-07,13:12:00,PCG,PRD,190
2019-01-07,13:16:00,PCG,PRD,100
2019-01-07,13:39:00,PCG,PRD,100
2019-01-07,13:40:00,PCG,PRD,100
2019-01-07,13:47:00,PCG,PRD,200
2019-01-07,13:57:00,PCG,PRD,50
2019-01-07,14:28:00,PCG,PRD,100
2019-01-07,14:39:00,PCG,PRD,600
2019-01-07,14:54:00,PCG,PRD,2700
2019-01-07,14:55:00,PCG,PRD,117
2019-01-07,14:58:00,PCG,PRD,100
2019-01-07,15:34:00,PCG,PRD,1500
2019-01-07,15:43:00,PCG,PRD,100
2019-01-07,15:51:00,PCG,PRD,200
2019-01-07,15:54:00,PCG,PRD,400
2019-01-07,15:55:00,PCG,PRD,1000
2019-01-07,15:59:00,PCG,PRD,200
2019-01-07,16:00:00,PCG,PRD,400
2019-01-07,16:10:00,PCG,PRD,100
2019-01-07,18:30:00,PCG,PRD,100
2019-01-07,20:00:00,PCG,PRD,100
2019-01-08,09:10:00,PCG,PRD,100
2019-01-08,09:31:00,PCG,PRD,5
2019-01-08,09:33:00,PCG,PRD,700
2019-01-08,09:35:00,PCG,PRD,1900
2019-01-08,09:36:00,PCG,PRD,54
2019-01-08,09:38:00,PCG,PRD,2000
2019-01-08,09:39:00,PCG,PRD,3069
