date,time,sym_root,sym_suffix,size
2020-02-14,10:43:00,XBIT,V,560
2020-02-14,10:48:00,XBIT,V,600
2020-02-14,16:00:00,XBIT,V,1200
2020-02-18,09:31:00,XBIT,V,15510
2020-02-18,09:50:00,XBIT,V,690
2020-02-18,09:51:00,XBIT,V,9320
2020-02-18,09:52:00,XBIT,V,20
2020-02-18,09:56:00,XBIT,V,2390
2020-02-18,09:57:00,XBIT,V,1100
2020-02-18,10:08:00,XBIT,V,1000
2020-02-18,10:14:00,XBIT,V,1000
2020-02-18,10:19:00,XBIT,V,13700
2020-02-18,10:21:00,XBIT,V,14260
2020-02-18,10:34:00,XBIT,V,1000
2020-02-18,10:42:00,XBIT,V,1000
2020-02-18,10:50:00,XBIT,V,3000
2020-02-18,10:53:00,XBIT,V,300
2020-02-18,10:55:00,XBIT,V,120
2020-02-18,10:57:00,XBIT,V,900
2020-02-18,11:02:00,XBIT,V,880
2020-02-18,11:03:00,XBIT,V,100
2020-02-18,11:11:00,XBIT,V,100
2020-02-18,11:16:00,XBIT,V,5000
2020-02-18,11:27:00,XBIT,V,1703
2020-02-18,11:30:00,XBIT,V,700
2020-02-18,11:31:00,XBIT,V,500
2020-02-18,11:32:00,XBIT,V,100
2020-02-18,11:37:00,XBIT,V,600
2020-02-18,11:39:00,XBIT,V,600
2020-02-18,11:40:00,XBIT,V,800
2020-02-18,11:45:00,XBIT,V,500
2020-02-18,11:49:00,XBIT,V,600
2020-02-18,11:50:00,XBIT,V,400
2020-02-18,11:55:00,XBIT,V,1000
2020-02-18,14:47:00,XBIT,V,300
2020-02-18,14:48:00,XBIT,V,500
2020-02-18,14:58:00,XBIT,V,100
2020-02-18,15:10:00,XBIT,V,219
2020-02-18,15:54:00,XBIT,V,24
2020-02-18,16:00:00,XBIT,V,143
2020-02-19,09:50:00,XBIT,V,1200
2020-02-19,16:00:00,XBIT,V,1600
