date,time,sym_root,sym_suffix,size
2019-01-02,08:04:00,WTW,,9
2019-01-02,08:21:00,WTW,,15
2019-01-02,08:59:00,WTW,,3
2019-01-02,09:06:00,WTW,,1000
2019-01-02,09:12:00,WTW,,10
2019-01-02,09:18:00,WTW,,1291
2019-01-02,09:19:00,WTW,,1
2019-01-02,09:21:00,WTW,,1
2019-01-02,09:23:00,WTW,,500
2019-01-02,09:28:00,WTW,,156
2019-01-02,09:30:00,WTW,,67519
2019-01-02,09:31:00,WTW,,22106
2019-01-02,09:32:00,WTW,,5288
2019-01-02,09:33:00,WTW,,20844
2019-01-02,09:34:00,WTW,,19128
2019-01-02,09:35:00,WTW,,19154
2019-01-02,09:36:00,WTW,,49989
2019-01-02,09:37:00,WTW,,12096
2019-01-02,09:38:00,WTW,,14043
2019-01-02,09:39:00,WTW,,6117
2019-01-02,09:40:00,WTW,,42593
2019-01-02,09:41:00,WTW,,9761
2019-01-02,09:42:00,WTW,,19024
2019-01-02,09:43:00,WTW,,29047
2019-01-02,09:44:00,WTW,,27811
2019-01-02,09:45:00,WTW,,16204
2019-01-02,09:46:00,WTW,,39597
2019-01-02,09:47:00,WTW,,4518
2019-01-02,09:48:00,WTW,,11244
2019-01-02,09:49:00,WTW,,8993
2019-01-02,09:50:00,WTW,,9500
2019-01-02,09:51:00,WTW,,7950
2019-01-02,09:52:00,WTW,,7945
2019-01-02,09:53:00,WTW,,16111
2019-01-02,09:54:00,WTW,,10409
2019-01-02,09:55:00,WTW,,14005
2019-01-02,09:56:00,WTW,,21097
2019-01-02,09:57:00,WTW,,16032
2019-01-02,09:58:00,WTW,,3442
2019-01-02,09:59:00,WTW,,9845
2019-01-02,10:00:00,WTW,,33524
2019-01-02,10:01:00,WTW,,14030
2019-01-02,10:02:00,WTW,,26488
2019-01-02,10:03:00,WTW,,8227
2019-01-02,10:04:00,WTW,,11900
2019-01-02,10:05:00,WTW,,27997
2019-01-02,10:06:00,WTW,,3027
2019-01-02,10:07:00,WTW,,2864
2019-01-02,10:08:00,WTW,,8568
2019-01-02,10:09:00,WTW,,15377
2019-01-02,10:10:00,WTW,,5721
2019-01-02,10:11:00,WTW,,6665
2019-01-02,10:12:00,WTW,,41991
2019-01-02,10:13:00,WTW,,5712
2019-01-02,10:14:00,WTW,,12015
2019-01-02,10:15:00,WTW,,3991
2019-01-02,10:16:00,WTW,,7977
2019-01-02,10:17:00,WTW,,8899
2019-01-02,10:18:00,WTW,,15841
2019-01-02,10:19:00,WTW,,4444
2019-01-02,10:20:00,WTW,,11246
2019-01-02,10:21:00,WTW,,26076
2019-01-02,10:22:00,WTW,,13858
2019-01-02,10:23:00,WTW,,8576
2019-01-02,10:24:00,WTW,,12333
2019-01-02,10:25:00,WTW,,35952
2019-01-02,10:26:00,WTW,,11096
2019-01-02,10:27:00,WTW,,13314
2019-01-02,10:28:00,WTW,,15318
2019-01-02,10:29:00,WTW,,9776
2019-01-02,10:30:00,WTW,,12677
2019-01-02,10:31:00,WTW,,12865
2019-01-02,10:32:00,WTW,,14170
2019-01-02,10:33:00,WTW,,14023
2019-01-02,10:34:00,WTW,,6034
2019-01-02,10:35:00,WTW,,4446
2019-01-02,10:36:00,WTW,,14964
2019-01-02,10:37:00,WTW,,3957
2019-01-02,10:38:00,WTW,,18380
2019-01-02,10:39:00,WTW,,16314
2019-01-02,10:40:00,WTW,,3989
2019-01-02,10:41:00,WTW,,7875
2019-01-02,10:42:00,WTW,,6061
2019-01-02,10:43:00,WTW,,2937
2019-01-02,10:44:00,WTW,,1201
2019-01-02,10:45:00,WTW,,12557
2019-01-02,10:46:00,WTW,,4397
2019-01-02,10:47:00,WTW,,5349
2019-01-02,10:48:00,WTW,,4113
2019-01-02,10:49:00,WTW,,4037
2019-01-02,10:50:00,WTW,,1025
2019-01-02,10:51:00,WTW,,8301
2019-01-02,10:52:00,WTW,,10463
2019-01-02,10:53:00,WTW,,3632
2019-01-02,10:54:00,WTW,,3372
2019-01-02,10:55:00,WTW,,10875
2019-01-02,10:56:00,WTW,,26978
2019-01-02,10:57:00,WTW,,16922
2019-01-02,10:58:00,WTW,,20726
2019-01-02,10:59:00,WTW,,28496
2019-01-02,11:00:00,WTW,,6148
2019-01-02,11:01:00,WTW,,6830
2019-01-02,11:02:00,WTW,,12959
2019-01-02,11:03:00,WTW,,12750
2019-01-02,11:04:00,WTW,,4354
2019-01-02,11:05:00,WTW,,653
2019-01-02,11:06:00,WTW,,8469
2019-01-02,11:07:00,WTW,,3453
2019-01-02,11:08:00,WTW,,9348
2019-01-02,11:09:00,WTW,,5052
2019-01-02,11:10:00,WTW,,4557
2019-01-02,11:11:00,WTW,,2314
2019-01-02,11:12:00,WTW,,3831
2019-01-02,11:13:00,WTW,,3578
2019-01-02,11:14:00,WTW,,2459
2019-01-02,11:15:00,WTW,,4030
2019-01-02,11:16:00,WTW,,2035
2019-01-02,11:17:00,WTW,,9326
2019-01-02,11:18:00,WTW,,8360
2019-01-02,11:19:00,WTW,,1215
2019-01-02,11:20:00,WTW,,10170
2019-01-02,11:21:00,WTW,,2902
2019-01-02,11:22:00,WTW,,3413
2019-01-02,11:23:00,WTW,,2342
2019-01-02,11:24:00,WTW,,6130
2019-01-02,11:25:00,WTW,,7864
2019-01-02,11:26:00,WTW,,3658
