,2021-09-02,2021-09-03,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-20
09:46:00,1.5059880239520957,5.00453514739229,0.7216427640156454,0.9472140762463344,0.08983111749910169,0.48536355051935787,4.5168776371308015,0.6788752126488542,0.9930414716661338,16.981037924151696,0.173137655582389,1.025064417896463
09:47:00,0.22636363636363635,0.2569478303266699,6.125,0.49595234458530624,1.227838827838828,27.345454545454544,0.5931161647203442,1.4704980842911877,3.629793510324484,11.46629213483146,0.6218905472636815,0.47444444444444445
09:48:00,3.95,5.034090909090909,0.5059422750424448,0.880648899188876,5.107569721115538,0.4307017543859649,0.8054016620498615,2.5179324894514767,22.582089552238806,32.060526315789474,0.25357466063348416,1.2771990740740742
09:49:00,2.7725631768953067,5.198324022346369,0.2342260553790286,3.4385026737967914,1.0458656330749354,4.8350877192982455,3.603883495145631,0.1824516129032258,0.6683937823834197,5.892282065519156,9.1475,0.9011934499028588
09:50:00,0.8192437749769443,1.3972286374133949,0.15863095238095237,0.0564214463840399,0.23937784522003036,0.6733333333333333,0.5395522388059701,0.7852093529091898,0.1801363193768257,6.891497461928934,3.0946073793755913,3.894809688581315
09:51:00,1.0822981366459627,3.6129032258064515,0.3169538891476479,7.581863979848866,0.41069849690539345,0.18062253397632616,0.7901038178164769,2.49043303121853,0.6713333333333333,0.06229062924400181,21.049751243781095,0.028276071754332624
09:52:00,13.166666666666666,4.89095744680851,0.5773140716960942,10.32,0.4775251189846642,1.391979301423027,0.6,2.356741573033708,0.33822960958639353,inf,4.612745098039215,0.3518910030537937
09:53:00,5.143564356435643,0.1283702213279678,0.19827586206896552,0.8091106290672451,0.622122403144301,1.15327564894932,0.24786324786324787,0.1648506151142355,0.4789876581784096,11.848275862068965,0.46855884511866897,17.891803278688524
09:54:00,0.3778580024067389,4.714285714285714,2.553050397877984,0.047186932849364795,1.5617342130065976,0.27260869565217394,6.988549618320611,0.5662768031189084,0.28878960194963443,93.1,2.8946360153256707,3.1469933184855234
09:55:00,0.7294725394235998,0.02606741573033708,0.18044077134986225,0.703037120359955,0.44602739726027396,0.5653393157599551,0.3049620951068229,1.9712163416898794,13.58937198067633,1.610899182561308,0.31966666666666665,1.5644426025694156
09:56:00,0.6316851664984864,4.0175,0.8102796674225246,8.553333333333333,0.0044408558740411785,2.2718204488778055,0.33548850574712646,3.1997167138810196,562.4,4.159977388355003,inf,1.4359307359307358
09:57:00,1.1683168316831682,3.7279411764705883,0.07073509015256588,2.180667433831991,0.5762622720897616,0.40126459143968873,0.09865053513261983,33.144578313253014,0.7554417413572343,7.1678832116788325,17.795,0.7076873730353898
09:58:00,6.174757281553398,1.1785714285714286,0.1159757801583605,0.31183786273606634,0.8048245614035088,0.43215859030837006,0.28019323671497587,0.7521872601688412,4.216363636363637,2.302233429394813,0.6777300085984522,4.030797101449275
09:59:00,0.0043859649122807015,6.8853754940711465,1.0461672473867596,25.411214953271028,169.35714285714286,0.23698714023270054,0.2050314465408805,2.413090128755365,26.57281553398058,1.7493146512336277,17.33830845771144,0.6048347311297484
10:00:00,0.8822460476103944,3.888888888888889,0.10094876660341556,2.4900249376558605,1.8942992874109263,0.509478672985782,0.7132331270262304,0.07506887052341597,3.5454545454545454,4.559598494353827,0.42752055387278237,0.35548256695300656
10:01:00,0.617827868852459,inf,4.818401937046005,39.94285714285714,1.468544600938967,0.6175448755066589,0.6518347810671866,0.12521891418563924,0.7884457696608275,28.637873754152825,0.20036036036036037,0.7042114041488585
10:02:00,0.38137082601054484,0.7691852902920657,0.2815533980582524,10.883333333333333,4.148936170212766,1.5219885277246654,0.6233716475095785,1.1245791245791246,2.374554102259215,86.41346153846153,208.4375,0.19669848846459825
10:03:00,0.7728130899937067,0.5663737280296022,0.7344288669271432,0.989193083573487,6.507246376811594,0.5497138769670958,0.49567801188546734,35.10588235294118,12.715,112.56410256410257,0.5502620295378752,2.554705882352941
10:04:00,0.2452431289640592,18.824175824175825,0.41490782794549824,0.9157534246575343,0.47793696275071634,4.877358490566038,0.22821397756686798,16.683060109289617,0.2746896923907178,0.158686532619702,14.285,6.7502972651605235
10:05:00,1.1759530791788857,inf,0.1338818249813014,2.0696132596685084,0.6732673267326733,0.0994718309859155,0.6551536084348301,13.264069264069263,0.6691445130401915,4.953055141579732,0.5424511545293073,0.5135294987431613
10:06:00,0.1941510966693745,4.177057356608479,0.4357931435212086,0.271630712131756,13.778350515463918,0.11944965603502189,0.5049365303244006,0.12056952438654953,6.635678391959799,11.61418439716312,2.236976506639428,1.1330945986272754
10:07:00,0.03072033898305085,6.925196850393701,4.142857142857143,1.2443962400578452,4.219557195571956,0.4951630240057327,0.11257233035244608,23.657894736842106,inf,3.6828073993471167,1.905378486055777,inf
10:08:00,inf,0.05615856536101935,0.5866998135487881,0.15979926043317486,35.0,inf,1.9470013947001394,20.426966292134832,116.6923076923077,4.854724964739069,0.9044019564250778,7.288888888888889
10:09:00,0.2701801200800534,0.030498533724340176,0.6183544303797468,2.9875,5.7272727272727275,inf,0.3298835705045278,21.553571428571427,4.08099173553719,5.9820224719101125,0.25397213395257884,0.5653871177618738
10:10:00,0.250852079072938,4.005763688760807,1.8726042841037205,5.670781893004115,0.21873693015474696,0.27636181909045476,0.5573942186845413,0.08421832551247221,1.5236928104575163,1.504363924887596,0.9236327460271749,16.271820448877804
10:11:00,3.8817733990147785,0.604951560818084,0.3565764287667487,0.17479191438763378,28.406593406593405,0.2640599892876272,4.395348837209302,54.38461538461539,inf,7.667992047713717,0.42953472690492245,5.623762376237623
10:12:00,3.9306930693069306,0.005083884087442806,6.069069069069069,5.224532224532225,24.295238095238094,0.340607210626186,0.06431852986217458,0.07957559681697612,0.5206131078224101,1.4913090711569799,0.3711882229232387,3.0530164533820843
10:13:00,0.6758053461274846,0.23735165521549031,4.351039260969977,1.3385579937304075,154.1764705882353,0.3522954091816367,0.709447697420478,11.288461538461538,1.6470037453183521,4.702417854928704,2.7004279600570613,3.598832968636032
10:14:00,0.6083857442348009,inf,0.43916486681065514,2.851472471190781,2.668044077134986,5.523809523809524,2.3436363636363637,6.103296703296703,27.84,inf,1.1542857142857144,60.801980198019805
10:15:00,0.04658721560130011,3.0179282868525896,0.5858349811252921,1.2498084291187739,6.5701754385964914,5.346534653465347,0.42101848848524165,0.22569308863725107,0.6787410926365796,4.03588644884842,1.601,4.100244498777506
10:16:00,0.10647482014388489,inf,0.11080111598246313,13.25,345.0,inf,0.9405323508143659,2.919375812743823,8.162790697674419,1.1868955512572534,4.005464480874317,3.8641171684296176
10:17:00,0.749485949280329,0.41344134413441347,inf,5.99501246882793,2.2843273231622745,0.38623226484498163,0.29652605459057074,9.122047244094489,inf,inf,2.4325,0.9044021024967148
10:18:00,0.736270963498849,15.798245614035087,0.8229166666666666,2.5195954487989884,3.152014652014652,0.0072992700729927005,0.35876685934489405,9.94331983805668,0.5616923076923077,140.703125,inf,2.0651836523538543
10:19:00,0.30578512396694213,0.23611666000799042,1.1752475247524752,4.198852772466539,5.593373493975903,0.1916376306620209,0.5127773097444538,2.6144578313253013,152.5,4.880541871921182,1.278268551236749,0.6842791911285062
10:20:00,6.12621359223301,4.106951871657754,0.4921589127025614,5.563725490196078,1.4436936936936937,0.10256410256410256,0.6230936819172114,6.423592493297587,0.003975424647632815,23.519083969465647,0.5240464344941956,0.68837058632977
10:21:00,0.3793103448275862,21.44047619047619,0.6025751072961374,8.546468401486988,0.14828693790149894,3.291970802919708,0.19131832797427653,3.5468053491827636,1.1420265780730896,4.2607934655775965,3.1666666666666665,9.392059553349876
10:22:00,1.9184549356223175,148.07692307692307,1.6276747503566333,167.53333333333333,1.4277522935779816,2.8666666666666667,0.15572519083969466,70.69047619047619,5.375,13.53953488372093,2.4739069111424543,5.611745513866231
