,2021-09-02,2021-09-03,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-20
09:46:00,5.134730538922156,3.1678004535147393,0.2737940026075619,0.3296187683284457,0.2015810276679842,0.704438149197356,2.523206751054852,0.7964575202641849,0.9950583715880963,3.3223552894211577,0.39977707597993684,0.11197001639728274
09:47:00,0.8854545454545455,0.10238907849829351,4.220744680851064,0.6554146937528639,0.6278388278388278,32.21818181818182,0.01782421634910879,0.5816091954022988,2.2640117994100293,2.7256554307116105,0.1549942594718714,0.32555555555555554
09:48:00,9.77,4.3039772727272725,0.1279003961516695,0.2908458864426419,3.4382470119521913,0.6763157894736842,0.13642659279778394,1.2774261603375527,15.64179104477612,9.144736842105264,0.4579185520361991,0.10300925925925926
09:49:00,7.014440433212997,4.41340782122905,0.06173399909214707,2.120320855614973,0.49935400516795864,5.891228070175439,2.324271844660194,0.42554838709677417,0.7640963120999695,1.0782898389783453,6.325,0.020815986677768527
09:50:00,0.637565324316016,1.3452655889145497,0.35446428571428573,0.24501246882793018,0.0823216995447648,0.9838095238095238,0.6694029850746268,0.28711256117455136,0.4087147030185005,1.4447969543147208,1.881740775780511,1.7224913494809688
09:51:00,2.8214285714285716,3.509677419354839,0.4769445738239404,5.259445843828716,0.10389036251105217,0.04515563349408154,0.8481245813797723,1.4954682779456194,0.7606666666666667,0.6426437301946583,14.64179104477612,0.3659166920036485
09:52:00,24.833333333333332,4.593085106382978,0.2102728731942215,7.39,0.5549092191080557,1.816300129366106,0.7101286173633441,1.3389513108614233,0.01816776188635485,inf,2.935049019607843,0.007986845196147521
09:53:00,10.737623762376238,0.18430583501006037,0.37298850574712644,0.3324295010845987,0.37394722066254915,1.5611866501854141,0.0011396011396011395,0.16239015817223199,0.615997500390564,4.542068965517242,0.6164668460973819,12.183606557377049
09:54:00,1.730445246690734,3.8801020408163267,1.7294429708222812,0.31518451300665457,1.1526861451460886,0.12956521739130436,5.236641221374046,0.11403508771929824,0.06823720552396426,34.83,1.7365900383141764,1.8433556050482554
09:55:00,0.4233278955954323,0.18786516853932583,0.10651974288337925,0.22215973003374578,0.1917808219178082,0.47700504767246216,0.46416264645072364,0.9842154131847726,9.531400966183575,0.045231607629427795,0.08333333333333333,0.48487360132615004
09:56:00,0.05852674066599395,3.09,0.3257747543461829,5.69,0.2006459426725878,3.089775561097257,0.4795258620689655,1.6558073654390935,396.6,0.8603730921424534,inf,0.34025974025974026
