date,time,sym_root,sym_suffix,price
2021-09-01,09:30:00,BWFG,,30.132
2021-09-01,09:46:00,BWFG,,29.868846153846157
2021-09-01,09:47:00,BWFG,,29.87
2021-09-01,09:49:00,BWFG,,29.9675
2021-09-01,09:53:00,BWFG,,29.863
2021-09-01,09:54:00,BWFG,,29.83833333333333
2021-09-01,10:03:00,BWFG,,29.803571428571427
2021-09-01,10:07:00,BWFG,,30.2
2021-09-01,10:27:00,BWFG,,30.02212
2021-09-01,10:30:00,BWFG,,30.1967
2021-09-01,10:34:00,BWFG,,30.035
2021-09-01,10:36:00,BWFG,,29.946666666666665
2021-09-01,10:37:00,BWFG,,30.01
2021-09-01,10:38:00,BWFG,,30.0
2021-09-01,10:39:00,BWFG,,30.0
2021-09-01,10:40:00,BWFG,,30.01
2021-09-01,10:41:00,BWFG,,30.01
2021-09-01,10:42:00,BWFG,,30.0
2021-09-01,10:45:00,BWFG,,30.0
2021-09-01,10:47:00,BWFG,,30.0
2021-09-01,10:48:00,BWFG,,30.005
2021-09-01,10:49:00,BWFG,,30.0
2021-09-01,10:50:00,BWFG,,30.0
2021-09-01,10:51:00,BWFG,,29.85
2021-09-01,10:52:00,BWFG,,30.0075
2021-09-01,10:53:00,BWFG,,30.0075
2021-09-01,10:54:00,BWFG,,30.0
2021-09-01,10:55:00,BWFG,,30.0
2021-09-01,10:59:00,BWFG,,30.0
2021-09-01,11:00:00,BWFG,,29.9649
2021-09-01,11:01:00,BWFG,,30.0075
2021-09-01,11:04:00,BWFG,,30.0075
2021-09-01,11:06:00,BWFG,,30.0075
2021-09-01,11:07:00,BWFG,,30.0075
2021-09-01,11:09:00,BWFG,,30.009
2021-09-01,11:10:00,BWFG,,29.884545454545453
2021-09-01,11:14:00,BWFG,,29.8875
2021-09-01,11:15:00,BWFG,,29.86
2021-09-01,11:16:00,BWFG,,29.96
2021-09-01,11:18:00,BWFG,,29.95
2021-09-01,11:20:00,BWFG,,29.8555
2021-09-01,11:21:00,BWFG,,29.88
2021-09-01,11:22:00,BWFG,,29.88
2021-09-01,11:24:00,BWFG,,29.86
2021-09-01,11:25:00,BWFG,,29.86
2021-09-01,11:31:00,BWFG,,29.86
2021-09-01,11:32:00,BWFG,,29.866666666666667
2021-09-01,11:33:00,BWFG,,29.86
2021-09-01,11:34:00,BWFG,,29.865
2021-09-01,11:36:00,BWFG,,29.87
2021-09-01,11:37:00,BWFG,,29.89444444444445
2021-09-01,11:38:00,BWFG,,29.95
2021-09-01,11:39:00,BWFG,,29.95
2021-09-01,11:40:00,BWFG,,29.98
2021-09-01,11:42:00,BWFG,,29.95
2021-09-01,11:43:00,BWFG,,29.94
2021-09-01,11:44:00,BWFG,,29.94
2021-09-01,11:46:00,BWFG,,29.945
2021-09-01,11:47:00,BWFG,,29.94
2021-09-01,11:49:00,BWFG,,29.94
2021-09-01,11:50:00,BWFG,,29.94
