date,time,sym_root,sym_suffix,price
2021-09-01,08:02:00,BHB,,27.4
2021-09-01,09:30:00,BHB,,27.491666666666667
2021-09-01,09:32:00,BHB,,27.56
2021-09-01,09:33:00,BHB,,27.61
2021-09-01,09:37:00,BHB,,27.56
2021-09-01,09:39:00,BHB,,27.55
2021-09-01,09:40:00,BHB,,27.38
2021-09-01,09:41:00,BHB,,27.55
2021-09-01,09:42:00,BHB,,27.575
2021-09-01,09:43:00,BHB,,27.59
2021-09-01,09:44:00,BHB,,27.5
2021-09-01,09:46:00,BHB,,27.37
2021-09-01,09:47:00,BHB,,27.34
2021-09-01,09:49:00,BHB,,27.6
2021-09-01,09:50:00,BHB,,27.38
2021-09-01,09:52:00,BHB,,27.38
2021-09-01,09:55:00,BHB,,27.27
2021-09-01,09:57:00,BHB,,27.4384
2021-09-01,09:58:00,BHB,,27.59
2021-09-01,09:59:00,BHB,,27.59
2021-09-01,10:00:00,BHB,,27.57
2021-09-01,10:02:00,BHB,,27.565
2021-09-01,10:06:00,BHB,,27.55
2021-09-01,10:08:00,BHB,,27.57
2021-09-01,10:19:00,BHB,,27.15
2021-09-01,10:21:00,BHB,,27.58
2021-09-01,10:23:00,BHB,,27.55333333333333
2021-09-01,10:24:00,BHB,,27.58
2021-09-01,10:27:00,BHB,,27.2916
2021-09-01,10:28:00,BHB,,27.56
2021-09-01,10:30:00,BHB,,27.56
2021-09-01,10:32:00,BHB,,27.42975
2021-09-01,10:44:00,BHB,,27.15
2021-09-01,10:45:00,BHB,,27.34
2021-09-01,10:47:00,BHB,,27.506666666666668
2021-09-01,10:48:00,BHB,,27.53
2021-09-01,10:50:00,BHB,,27.383333333333333
2021-09-01,10:56:00,BHB,,27.52
2021-09-01,10:57:00,BHB,,27.52
2021-09-01,11:03:00,BHB,,27.3688
2021-09-01,11:04:00,BHB,,27.5075
2021-09-01,11:08:00,BHB,,27.38825
2021-09-01,11:09:00,BHB,,27.33
2021-09-01,11:18:00,BHB,,27.485
2021-09-01,11:20:00,BHB,,27.3
2021-09-01,11:21:00,BHB,,27.32
2021-09-01,11:23:00,BHB,,27.31
2021-09-01,11:26:00,BHB,,27.445
2021-09-01,11:27:00,BHB,,27.43
2021-09-01,11:29:00,BHB,,27.45
2021-09-01,11:31:00,BHB,,27.45
2021-09-01,11:33:00,BHB,,27.445
2021-09-01,11:35:00,BHB,,27.445
2021-09-01,11:37:00,BHB,,27.42
2021-09-01,11:39:00,BHB,,27.44
2021-09-01,11:41:00,BHB,,27.33
2021-09-01,11:43:00,BHB,,27.42
2021-09-01,11:44:00,BHB,,27.4
2021-09-01,11:45:00,BHB,,27.42
2021-09-01,11:46:00,BHB,,27.42
2021-09-01,11:48:00,BHB,,27.42
2021-09-01,11:49:00,BHB,,27.355
2021-09-01,11:52:00,BHB,,27.4
2021-09-01,11:54:00,BHB,,27.4
2021-09-01,11:55:00,BHB,,27.3
2021-09-01,11:58:00,BHB,,27.335
2021-09-01,12:00:00,BHB,,27.35
2021-09-01,12:02:00,BHB,,27.375
2021-09-01,12:04:00,BHB,,27.375
2021-09-01,12:05:00,BHB,,27.375
2021-09-01,12:07:00,BHB,,27.375
