date,time,sym_root,sym_suffix,price
2021-09-01,08:06:00,VC,,105.68
2021-09-01,09:25:00,VC,,107.83
2021-09-01,09:30:00,VC,,105.3525
2021-09-01,09:31:00,VC,,106.0451
2021-09-01,09:32:00,VC,,105.83
2021-09-01,09:35:00,VC,,105.29857142857144
2021-09-01,09:36:00,VC,,105.82
2021-09-01,09:37:00,VC,,105.66333333333333
2021-09-01,09:38:00,VC,,105.44
2021-09-01,09:39:00,VC,,105.6025
2021-09-01,09:40:00,VC,,105.52666666666669
2021-09-01,09:41:00,VC,,105.49
2021-09-01,09:43:00,VC,,105.53986111111112
2021-09-01,09:44:00,VC,,105.23
2021-09-01,09:45:00,VC,,105.0675
2021-09-01,09:46:00,VC,,105.3615
2021-09-01,09:47:00,VC,,105.35
2021-09-01,09:48:00,VC,,105.11857142857144
2021-09-01,09:49:00,VC,,104.864
2021-09-01,09:50:00,VC,,104.85533333333332
2021-09-01,09:52:00,VC,,104.815
2021-09-01,09:54:00,VC,,104.94
2021-09-01,09:55:00,VC,,104.94
2021-09-01,09:56:00,VC,,104.82
2021-09-01,09:57:00,VC,,104.47416666666666
2021-09-01,09:58:00,VC,,104.2
2021-09-01,09:59:00,VC,,104.28333333333332
2021-09-01,10:00:00,VC,,104.24
2021-09-01,10:01:00,VC,,104.405
2021-09-01,10:02:00,VC,,104.613
2021-09-01,10:03:00,VC,,104.87083333333334
2021-09-01,10:04:00,VC,,104.82
2021-09-01,10:05:00,VC,,104.98589285714286
2021-09-01,10:06:00,VC,,104.855
2021-09-01,10:07:00,VC,,104.9475
2021-09-01,10:08:00,VC,,104.885
2021-09-01,10:09:00,VC,,105.08990909090907
2021-09-01,10:10:00,VC,,105.0593
2021-09-01,10:11:00,VC,,105.3
2021-09-01,10:13:00,VC,,105.03
2021-09-01,10:15:00,VC,,104.95173076923076
2021-09-01,10:16:00,VC,,105.36
2021-09-01,10:17:00,VC,,105.275
2021-09-01,10:18:00,VC,,105.18
2021-09-01,10:19:00,VC,,105.16073333333334
2021-09-01,10:24:00,VC,,105.105
2021-09-01,10:25:00,VC,,105.1893625
2021-09-01,10:26:00,VC,,105.20333333333332
2021-09-01,10:27:00,VC,,105.025
2021-09-01,10:28:00,VC,,105.10666666666668
2021-09-01,10:29:00,VC,,105.07
2021-09-01,10:30:00,VC,,105.2390909090909
2021-09-01,10:31:00,VC,,105.375
2021-09-01,10:32:00,VC,,105.6239
2021-09-01,10:34:00,VC,,105.437
2021-09-01,10:37:00,VC,,105.27613333333332
2021-09-01,10:40:00,VC,,105.42
2021-09-01,10:41:00,VC,,105.50026666666666
2021-09-01,10:42:00,VC,,105.57095833333334
2021-09-01,10:43:00,VC,,105.579475
2021-09-01,10:44:00,VC,,105.5476
2021-09-01,10:45:00,VC,,105.5609
2021-09-01,10:46:00,VC,,105.6035
2021-09-01,10:47:00,VC,,105.61184166666666
2021-09-01,10:48:00,VC,,105.83113684210528
2021-09-01,10:49:00,VC,,106.2
2021-09-01,10:50:00,VC,,105.92293333333332
2021-09-01,10:51:00,VC,,106.04322
2021-09-01,10:52:00,VC,,105.94668
2021-09-01,10:53:00,VC,,106.13085714285714
2021-09-01,10:54:00,VC,,105.85842905982906
2021-09-01,10:55:00,VC,,106.015
2021-09-01,10:57:00,VC,,105.87666666666668
2021-09-01,10:59:00,VC,,105.88
2021-09-01,11:00:00,VC,,105.818125
2021-09-01,11:01:00,VC,,106.0125
2021-09-01,11:02:00,VC,,105.95
2021-09-01,11:04:00,VC,,105.85
2021-09-01,11:05:00,VC,,105.84166666666668
2021-09-01,11:06:00,VC,,105.73840909090907
2021-09-01,11:07:00,VC,,105.64
2021-09-01,11:08:00,VC,,105.848
2021-09-01,11:09:00,VC,,105.82909090909092
2021-09-01,11:11:00,VC,,105.765
2021-09-01,11:12:00,VC,,105.695
2021-09-01,11:13:00,VC,,105.74
2021-09-01,11:15:00,VC,,105.56436153846154
2021-09-01,11:16:00,VC,,105.53333333333332
2021-09-01,11:17:00,VC,,105.62
2021-09-01,11:19:00,VC,,105.445
2021-09-01,11:21:00,VC,,105.26625
2021-09-01,11:22:00,VC,,105.23928571428571
2021-09-01,11:24:00,VC,,105.38
2021-09-01,11:25:00,VC,,105.37895
2021-09-01,11:26:00,VC,,105.405
2021-09-01,11:27:00,VC,,105.3
2021-09-01,11:29:00,VC,,105.282
2021-09-01,11:30:00,VC,,105.26
2021-09-01,11:31:00,VC,,105.2275
2021-09-01,11:32:00,VC,,105.2825
2021-09-01,11:33:00,VC,,105.13
2021-09-01,11:34:00,VC,,105.24857142857142
2021-09-01,11:35:00,VC,,105.285
2021-09-01,11:36:00,VC,,105.44285
2021-09-01,11:38:00,VC,,105.515
2021-09-01,11:39:00,VC,,105.51
2021-09-01,11:40:00,VC,,105.515
2021-09-01,11:41:00,VC,,105.5775
2021-09-01,11:42:00,VC,,105.65714285714286
2021-09-01,11:43:00,VC,,105.7315
2021-09-01,11:44:00,VC,,105.73
2021-09-01,11:45:00,VC,,105.64333333333332
2021-09-01,11:46:00,VC,,105.465
2021-09-01,11:47:00,VC,,105.4253
2021-09-01,11:48:00,VC,,105.3942105263158
2021-09-01,11:50:00,VC,,105.55
2021-09-01,11:51:00,VC,,105.46451538461538
2021-09-01,11:52:00,VC,,105.36666666666666
2021-09-01,11:53:00,VC,,105.4538
2021-09-01,11:55:00,VC,,105.41
2021-09-01,11:56:00,VC,,105.48
2021-09-01,11:57:00,VC,,105.37577142857144
2021-09-01,11:58:00,VC,,105.314
2021-09-01,11:59:00,VC,,105.29755714285714
2021-09-01,12:00:00,VC,,105.1608
2021-09-01,12:01:00,VC,,105.23094772727272
2021-09-01,12:02:00,VC,,105.18666666666668
2021-09-01,12:03:00,VC,,105.175
2021-09-01,12:04:00,VC,,105.26681818181818
2021-09-01,12:05:00,VC,,105.215
2021-09-01,12:07:00,VC,,105.37138888888887
2021-09-01,12:08:00,VC,,105.47
2021-09-01,12:09:00,VC,,105.385
2021-09-01,12:10:00,VC,,105.2628
2021-09-01,12:11:00,VC,,105.53
2021-09-01,12:12:00,VC,,105.555
2021-09-01,12:13:00,VC,,105.43
2021-09-01,12:14:00,VC,,105.44
2021-09-01,12:16:00,VC,,105.36318260869564
2021-09-01,12:17:00,VC,,105.37002222222222
2021-09-01,12:18:00,VC,,105.355
2021-09-01,12:19:00,VC,,105.4953846153846
2021-09-01,12:20:00,VC,,105.6
2021-09-01,12:21:00,VC,,105.48
2021-09-01,12:23:00,VC,,105.59625
2021-09-01,12:24:00,VC,,105.69
2021-09-01,12:25:00,VC,,105.68222222222222
2021-09-01,12:26:00,VC,,105.73095238095236
2021-09-01,12:27:00,VC,,105.82625
2021-09-01,12:28:00,VC,,105.945
2021-09-01,12:29:00,VC,,106.00987777777776
2021-09-01,12:30:00,VC,,106.182
2021-09-01,12:31:00,VC,,106.24416666666669
2021-09-01,12:32:00,VC,,106.35
2021-09-01,12:33:00,VC,,106.41083333333331
2021-09-01,12:35:00,VC,,106.54875
2021-09-01,12:36:00,VC,,106.5225
2021-09-01,12:37:00,VC,,106.71364090909093
2021-09-01,12:38:00,VC,,106.75166666666668
2021-09-01,12:39:00,VC,,106.73615384615384
2021-09-01,12:40:00,VC,,106.71
2021-09-01,12:41:00,VC,,106.6625
2021-09-01,12:42:00,VC,,106.685
2021-09-01,12:43:00,VC,,106.68
2021-09-01,12:45:00,VC,,106.685
2021-09-01,12:46:00,VC,,106.685
2021-09-01,12:47:00,VC,,106.5623076923077
2021-09-01,12:48:00,VC,,106.46333333333334
2021-09-01,12:49:00,VC,,106.535
2021-09-01,12:50:00,VC,,106.51
2021-09-01,12:51:00,VC,,106.40772727272729
2021-09-01,12:52:00,VC,,106.33333333333331
2021-09-01,12:53:00,VC,,106.4775
2021-09-01,12:55:00,VC,,106.58416666666666
2021-09-01,12:56:00,VC,,106.48125
2021-09-01,12:57:00,VC,,106.43666666666668
2021-09-01,12:58:00,VC,,106.465
2021-09-01,12:59:00,VC,,106.32
2021-09-01,13:00:00,VC,,106.34933333333332
2021-09-01,13:01:00,VC,,106.46
2021-09-01,13:03:00,VC,,106.566
2021-09-01,13:04:00,VC,,106.46
2021-09-01,13:05:00,VC,,106.615
2021-09-01,13:06:00,VC,,106.59456666666668
2021-09-01,13:08:00,VC,,106.507
2021-09-01,13:09:00,VC,,106.52
2021-09-01,13:10:00,VC,,106.63666666666668
2021-09-01,13:11:00,VC,,106.646775
2021-09-01,13:12:00,VC,,106.66857142857144
2021-09-01,13:14:00,VC,,106.68183333333332
2021-09-01,13:15:00,VC,,106.585
2021-09-01,13:16:00,VC,,106.47
2021-09-01,13:17:00,VC,,106.4125
2021-09-01,13:18:00,VC,,106.392
2021-09-01,13:19:00,VC,,106.46833333333332
2021-09-01,13:20:00,VC,,106.32
2021-09-01,13:21:00,VC,,106.39
2021-09-01,13:22:00,VC,,106.4125
2021-09-01,13:23:00,VC,,106.4
2021-09-01,13:24:00,VC,,106.52
2021-09-01,13:25:00,VC,,106.45166666666668
2021-09-01,13:26:00,VC,,106.42
2021-09-01,13:27:00,VC,,106.517
2021-09-01,13:28:00,VC,,106.53
2021-09-01,13:29:00,VC,,106.55
2021-09-01,13:30:00,VC,,106.64055555555557
2021-09-01,13:31:00,VC,,106.73785714285714
2021-09-01,13:32:00,VC,,106.67246666666666
2021-09-01,13:33:00,VC,,106.78666666666666
2021-09-01,13:34:00,VC,,106.771875
2021-09-01,13:35:00,VC,,106.7692
2021-09-01,13:36:00,VC,,106.88277777777778
2021-09-01,13:37:00,VC,,106.83
2021-09-01,13:38:00,VC,,106.815
2021-09-01,13:39:00,VC,,106.82166666666669
2021-09-01,13:40:00,VC,,106.912
2021-09-01,13:41:00,VC,,106.9
2021-09-01,13:42:00,VC,,106.97545454545454
2021-09-01,13:43:00,VC,,106.9061304347826
2021-09-01,13:44:00,VC,,106.73005
2021-09-01,13:45:00,VC,,106.81
2021-09-01,13:46:00,VC,,106.70833333333331
2021-09-01,13:48:00,VC,,106.6711
2021-09-01,13:50:00,VC,,106.80033333333331
2021-09-01,13:52:00,VC,,106.838
2021-09-01,13:54:00,VC,,106.885
2021-09-01,13:56:00,VC,,106.873125
2021-09-01,13:57:00,VC,,107.0
2021-09-01,13:58:00,VC,,106.81666666666666
2021-09-01,13:59:00,VC,,106.91
2021-09-01,14:00:00,VC,,106.8
2021-09-01,14:01:00,VC,,106.705
2021-09-01,14:02:00,VC,,106.71683333333333
2021-09-01,14:03:00,VC,,106.74842105263158
2021-09-01,14:04:00,VC,,106.7
2021-09-01,14:05:00,VC,,106.68333333333334
2021-09-01,14:06:00,VC,,106.67
2021-09-01,14:07:00,VC,,106.63033333333334
2021-09-01,14:08:00,VC,,106.66333333333333
2021-09-01,14:09:00,VC,,106.62625
2021-09-01,14:10:00,VC,,106.6552
2021-09-01,14:11:00,VC,,106.69705882352942
2021-09-01,14:12:00,VC,,106.71
2021-09-01,14:13:00,VC,,106.7075
2021-09-01,14:14:00,VC,,106.55777777777776
2021-09-01,14:15:00,VC,,106.513
2021-09-01,14:16:00,VC,,106.485
2021-09-01,14:17:00,VC,,106.467
2021-09-01,14:18:00,VC,,106.414
2021-09-01,14:19:00,VC,,106.36416666666666
2021-09-01,14:20:00,VC,,106.338125
2021-09-01,14:21:00,VC,,106.37
2021-09-01,14:22:00,VC,,106.34455
2021-09-01,14:23:00,VC,,106.335
2021-09-01,14:24:00,VC,,106.35260869565218
2021-09-01,14:25:00,VC,,106.33
2021-09-01,14:26:00,VC,,106.36
2021-09-01,14:27:00,VC,,106.41555555555556
2021-09-01,14:28:00,VC,,106.39
2021-09-01,14:29:00,VC,,106.37
2021-09-01,14:30:00,VC,,106.374
2021-09-01,14:31:00,VC,,106.29266666666666
2021-09-01,14:32:00,VC,,106.25
2021-09-01,14:33:00,VC,,106.179
2021-09-01,14:34:00,VC,,106.06285714285714
2021-09-01,14:35:00,VC,,106.05546875
2021-09-01,14:36:00,VC,,106.143125
2021-09-01,14:37:00,VC,,106.15222222222222
2021-09-01,14:38:00,VC,,106.11636363636364
2021-09-01,14:39:00,VC,,106.0825
2021-09-01,14:40:00,VC,,106.11090909090908
2021-09-01,14:41:00,VC,,106.088
2021-09-01,14:42:00,VC,,106.03
2021-09-01,14:43:00,VC,,106.101
2021-09-01,14:44:00,VC,,106.03933333333332
2021-09-01,14:45:00,VC,,106.015
2021-09-01,14:46:00,VC,,106.04773333333333
2021-09-01,14:47:00,VC,,106.05222222222224
2021-09-01,14:48:00,VC,,106.10142857142856
2021-09-01,14:49:00,VC,,106.13733333333332
2021-09-01,14:50:00,VC,,106.13
2021-09-01,14:51:00,VC,,106.11
2021-09-01,14:52:00,VC,,106.1
2021-09-01,14:53:00,VC,,106.108
2021-09-01,14:54:00,VC,,106.16
2021-09-01,14:55:00,VC,,106.15255
2021-09-01,14:56:00,VC,,106.136
2021-09-01,14:57:00,VC,,106.15666666666668
2021-09-01,14:58:00,VC,,106.08666666666667
2021-09-01,14:59:00,VC,,106.08625
2021-09-01,15:00:00,VC,,106.03444444444445
2021-09-01,15:01:00,VC,,106.1225
2021-09-01,15:02:00,VC,,106.03
2021-09-01,15:03:00,VC,,105.98714285714286
2021-09-01,15:04:00,VC,,105.9375
2021-09-01,15:05:00,VC,,105.97666666666667
2021-09-01,15:06:00,VC,,106.09983333333334
2021-09-01,15:07:00,VC,,105.90666666666668
2021-09-01,15:08:00,VC,,105.89143333333334
2021-09-01,15:09:00,VC,,105.9165
2021-09-01,15:10:00,VC,,105.86666666666666
2021-09-01,15:11:00,VC,,105.965
2021-09-01,15:12:00,VC,,105.942
2021-09-01,15:13:00,VC,,106.01476190476193
2021-09-01,15:14:00,VC,,106.07692307692308
2021-09-01,15:15:00,VC,,105.936
2021-09-01,15:16:00,VC,,105.945
2021-09-01,15:17:00,VC,,105.81777777777778
2021-09-01,15:18:00,VC,,105.79142857142855
2021-09-01,15:19:00,VC,,105.77
2021-09-01,15:20:00,VC,,105.7759
2021-09-01,15:21:00,VC,,105.89058235294118
2021-09-01,15:22:00,VC,,105.955
2021-09-01,15:23:00,VC,,105.98384615384616
2021-09-01,15:24:00,VC,,105.96
2021-09-01,15:25:00,VC,,105.89571428571428
2021-09-01,15:26:00,VC,,105.77
2021-09-01,15:27:00,VC,,105.68384615384616
2021-09-01,15:28:00,VC,,105.69666666666669
2021-09-01,15:29:00,VC,,105.56214285714286
2021-09-01,15:30:00,VC,,105.4592
2021-09-01,15:31:00,VC,,105.59321428571428
2021-09-01,15:32:00,VC,,105.7
2021-09-01,15:33:00,VC,,105.75090909090908
2021-09-01,15:34:00,VC,,105.71583333333334
2021-09-01,15:35:00,VC,,105.69222222222224
2021-09-01,15:36:00,VC,,105.667
2021-09-01,15:37:00,VC,,105.6075
2021-09-01,15:38:00,VC,,105.6123076923077
2021-09-01,15:39:00,VC,,105.52666666666669
2021-09-01,15:40:00,VC,,105.52777333333331
2021-09-01,15:41:00,VC,,105.502
2021-09-01,15:42:00,VC,,105.51189333333332
2021-09-01,15:43:00,VC,,105.44977272727272
2021-09-01,15:44:00,VC,,105.44333333333331
2021-09-01,15:45:00,VC,,105.37279310344827
2021-09-01,15:46:00,VC,,105.49797297297296
2021-09-01,15:47:00,VC,,105.5264705882353
2021-09-01,15:48:00,VC,,105.53714285714284
2021-09-01,15:49:00,VC,,105.49718947368422
2021-09-01,15:50:00,VC,,105.51885185185184
2021-09-01,15:51:00,VC,,105.47772727272728
2021-09-01,15:52:00,VC,,105.55111111111113
2021-09-01,15:53:00,VC,,105.44942307692308
2021-09-01,15:54:00,VC,,105.48113170731708
2021-09-01,15:55:00,VC,,105.44197916666668
2021-09-01,15:56:00,VC,,105.34743421052632
2021-09-01,15:57:00,VC,,105.2469375
2021-09-01,15:58:00,VC,,105.22832061068702
2021-09-01,15:59:00,VC,,105.18655487804878
2021-09-01,16:00:00,VC,,105.21625
