date,time,sym_root,sym_suffix,price
2021-09-01,09:35:00,AGM,PRD,26.96
2021-09-01,09:43:00,AGM,PRD,26.95995
2021-09-01,10:07:00,AGM,PRD,26.93
2021-09-01,10:11:00,AGM,PRD,26.9592
2021-09-01,10:19:00,AGM,PRD,26.950961538461534
2021-09-01,10:24:00,AGM,PRD,26.96
2021-09-01,10:32:00,AGM,PRD,26.96
2021-09-01,10:34:00,AGM,PRD,26.96
2021-09-01,10:35:00,AGM,PRD,26.96
2021-09-01,10:39:00,AGM,PRD,26.972
2021-09-01,11:08:00,AGM,PRD,27.09
2021-09-01,11:31:00,AGM,PRD,27.07388695652174
2021-09-01,11:46:00,AGM,PRD,27.0942
2021-09-01,11:58:00,AGM,PRD,27.074
2021-09-01,12:03:00,AGM,PRD,27.07
2021-09-01,12:11:00,AGM,PRD,27.09
2021-09-01,12:42:00,AGM,PRD,27.0942
2021-09-01,13:57:00,AGM,PRD,27.09995
2021-09-01,14:21:00,AGM,PRD,27.1
2021-09-01,14:26:00,AGM,PRD,27.1
2021-09-01,14:41:00,AGM,PRD,27.09995
2021-09-01,15:23:00,AGM,PRD,27.1
2021-09-01,15:36:00,AGM,PRD,27.09995
2021-09-01,15:46:00,AGM,PRD,27.1
2021-09-01,15:50:00,AGM,PRD,27.1
2021-09-01,15:59:00,AGM,PRD,27.17663333333333
2021-09-01,16:00:00,AGM,PRD,27.14
2021-09-01,16:10:00,AGM,PRD,27.1
2021-09-01,18:30:00,AGM,PRD,27.1
2021-09-01,19:00:00,AGM,PRD,27.1
2021-09-02,09:41:00,AGM,PRD,27.09
2021-09-02,09:59:00,AGM,PRD,27.1899
2021-09-02,11:07:00,AGM,PRD,27.189966666666667
2021-09-02,11:28:00,AGM,PRD,27.18
2021-09-02,11:33:00,AGM,PRD,27.133333333333333
2021-09-02,11:59:00,AGM,PRD,27.12995
2021-09-02,12:08:00,AGM,PRD,27.13
2021-09-02,12:15:00,AGM,PRD,27.12995
2021-09-02,13:12:00,AGM,PRD,27.1226
2021-09-02,14:05:00,AGM,PRD,27.11915
2021-09-02,14:26:00,AGM,PRD,27.1
2021-09-02,14:41:00,AGM,PRD,27.16
2021-09-02,14:58:00,AGM,PRD,27.15995
2021-09-02,15:00:00,AGM,PRD,27.16
2021-09-02,15:03:00,AGM,PRD,27.16
2021-09-02,15:24:00,AGM,PRD,27.16
2021-09-02,15:46:00,AGM,PRD,27.18
2021-09-02,15:47:00,AGM,PRD,27.18
2021-09-02,15:48:00,AGM,PRD,27.17995
2021-09-02,15:52:00,AGM,PRD,27.1782
2021-09-02,15:55:00,AGM,PRD,27.14245
2021-09-02,16:00:00,AGM,PRD,27.17993333333333
2021-09-02,16:10:00,AGM,PRD,27.1799
2021-09-02,18:30:00,AGM,PRD,27.1799
2021-09-02,19:00:00,AGM,PRD,27.1799
2021-09-03,10:46:00,AGM,PRD,27.19
2021-09-03,11:33:00,AGM,PRD,27.0825
2021-09-03,14:42:00,AGM,PRD,27.18
2021-09-03,15:07:00,AGM,PRD,27.18
2021-09-03,15:56:00,AGM,PRD,27.19333333333333
2021-09-03,15:57:00,AGM,PRD,27.2
2021-09-03,16:00:00,AGM,PRD,27.2
2021-09-03,16:10:00,AGM,PRD,27.2
2021-09-03,18:30:00,AGM,PRD,27.2
2021-09-03,19:00:00,AGM,PRD,27.2
2021-09-07,09:42:00,AGM,PRD,27.23
2021-09-07,09:45:00,AGM,PRD,27.2299
2021-09-07,09:51:00,AGM,PRD,27.23
2021-09-07,10:01:00,AGM,PRD,27.095
2021-09-07,11:20:00,AGM,PRD,27.220076923076924
2021-09-07,11:40:00,AGM,PRD,27.15
2021-09-07,11:42:00,AGM,PRD,27.17
2021-09-07,11:43:00,AGM,PRD,27.07333333333333
2021-09-07,13:11:00,AGM,PRD,26.97
2021-09-07,13:48:00,AGM,PRD,27.0
2021-09-07,14:02:00,AGM,PRD,27.1291
2021-09-07,14:37:00,AGM,PRD,27.0274
2021-09-07,14:40:00,AGM,PRD,27.06
2021-09-07,14:41:00,AGM,PRD,27.075
2021-09-07,15:54:00,AGM,PRD,27.0
2021-09-07,15:59:00,AGM,PRD,27.03
2021-09-07,16:00:00,AGM,PRD,27.016666666666666
2021-09-07,16:10:00,AGM,PRD,27.0
2021-09-07,18:30:00,AGM,PRD,27.0
2021-09-07,19:00:00,AGM,PRD,27.0
2021-09-08,09:47:00,AGM,PRD,26.94
2021-09-08,11:21:00,AGM,PRD,26.96
2021-09-08,12:00:00,AGM,PRD,26.99
2021-09-08,13:50:00,AGM,PRD,26.95
2021-09-08,15:13:00,AGM,PRD,26.97
2021-09-08,15:17:00,AGM,PRD,26.975
2021-09-08,15:30:00,AGM,PRD,26.989
2021-09-08,15:40:00,AGM,PRD,26.985
2021-09-08,16:00:00,AGM,PRD,27.0
2021-09-08,16:10:00,AGM,PRD,26.99
2021-09-08,18:30:00,AGM,PRD,26.99
2021-09-08,19:00:00,AGM,PRD,26.99
2021-09-09,13:07:00,AGM,PRD,27.00025
2021-09-09,13:08:00,AGM,PRD,27.003675
2021-09-09,13:12:00,AGM,PRD,27.0
2021-09-09,13:52:00,AGM,PRD,26.92
2021-09-09,14:52:00,AGM,PRD,26.95
2021-09-09,14:53:00,AGM,PRD,26.95
2021-09-09,15:48:00,AGM,PRD,26.95
2021-09-09,15:59:00,AGM,PRD,26.95
2021-09-09,16:00:00,AGM,PRD,26.966666666666665
2021-09-09,16:10:00,AGM,PRD,26.95
2021-09-09,18:30:00,AGM,PRD,26.95
2021-09-09,19:00:00,AGM,PRD,26.95
2021-09-10,09:30:00,AGM,PRD,26.91
