date,time,sym_root,sym_suffix,price
2021-09-01,14:25:00,PCG,PRD,24.59
2021-09-01,16:00:00,PCG,PRD,24.59
2021-09-01,16:10:00,PCG,PRD,24.59
2021-09-01,18:30:00,PCG,PRD,24.59
2021-09-01,20:00:00,PCG,PRD,24.59
2021-09-02,12:24:00,PCG,PRD,24.25
2021-09-02,15:51:00,PCG,PRD,24.26
2021-09-02,16:00:00,PCG,PRD,24.25
2021-09-02,16:10:00,PCG,PRD,24.25
2021-09-02,18:30:00,PCG,PRD,24.25
2021-09-02,20:00:00,PCG,PRD,24.25
2021-09-07,11:24:00,PCG,PRD,24.25
2021-09-09,12:11:00,PCG,PRD,24.5
2021-09-09,13:47:00,PCG,PRD,24.26
2021-09-09,15:06:00,PCG,PRD,24.26
2021-09-09,16:00:00,PCG,PRD,24.26
2021-09-09,16:10:00,PCG,PRD,24.26
2021-09-09,18:30:00,PCG,PRD,24.26
2021-09-09,20:00:00,PCG,PRD,24.26
2021-09-10,12:21:00,PCG,PRD,24.3651
2021-09-10,13:31:00,PCG,PRD,24.26
2021-09-10,16:00:00,PCG,PRD,24.26
2021-09-10,16:10:00,PCG,PRD,24.26
2021-09-10,18:30:00,PCG,PRD,24.26
2021-09-10,20:00:00,PCG,PRD,24.26
2021-09-13,15:19:00,PCG,PRD,24.27
2021-09-13,15:59:00,PCG,PRD,24.276666666666667
2021-09-13,16:00:00,PCG,PRD,24.27
2021-09-13,16:10:00,PCG,PRD,24.27
2021-09-13,18:30:00,PCG,PRD,24.27
2021-09-13,20:00:00,PCG,PRD,24.27
2021-09-14,10:00:00,PCG,PRD,24.3771
2021-09-14,12:43:00,PCG,PRD,24.38
2021-09-14,13:44:00,PCG,PRD,24.2601
2021-09-14,14:29:00,PCG,PRD,24.2624
2021-09-14,14:54:00,PCG,PRD,24.3315
2021-09-14,15:13:00,PCG,PRD,24.38
2021-09-14,16:00:00,PCG,PRD,24.3315
2021-09-14,16:10:00,PCG,PRD,24.3315
2021-09-14,18:30:00,PCG,PRD,24.3315
2021-09-14,20:00:00,PCG,PRD,24.3315
2021-09-16,15:48:00,PCG,PRD,24.4372
2021-09-16,16:00:00,PCG,PRD,24.4372
2021-09-16,16:10:00,PCG,PRD,24.4372
2021-09-16,18:30:00,PCG,PRD,24.4372
2021-09-16,20:00:00,PCG,PRD,24.4372
2021-09-17,09:30:00,PCG,PRD,24.38
2021-09-17,10:37:00,PCG,PRD,24.448666666666668
2021-09-17,10:56:00,PCG,PRD,24.49993333333333
2021-09-17,16:00:00,PCG,PRD,24.4999
2021-09-17,16:10:00,PCG,PRD,24.4999
2021-09-17,18:30:00,PCG,PRD,24.4999
2021-09-17,20:00:00,PCG,PRD,24.4999
2021-09-20,09:53:00,PCG,PRD,24.6435
2021-09-20,11:53:00,PCG,PRD,24.46
2021-09-20,16:00:00,PCG,PRD,24.46
2021-09-20,16:10:00,PCG,PRD,24.46
2021-09-20,18:30:00,PCG,PRD,24.46
2021-09-20,20:00:00,PCG,PRD,24.46
2021-09-23,09:49:00,PCG,PRD,24.65333333333333
2021-09-23,12:27:00,PCG,PRD,24.9401
2021-09-23,12:28:00,PCG,PRD,24.94
2021-09-23,13:38:00,PCG,PRD,24.921
2021-09-23,13:40:00,PCG,PRD,24.93
2021-09-23,13:50:00,PCG,PRD,24.9
2021-09-23,14:23:00,PCG,PRD,24.9
2021-09-23,14:59:00,PCG,PRD,24.46
2021-09-23,15:29:00,PCG,PRD,24.46
2021-09-23,15:53:00,PCG,PRD,24.46
2021-09-23,16:00:00,PCG,PRD,24.46
2021-09-23,16:10:00,PCG,PRD,24.46
2021-09-23,18:30:00,PCG,PRD,24.46
2021-09-23,20:00:00,PCG,PRD,24.46
2021-09-24,11:58:00,PCG,PRD,24.8
2021-09-24,14:41:00,PCG,PRD,24.4601
2021-09-24,14:42:00,PCG,PRD,24.46
2021-09-24,15:42:00,PCG,PRD,24.53435
2021-09-24,16:00:00,PCG,PRD,24.57333333333333
2021-09-24,16:10:00,PCG,PRD,24.46
2021-09-24,18:30:00,PCG,PRD,24.46
2021-09-24,20:00:00,PCG,PRD,24.46
2021-09-28,09:57:00,PCG,PRD,24.95
2021-09-28,12:06:00,PCG,PRD,24.351442857142857
2021-09-28,16:00:00,PCG,PRD,24.2571
2021-09-28,16:10:00,PCG,PRD,24.2571
2021-09-28,18:30:00,PCG,PRD,24.2571
2021-09-28,20:00:00,PCG,PRD,24.2571
2021-09-30,15:56:00,PCG,PRD,24.36833333333333
2021-09-30,16:00:00,PCG,PRD,24.605
2021-09-30,16:10:00,PCG,PRD,24.605
2021-09-30,18:30:00,PCG,PRD,24.605
2021-09-30,20:00:00,PCG,PRD,24.605
2021-10-04,11:50:00,PCG,PRD,24.727
2021-10-04,12:06:00,PCG,PRD,24.605
2021-10-04,14:04:00,PCG,PRD,24.25
2021-10-04,14:51:00,PCG,PRD,24.25
2021-10-04,15:32:00,PCG,PRD,24.25
2021-10-04,16:00:00,PCG,PRD,24.36833333333333
2021-10-04,16:10:00,PCG,PRD,24.25
2021-10-04,18:30:00,PCG,PRD,24.25
2021-10-04,20:00:00,PCG,PRD,24.25
2021-10-06,10:01:00,PCG,PRD,24.605
2021-10-06,15:29:00,PCG,PRD,24.65
2021-10-06,16:00:00,PCG,PRD,24.605
2021-10-06,16:10:00,PCG,PRD,24.605
2021-10-06,18:30:00,PCG,PRD,24.605
2021-10-06,20:00:00,PCG,PRD,24.605
2021-10-07,09:30:00,PCG,PRD,25.49
2021-10-07,15:46:00,PCG,PRD,24.30666666666667
2021-10-07,16:00:00,PCG,PRD,24.30333333333333
2021-10-07,16:10:00,PCG,PRD,24.3
2021-10-07,18:30:00,PCG,PRD,24.3
2021-10-07,20:00:00,PCG,PRD,24.3
2021-10-11,09:47:00,PCG,PRD,24.92
2021-10-12,15:33:00,PCG,PRD,24.3
2021-10-15,13:52:00,PCG,PRD,24.36045
2021-10-15,16:00:00,PCG,PRD,24.3909
2021-10-15,16:10:00,PCG,PRD,24.3909
2021-10-15,18:30:00,PCG,PRD,24.3909
2021-10-15,20:00:00,PCG,PRD,24.3909
2021-10-20,10:50:00,PCG,PRD,24.5
2021-10-20,14:55:00,PCG,PRD,24.33
2021-10-20,16:00:00,PCG,PRD,24.33
2021-10-20,16:10:00,PCG,PRD,24.33
2021-10-20,18:30:00,PCG,PRD,24.33
2021-10-20,20:00:00,PCG,PRD,24.33
2021-10-21,13:28:00,PCG,PRD,24.33
2021-10-22,11:24:00,PCG,PRD,24.33
2021-10-25,10:07:00,PCG,PRD,24.39
2021-10-26,10:05:00,PCG,PRD,24.39
2021-10-26,11:01:00,PCG,PRD,24.865
2021-10-26,13:07:00,PCG,PRD,24.955
2021-10-26,13:34:00,PCG,PRD,24.95
2021-10-26,14:31:00,PCG,PRD,25.02
2021-10-26,16:00:00,PCG,PRD,25.043333333333333
2021-10-26,16:10:00,PCG,PRD,25.09
2021-10-26,18:30:00,PCG,PRD,25.09
2021-10-26,20:00:00,PCG,PRD,25.09
2021-10-27,10:19:00,PCG,PRD,24.5
2021-10-27,11:05:00,PCG,PRD,24.916666666666668
2021-10-27,12:18:00,PCG,PRD,24.88
2021-10-27,12:19:00,PCG,PRD,25.0
2021-10-27,12:32:00,PCG,PRD,24.7506
2021-10-27,15:47:00,PCG,PRD,25.0
2021-10-27,16:00:00,PCG,PRD,24.7506
2021-10-27,16:10:00,PCG,PRD,24.7506
2021-10-27,18:30:00,PCG,PRD,24.7506
2021-10-27,20:00:00,PCG,PRD,24.7506
2021-10-28,12:55:00,PCG,PRD,25.245
2021-10-28,15:02:00,PCG,PRD,25.099
2021-10-28,15:03:00,PCG,PRD,25.099
2021-10-28,15:05:00,PCG,PRD,25.099633333333333
2021-10-28,15:06:00,PCG,PRD,25.09995
