DATE,total_vol_m,baseline,overnight_model,robustARMA_model,combined_model,combinedVIX_model,overnightVIX_model,robustVIX_model,baseline_error,overnight_error,robustARMA_error,combined_error,combinedVIX_error,overnightVIX_error,robustVIX_error
2021-01-04,313141.0,217577.0,244046.0,228942.0,228942.0,229161.0,244280.0,244280.0,0.30517881721013856,0.2206513998486305,0.26888526254945855,0.26888526254945855,0.2681858970878933,0.21990413264312242,0.21990413264312242
2021-01-05,192964.0,289823.0,306486.0,311766.0,311766.0,318774.0,313375.0,313375.0,0.5019537323023984,0.5883066271428867,0.615669244004063,0.615669244004063,0.651986899110715,0.6240075869074024,0.6240075869074024
2021-01-06,565657.0,238200.0,266449.0,250062.0,250062.0,253481.0,270093.0,270093.0,0.5788967519185655,0.5289565938369012,0.5579264465921928,0.5579264465921928,0.5518821476619223,0.5225145273549165,0.5225145273549165
2021-01-07,375686.0,397241.0,409265.0,348989.0,348989.0,353405.0,414444.0,414444.0,0.05737504192330829,0.08938049328428528,0.07106200390751852,0.07106200390751852,0.05930750680089224,0.10316594177052113,0.10316594177052113
2021-01-08,358816.0,339054.0,450357.0,394236.0,450043.0,461247.0,461568.0,394511.0,0.055075581913849994,0.2551196156247213,0.0987135467760635,0.2542445152947472,0.2854694328012129,0.28636404173726926,0.09947995630072237
2021-01-11,265423.0,332236.0,382675.0,375115.0,375115.0,373809.0,381343.0,381343.0,0.25172272184399996,0.44175523598181016,0.413272399151543,0.413272399151543,0.40835195141340425,0.43673683139742975,0.43673683139742975
2021-01-12,519473.0,275726.0,332663.0,313260.0,313260.0,316028.0,335603.0,335603.0,0.4692197669561267,0.3596144554192422,0.3969657710795364,0.3969657710795364,0.39163729394982993,0.3539548734967939,0.3539548734967939
2021-01-13,367990.0,392419.0,421425.0,434215.0,434215.0,436427.0,423572.0,423572.0,0.06638495611293785,0.14520775021060356,0.17996412946003967,0.17996412946003967,0.1859751623685426,0.1510421478844534,0.1510421478844534
2021-01-14,417912.0,340647.0,396650.0,389836.0,389836.0,389633.0,396444.0,396444.0,0.18488342043300982,0.05087673960068148,0.06718160761117173,0.06718160761117173,0.06766735580696415,0.0513696663412393,0.0513696663412393
2021-01-15,361339.0,353120.0,410086.0,408107.0,408107.0,409133.0,411116.0,411116.0,0.02274595324612068,0.13490655589349612,0.1294297045157041,0.1294297045157041,0.13226914338059273,0.13775706469547988,0.13775706469547988
2021-01-19,569308.0,338082.0,388570.0,379505.0,379505.0,383411.0,392569.0,392569.0,0.40615273279138886,0.3174696297961736,0.3333924694541443,0.3333924694541443,0.32653150842777545,0.3104453125548912,0.3104453125548912
2021-01-20,237393.0,414781.0,462032.0,479567.0,479567.0,481950.0,464328.0,464328.0,0.7472334904567531,0.9462747427261966,1.0201395997354599,1.0201395997354599,1.0301778064222618,0.9559464685142359,0.9559464685142359
2021-01-21,203615.0,272822.0,341968.0,314292.0,314292.0,313338.0,340929.0,340929.0,0.3398914618274685,0.679483338653832,0.5435601502836235,0.5435601502836235,0.538874837315522,0.6743805711759939,0.6743805711759939
2021-01-22,274858.0,241359.0,284301.0,259409.0,259409.0,258294.0,283079.0,283079.0,0.12187747855256169,0.034355921966979314,0.056207205175035836,0.056207205175035836,0.06026384533104367,0.02990998988568643,0.02990998988568643
2021-01-25,341335.0,266722.0,343686.0,293425.0,334729.0,343618.0,352813.0,300351.0,0.21859170609518508,0.0068876616813394465,0.14036064277029897,0.019353421125873408,0.0066884439040824995,0.03362678893169467,0.12006972622203993
2021-01-26,238830.0,302638.0,337473.0,339655.0,339655.0,341129.0,338937.0,338937.0,0.2671691161076917,0.41302600175857307,0.4221622074278776,0.4221622074278776,0.42833396139513463,0.419155884939078,0.419155884939078
2021-01-27,446147.0,287963.0,302270.0,289328.0,289328.0,290339.0,303326.0,303326.0,0.3545557854249832,0.32248787955539315,0.3514962557184067,0.3514962557184067,0.3492301864632061,0.3201209466834922,0.3201209466834922
2021-01-28,256502.0,356842.0,378986.0,391592.0,391592.0,420750.0,407205.0,407205.0,0.39118603363716464,0.47751674450881476,0.5266625601359833,0.5266625601359833,0.6403380870324598,0.5875314812360137,0.5875314812360137
2021-01-29,273561.0,302314.0,326061.0,312273.0,312273.0,323974.0,338279.0,338279.0,0.10510635653473997,0.19191332097777095,0.14151139965126608,0.14151139965126608,0.18428430953242603,0.23657612013408344,0.23657612013408344
2021-02-01,593385.0,297989.0,407796.0,305460.0,393603.0,389982.0,404044.0,332525.0,0.4978150779005199,0.3127632144391921,0.4852246012285447,0.33668191814757703,0.34278419575823454,0.31908625934258533,0.43961340445073604
2021-02-02,357493.0,433072.0,435534.0,433112.0,433112.0,449374.0,451888.0,451888.0,0.2114139297832405,0.21830077791732985,0.2115258200859877,0.2115258200859877,0.2570148226678564,0.2640471281955171,0.2640471281955171
2021-02-03,368136.0,369220.0,396495.0,390706.0,390706.0,396300.0,402172.0,402172.0,0.0029445639654910143,0.07703403090162331,0.0613088641154356,0.0613088641154356,0.07650433535432558,0.09245496229654258,0.09245496229654258
2021-02-04,323992.0,370330.0,387338.0,380189.0,380189.0,380787.0,387947.0,387947.0,0.1430220499271587,0.19551717326353737,0.1734518136250278,0.1734518136250278,0.17529753821082003,0.1973968493049211,0.1973968493049211
2021-02-05,365032.0,334595.0,363490.0,352310.0,352310.0,351058.0,362198.0,362198.0,0.08338173091674154,0.004224287185780972,0.03485173902561967,0.03485173902561967,0.038281575313945077,0.007763702908238182,0.007763702908238182
