DATE,total_vol_m,baseline,overnight_model,robustARMA_model,combined_model,combinedVIX_model,overnightVIX_model,robustVIX_model,baseline_error,overnight_error,robustARMA_error,combined_error,combinedVIX_error,overnightVIX_error,robustVIX_error
2021-04-06,68166.0,96160.0,91019.0,87203.0,87203.0,86630.0,90421.0,90421.0,0.41067394302144766,0.33525511251943785,0.27927412493031717,0.27927412493031717,0.2708681747498753,0.3264824105859226,0.3264824105859226
2021-04-07,65186.0,90684.0,81135.0,77636.0,77636.0,77136.0,80612.0,80612.0,0.39115761052986836,0.24466910072715,0.1909919307826834,0.1909919307826834,0.18332157211671218,0.2366459055625441,0.2366459055625441
2021-04-08,76520.0,87114.0,76289.0,73298.0,73298.0,72725.0,75693.0,75693.0,0.13844746471510716,0.0030188186095138525,0.04210663878724517,0.04210663878724517,0.049594877156299004,0.010807631991636174,0.010807631991636174
2021-04-09,50682.0,92906.0,79807.0,78170.0,78170.0,77569.0,79193.0,79193.0,0.8331162937532063,0.574661615563711,0.5423621798666193,0.5423621798666193,0.5305039264433132,0.5625468608184365,0.5625468608184365
2021-04-12,60177.0,79096.0,67902.0,64372.0,64372.0,63994.0,67503.0,67503.0,0.31438921847217377,0.12837130465127872,0.06971101916014424,0.06971101916014424,0.06342954949565449,0.12174086444987288,0.12174086444987288
2021-04-13,61405.0,81425.0,68902.0,66348.0,66348.0,65968.0,68507.0,68507.0,0.32603208207800666,0.12209103493200879,0.08049833075482453,0.08049833075482453,0.07430990961648075,0.11565833401188828,0.11565833401188828
2021-04-14,36724.0,82474.0,69788.0,67598.0,67598.0,67186.0,69363.0,69363.0,1.2457793268707114,0.9003376538503431,0.8407036270558763,0.8407036270558763,0.8294848055767345,0.8887648404313255,0.8887648404313255
2021-04-15,34732.0,67625.0,56295.0,52273.0,52273.0,51965.0,55964.0,55964.0,0.9470517102383968,0.620839571576644,0.5050385811355522,0.5050385811355522,0.4961706783369803,0.6113094552573995,0.6113094552573995
2021-04-16,47497.0,64449.0,50686.0,46928.0,46928.0,46602.0,50334.0,50334.0,0.3569067520053898,0.06714108259469019,0.011979703981304083,0.011979703981304083,0.018843295366023118,0.059730088216097856,0.059730088216097856
2021-04-19,56971.0,66079.0,56056.0,53571.0,53571.0,53205.0,55672.0,55672.0,0.15987081146548243,0.01606080286461533,0.05967948605430833,0.05967948605430833,0.06610380720015446,0.022801074230748977,0.022801074230748977
2021-04-20,128271.0,66354.0,62754.0,61131.0,61131.0,60794.0,62407.0,62407.0,0.48270458638351615,0.510770166288561,0.5234230652290853,0.5234230652290853,0.5260503153479742,0.5134753763516305,0.5134753763516305
2021-04-21,73349.0,92586.0,93479.0,86236.0,86236.0,85914.0,93130.0,93130.0,0.26226669756915566,0.274441369343822,0.17569428349398084,0.17569428349398084,0.1713043122605625,0.26968329493244625,0.26968329493244625
2021-04-22,52609.0,79858.0,84267.0,82988.0,82988.0,82558.0,83830.0,83830.0,0.5179532019236253,0.6017601551065407,0.5774487255032409,0.5774487255032409,0.5692752190689806,0.5934535915907925,0.5934535915907925
2021-04-23,83000.0,66476.0,70663.0,66981.0,66981.0,66686.0,70351.0,70351.0,0.1990843373493976,0.14863855421686747,0.193,0.193,0.19655421686746988,0.1523975903614458,0.1523975903614458
2021-04-26,35075.0,76826.0,80693.0,79656.0,79656.0,79156.0,80187.0,80187.0,1.1903349964362082,1.300584461867427,1.2710192444761226,1.2710192444761226,1.2567640769779045,1.2861582323592302,1.2861582323592302
2021-04-27,53108.0,55443.0,58827.0,54124.0,54124.0,53780.0,58452.0,58452.0,0.04396701061986895,0.1076862242976576,0.019130827747232057,0.019130827747232057,0.012653460872184982,0.10062514122166152,0.10062514122166152
