DATE,total_vol_m,baseline,overnight_model,robustARMA_model,combined_model,combinedVIX_model,overnightVIX_model,robustVIX_model,baseline_error,overnight_error,robustARMA_error,combined_error,combinedVIX_error,overnightVIX_error,robustVIX_error
2021-01-04,4021398.0,1686948.0,1789343.0,1825322.0,1825322.0,1826319.0,1790321.0,1790321.0,0.5805070773895048,0.5550445392373498,0.546097650618019,0.546097650618019,0.5458497268860232,0.5548013402304373,0.5548013402304373
2021-01-05,2346561.0,2942102.0,3212506.0,2509236.0,2509236.0,2546852.0,3260664.0,3260664.0,0.25379310403607663,0.36902727011997555,0.06932485454245596,0.06932485454245596,0.08535512181443397,0.38955006922896956,0.38955006922896956
2021-01-06,3242652.0,2432310.0,2634450.0,2483852.0,2483852.0,2506215.0,2658169.0,2658169.0,0.24990100695356762,0.1875631427609253,0.23400599262578903,0.23400599262578903,0.22710947705766762,0.18024845095927655,0.18024845095927655
2021-01-07,2416234.0,2851220.0,3041457.0,3125376.0,3125376.0,3150632.0,3066034.0,3066034.0,0.1800264378367327,0.25875929235330686,0.29349061390577236,0.29349061390577236,0.30394324390766786,0.2689309065264374,0.2689309065264374
2021-01-08,2422234.0,2431839.0,2653991.0,2545951.0,2545951.0,2541797.0,2649660.0,2649660.0,0.003965347691428657,0.09567903018453212,0.051075577338935876,0.051075577338935876,0.049360631549222746,0.09389101135563285,0.09389101135563285
2021-01-11,3300659.0,2353363.0,2585553.0,2542713.0,2542713.0,2532978.0,2575654.0,2575654.0,0.28700208049362264,0.216655522427491,0.2296347486971541,0.2296347486971541,0.2325841597087127,0.21965462048639378,0.21965462048639378
2021-01-12,2709966.0,2856298.0,3046688.0,3149260.0,3149260.0,3167783.0,3064608.0,3064608.0,0.05399772543271761,0.12425321941308488,0.16210314077741197,0.16210314077741197,0.16893828188250332,0.1308658485014203,0.1308658485014203
2021-01-13,2704901.0,2664668.0,2823990.0,2754458.0,2754458.0,2763179.0,2832932.0,2832932.0,0.01487411184364973,0.044027119661680776,0.018321188095238975,0.018321188095238975,0.02154533567032583,0.047332970781555406,0.047332970781555406
2021-01-14,1932726.0,2585507.0,2779381.0,2745739.0,2745739.0,2743417.0,2777031.0,2777031.0,0.33775144536783797,0.4380626120826232,0.4206561095571747,0.4206561095571747,0.4194546976653701,0.4368467128811844,0.4368467128811844
2021-01-15,2192783.0,2141420.0,2302986.0,2173630.0,2173630.0,2180396.0,2310155.0,2310155.0,0.023423658428581396,0.050257138987305175,0.008734562425921763,0.008734562425921763,0.005648985786555259,0.05352650034225913,0.05352650034225913
2021-01-19,2382374.0,2196716.0,2378444.0,2364057.0,2364057.0,2380434.0,2394920.0,2394920.0,0.07792982965730821,0.0016496150478472313,0.007688549320971435,0.007688549320971435,0.0008143137895225518,0.005266175671829864,0.005266175671829864
2021-01-20,3716185.0,2215258.0,2504843.0,2506474.0,2506474.0,2513842.0,2512206.0,2512206.0,0.40388920357840097,0.325963858096408,0.3255249671369967,0.3255249671369967,0.32354228866431567,0.32398252508957437,0.32398252508957437
2021-01-21,2882394.0,2792477.0,3231775.0,3404071.0,3404071.0,3393766.0,3221991.0,3221991.0,0.03119524950440502,0.12121208967268181,0.18098740144477127,0.18098740144477127,0.17741224829083047,0.11781768904598053,0.11781768904598053
2021-01-22,2441573.0,2608489.0,2951271.0,2874732.0,2874732.0,2863355.0,2939591.0,2939591.0,0.06836412427562068,0.20875804245869364,0.17740980916810598,0.17740980916810598,0.17275010822940784,0.2039742411961469,0.2039742411961469
2021-01-25,3728876.0,2411910.0,2649015.0,2557341.0,2557341.0,2550725.0,2642162.0,2642162.0,0.35318042219693013,0.28959423697650444,0.31417912529137465,0.31417912529137465,0.3159533864896553,0.2914320562013862,0.2914320562013862
2021-01-26,2744568.0,3017669.0,3272108.0,3427182.0,3427182.0,3435860.0,3280393.0,3280393.0,0.09950600604539585,0.19221239918267646,0.2487145517983158,0.2487145517983158,0.2518764337411206,0.19523108919145016,0.19523108919145016
2021-01-27,2970244.0,2763634.0,2878897.0,2775307.0,2775307.0,2780575.0,2884362.0,2884362.0,0.06955994187682897,0.030754039062110723,0.06562996171358312,0.06562996171358312,0.06385637004905995,0.028914122880140485,0.028914122880140485
2021-01-28,2608079.0,2828118.0,2933892.0,2926382.0,2926382.0,3087031.0,3094953.0,3094953.0,0.08436822657595879,0.12492451340622734,0.12204499940377572,0.12204499940377572,0.18364167649829627,0.18667916117571592,0.18667916117571592
2021-01-29,2773659.0,2690924.0,2743130.0,2677028.0,2677028.0,2749422.0,2817311.0,2817311.0,0.029828828994479854,0.01100676038402702,0.03483881760519227,0.03483881760519227,0.008738276767259422,0.015738055759558042,0.015738055759558042
2021-02-01,2717920.0,2824251.0,2795443.0,2786181.0,2786181.0,2893805.0,2903424.0,2903424.0,0.03912219638547124,0.028522914581738976,0.02511516159416024,0.02511516159416024,0.06471308942132219,0.06825219285335846,0.06825219285335846
2021-02-02,1901931.0,2809327.0,2773761.0,2747119.0,2747119.0,2825290.0,2852690.0,2852690.0,0.477091966007179,0.45839202368540183,0.44438415484052785,0.44438415484052785,0.48548501496636837,0.4998914261348072,0.4998914261348072
2021-02-03,1980220.0,2195817.0,2279169.0,2144915.0,2144915.0,2168940.0,2304698.0,2304698.0,0.10887527648443102,0.15096756925998123,0.08317005181242489,0.08317005181242489,0.09530254214178223,0.16385957115876013,0.16385957115876013
