DATE,total_vol_m,baseline,overnight_model,robustARMA_model,combined_model,combinedVIX_model,overnightVIX_model,robustVIX_model,baseline_error,overnight_error,robustARMA_error,combined_error,combinedVIX_error,overnightVIX_error,robustVIX_error
2021-01-29,135300.0,95644.0,103439.0,119299.0,119299.0,120160.0,104186.0,104186.0,0.2930968218773097,0.2354841093865484,0.1182631189948263,0.1182631189948263,0.11189948263118994,0.2299630450849963,0.2299630450849963
2021-02-01,37292.0,90131.0,96181.0,91909.0,91909.0,92692.0,97001.0,97001.0,1.4168990668239836,1.5791322535664485,1.4645768529443313,1.4645768529443313,1.485573313311166,1.6011208838356752,1.6011208838356752
2021-02-02,40524.0,48042.0,54436.0,39558.0,39558.0,39756.0,54707.0,54707.0,0.18551969203435,0.343302734182213,0.023837725792123187,0.023837725792123187,0.018951732306781165,0.3499901293060902,0.3499901293060902
2021-02-03,27436.0,44460.0,45801.0,41163.0,41163.0,41245.0,45892.0,45892.0,0.6204986149584487,0.6693760023327016,0.5003280361568742,0.5003280361568742,0.5033168100306167,0.6726928123633182,0.6726928123633182
2021-02-04,61380.0,37676.0,36680.0,32183.0,32183.0,32196.0,36695.0,36695.0,0.3861844248941023,0.4024112088628218,0.47567611599869664,0.47567611599869664,0.47546432062561095,0.40216682958618444,0.40216682958618444
2021-02-05,42093.0,50167.0,47309.0,46984.0,46984.0,47010.0,47336.0,47336.0,0.19181336564274346,0.123916090561376,0.11619509182049272,0.11619509182049272,0.11681277171976338,0.12455752737984938,0.12455752737984938
2021-02-08,38272.0,46234.0,44367.0,42446.0,42446.0,42509.0,44432.0,44432.0,0.20803720735785952,0.15925480769230768,0.10906145484949832,0.10906145484949832,0.11070756688963211,0.1609531772575251,0.1609531772575251
2021-02-09,65971.0,44201.0,41685.0,39725.0,39725.0,39835.0,41800.0,41800.0,0.32999348198450834,0.36813145169847356,0.3978414757999727,0.3978414757999727,0.3961740764881539,0.3663882615088448,0.3663882615088448
2021-02-10,42968.0,51491.0,50940.0,55847.0,55847.0,56012.0,51090.0,51090.0,0.19835691677527462,0.18553342021969838,0.29973468627816047,0.29973468627816047,0.30357475330478495,0.18902439024390244,0.18902439024390244
2021-02-11,37469.0,48188.0,45948.0,43088.0,43088.0,43221.0,46090.0,46090.0,0.28607648989831597,0.22629373615522164,0.14996397021537805,0.14996397021537805,0.15351357121887427,0.23008353572286425,0.23008353572286425
2021-02-12,47719.0,44309.0,42006.0,39343.0,39343.0,39416.0,42084.0,42084.0,0.07146000544856347,0.11972170414300383,0.175527567635533,0.175527567635533,0.17399777866258723,0.11808713510341792,0.11808713510341792
2021-02-16,26189.0,48620.0,44992.0,45783.0,45783.0,45724.0,44934.0,44934.0,0.8565046393523998,0.7179731948528008,0.7481767154148689,0.7481767154148689,0.7459238611630837,0.7157585245713849,0.7157585245713849
2021-02-17,24549.0,39137.0,36280.0,31775.0,31775.0,31748.0,36249.0,36249.0,0.5942400912460792,0.4778606053199723,0.2943500753594851,0.2943500753594851,0.2932502342254267,0.476597824758646,0.476597824758646
2021-02-18,35153.0,35548.0,32707.0,30222.0,30222.0,30196.0,32679.0,32679.0,0.011236594316274572,0.0695815435382471,0.14027252297101242,0.14027252297101242,0.14101214690069128,0.07037806161636276,0.07037806161636276
2021-02-19,41130.0,39710.0,36384.0,37667.0,37667.0,37648.0,36365.0,36365.0,0.034524677850717236,0.11539022611232677,0.08419645027960126,0.08419645027960126,0.08465840019450523,0.11585217602723073,0.11585217602723073
2021-02-22,20119.0,44476.0,40030.0,41552.0,41552.0,41610.0,40086.0,40086.0,1.2106466524181123,0.9896615139917491,1.065311397186739,1.065311397186739,1.068194244246732,0.992444952532432,0.992444952532432
2021-02-23,31967.0,34098.0,31372.0,27002.0,27002.0,27032.0,31407.0,31407.0,0.06666249569868928,0.01861294459911784,0.155316420058185,0.155316420058185,0.1543779522632715,0.017518065505052086,0.017518065505052086
2021-02-24,32883.0,38135.0,34360.0,35167.0,35167.0,35202.0,34395.0,34395.0,0.15971778730651096,0.044916826323632274,0.06945838275096554,0.06945838275096554,0.07052276252166773,0.04598120609433446,0.04598120609433446
