DATE,total_vol_m,baseline,overnight_model,robustARMA_model,combined_model,combinedVIX_model,overnightVIX_model,robustVIX_model,baseline_error,overnight_error,robustARMA_error,combined_error,combinedVIX_error,overnightVIX_error,robustVIX_error
2021-03-12,336926.0,228972.0,238530.0,215251.0,215251.0,213849.0,236977.0,236977.0,0.32040863572416495,0.2920403886906917,0.3611327116340087,0.3611327116340087,0.3652938627473095,0.2966497094317447,0.2966497094317447
2021-03-15,190162.0,283383.0,259741.0,266661.0,266661.0,262553.0,255740.0,255740.0,0.49021886601949916,0.3658932909834772,0.4022833163302868,0.4022833163302868,0.38068068278625594,0.3448533355770343,0.3448533355770343
2021-03-16,200609.0,225376.0,221851.0,205947.0,205947.0,202101.0,217709.0,217709.0,0.123459067140557,0.10588757234221795,0.02660897566908763,0.02660897566908763,0.0074373532593253544,0.08524044285151713,0.08524044285151713
2021-03-17,202121.0,220420.0,210816.0,201092.0,201092.0,197027.0,206554.0,206554.0,0.0905348776228101,0.04301878577683665,0.005091009840640013,0.005091009840640013,0.0252027251003112,0.02193240682561436,0.02193240682561436
2021-03-18,226255.0,218393.0,206662.0,200931.0,200931.0,196160.0,201755.0,201755.0,0.034748403350202205,0.08659698128218161,0.11192680824733155,0.11192680824733155,0.13301363505778876,0.1082848997812203,0.1082848997812203
2021-03-19,728000.0,238255.0,213174.0,213080.0,213080.0,211102.0,211195.0,211195.0,0.6727266483516483,0.7071785714285714,0.7073076923076923,0.7073076923076923,0.7100247252747253,0.709896978021978,0.709896978021978
2021-03-22,126730.0,436915.0,318108.0,288608.0,288608.0,284338.0,313402.0,313402.0,2.447605144796023,1.5101238854257082,1.277345537757437,1.277345537757437,1.2436518582813856,1.4729898208790342,1.4729898208790342
2021-03-23,355734.0,200715.0,217262.0,155855.0,155855.0,151576.0,211297.0,211297.0,0.4357722343099057,0.38925714157207353,0.5618776951317558,0.5618776951317558,0.5739063457527254,0.4060252885583048,0.4060252885583048
2021-03-24,270693.0,285312.0,251231.0,199393.0,199393.0,195779.0,246677.0,246677.0,0.05400582948210703,0.07189694598678208,0.26339801915823463,0.26339801915823463,0.2767489369876576,0.08872043237172739,0.08872043237172739
2021-03-25,234146.0,268662.0,248053.0,245270.0,245270.0,242225.0,244973.0,244973.0,0.1474122983096017,0.05939456578374177,0.04750881928369479,0.04750881928369479,0.03450411281849786,0.0462403799338874,0.0462403799338874
2021-03-26,185193.0,246227.0,235581.0,227360.0,227360.0,222427.0,230470.0,230470.0,0.3295696921589909,0.2720837180670976,0.22769219138952337,0.22769219138952337,0.201055115474127,0.24448548271262951,0.24448548271262951
2021-03-29,252597.0,214333.0,212911.0,198099.0,198099.0,192681.0,207088.0,207088.0,0.15148240082027895,0.15711192136090293,0.21575078088813407,0.21575078088813407,0.23719996674544827,0.18016445167598982,0.18016445167598982
2021-03-30,191937.0,250535.0,223231.0,223677.0,223677.0,220335.0,219896.0,219896.0,0.30529809260330215,0.1630430818445636,0.16536676096844277,0.16536676096844277,0.1479547976679848,0.14566758884425618,0.14566758884425618
2021-03-31,199538.0,227346.0,209789.0,201205.0,201205.0,196767.0,205161.0,205161.0,0.13936192604917358,0.051373673185057485,0.008354298429371848,0.008354298429371848,0.013887079152843068,0.02818009602181038,0.02818009602181038
2021-04-01,149742.0,221962.0,205769.0,199713.0,199713.0,195054.0,200969.0,200969.0,0.4822962161584592,0.3741568831723898,0.3337139880594623,0.3337139880594623,0.30260047281323876,0.34210174834047896,0.34210174834047896
2021-04-05,236033.0,189997.0,186098.0,172632.0,172632.0,166164.0,179125.0,179125.0,0.19504052399452618,0.21155940059229006,0.26861074510767563,0.26861074510767563,0.296013693000555,0.24110187982188933,0.24110187982188933
2021-04-06,133553.0,227589.0,204384.0,210637.0,210637.0,203629.0,197584.0,197584.0,0.7041099788099107,0.5303587339857585,0.5771790974369726,0.5771790974369726,0.524705547610312,0.4794426182863732,0.4794426182863732
2021-04-07,149028.0,175501.0,179071.0,163913.0,163913.0,158662.0,173334.0,173334.0,0.17763775934723677,0.20159298923692193,0.09988055935797299,0.09988055935797299,0.06464556996000752,0.1630968677027136,0.1630968677027136
2021-04-08,180798.0,175141.0,173357.0,164398.0,164398.0,158152.0,166770.0,166770.0,0.03128906293211208,0.04115642872155666,0.09070896801955775,0.09070896801955775,0.12525581035188443,0.0775893538645339,0.0775893538645339
2021-04-09,134191.0,187974.0,181096.0,180598.0,180598.0,173617.0,174095.0,174095.0,0.4007943900857733,0.34953908980483045,0.3458279616367715,0.3458279616367715,0.2938050987025956,0.29736718557876457,0.29736718557876457
2021-04-12,86639.0,166843.0,168649.0,158697.0,158697.0,152326.0,161879.0,161879.0,0.9257262895462782,0.9465714054871363,0.8317039670356307,0.8317039670356307,0.7581689539352947,0.8684310760742853,0.8684310760742853
2021-04-13,123465.0,126835.0,141214.0,122159.0,122159.0,117490.0,135817.0,135817.0,0.027295184870206133,0.1437573401368809,0.010577896569878103,0.010577896569878103,0.04839428178026161,0.100044547037622,0.100044547037622
2021-04-14,109940.0,144895.0,144692.0,140161.0,140161.0,134597.0,138947.0,138947.0,0.31794615244678914,0.31609969074040384,0.27488630161906497,0.27488630161906497,0.22427687829725304,0.26384391486265235,0.26384391486265235
2021-04-15,148171.0,138425.0,140935.0,135091.0,135091.0,130040.0,135666.0,135666.0,0.06577535415162211,0.04883546712919532,0.0882763833678655,0.0882763833678655,0.12236537514088452,0.08439573195834542,0.08439573195834542
2021-04-16,132974.0,156716.0,153385.0,157146.0,157146.0,150808.0,147198.0,147198.0,0.17854618196038324,0.15349617218403597,0.18177989682193513,0.18177989682193513,0.13411644381608434,0.10696827951328831,0.10696827951328831
2021-04-19,120337.0,151011.0,154603.0,153043.0,153043.0,146512.0,148005.0,148005.0,0.25490082019661453,0.2847503261673467,0.27178673226023586,0.27178673226023586,0.21751414776835054,0.2299209719371432,0.2299209719371432
2021-04-20,174900.0,132921.0,149961.0,144178.0,144178.0,138976.0,144550.0,144550.0,0.24001715265866208,0.14259005145797599,0.1756546598056032,0.1756546598056032,0.2053973699256718,0.17352773013150372,0.17352773013150372
