DATE,total_vol_m,baseline,overnight_model,robustARMA_model,combined_model,combinedVIX_model,overnightVIX_model,robustVIX_model,baseline_error,overnight_error,robustARMA_error,combined_error,combinedVIX_error,overnightVIX_error,robustVIX_error
2021-01-27,2282729.0,1660688.0,1483541.0,1550653.0,1550653.0,1574536.0,1506391.0,1506391.0,0.2724988380136232,0.350102005100036,0.32070210699561796,0.32070210699561796,0.31023962984655645,0.3400920564815184,0.3400920564815184
2021-01-28,1362009.0,1815447.0,1666734.0,1810527.0,1810527.0,1877326.0,1728228.0,1728228.0,0.33291850494379993,0.2237320017709134,0.32930619401193384,0.32930619401193384,0.378350657007406,0.26888148316200555,0.26888148316200555
2021-01-29,1601156.0,1452606.0,1425414.0,1369180.0,1369180.0,1401516.0,1459078.0,1459078.0,0.09277671882065208,0.10975944879824327,0.14488032396593462,0.14488032396593462,0.12468491514880499,0.08873463922316127,0.08873463922316127
2021-02-01,1107129.0,1467138.0,1430485.0,1399929.0,1399929.0,1443263.0,1474765.0,1474765.0,0.3251734892681883,0.29206713942097084,0.2644678262424704,0.2644678262424704,0.3036087032315114,0.3320624787174756,0.3320624787174756
2021-02-02,742517.0,1313926.0,1235888.0,1138416.0,1138416.0,1170620.0,1270850.0,1270850.0,0.7695567912923206,0.6644575141040542,0.5331850987923509,0.5331850987923509,0.5765564963495785,0.7115433047324169,0.7115433047324169
2021-02-03,1233877.0,1039171.0,958882.0,822831.0,822831.0,841394.0,980514.0,980514.0,0.15780016970897423,0.22287067511591513,0.3331336916078345,0.3331336916078345,0.31808924228265867,0.20533894383313733,0.20533894383313733
2021-02-04,1142443.0,1219961.0,1021437.0,1001926.0,1001926.0,1021678.0,1041573.0,1041573.0,0.06785283817223266,0.1059186322643668,0.12299694601831339,0.12299694601831339,0.10570768082083745,0.08829324526475281,0.08829324526475281
2021-02-05,1226532.0,1229640.0,1027306.0,1030443.0,1030443.0,1051135.0,1047935.0,1047935.0,0.0025339738384322625,0.16243033202558108,0.15987271428711194,0.15987271428711194,0.14300238395736922,0.14561136603040117,0.14561136603040117
2021-02-08,1743253.0,1277704.0,1103969.0,1078587.0,1135605.0,1218581.0,1184634.0,1067583.0,0.26705762158447455,0.36671900177426914,0.38127913733692126,0.3485713203992765,0.3009729511436378,0.32044631502139964,0.38759147410043177
2021-02-09,1703385.0,1522224.0,1221894.0,1335189.0,1335189.0,1357274.0,1242104.0,1242104.0,0.10635352548014688,0.2826671598023935,0.21615547864986484,0.21615547864986484,0.20319011849934102,0.2708025490420545,0.2708025490420545
2021-02-10,1733769.0,1569796.0,1327280.0,1436118.0,1436118.0,1460749.0,1350044.0,1350044.0,0.09457603636932024,0.2344539555154118,0.17167858001844535,0.17167858001844535,0.15747195849043327,0.22132417871123547,0.22132417871123547
2021-02-11,1334625.0,1622195.0,1401436.0,1493023.0,1493023.0,1519384.0,1426179.0,1426179.0,0.21546876463426057,0.05005975461271893,0.11868352533483188,0.11868352533483188,0.13843514095719772,0.06859904467547064,0.06859904467547064
2021-02-12,865069.0,1489687.0,1298691.0,1306788.0,1306788.0,1330882.0,1322636.0,1322636.0,0.722044137519666,0.5012571251541784,0.5106170721641857,0.5106170721641857,0.5384691856950139,0.5289369980891697,0.5289369980891697
2021-02-16,1086827.0,1189838.0,1008936.0,917848.0,917848.0,924211.0,1015931.0,1015931.0,0.09478141415331051,0.07166825998986039,0.15547920690229447,0.15547920690229447,0.14962454926128999,0.06523209305620858,0.06523209305620858
2021-02-17,1167558.0,1221531.0,982896.0,950650.0,950650.0,959713.0,992266.0,992266.0,0.046227253806663135,0.15816087937387266,0.18577920754258032,0.18577920754258032,0.1780168522677246,0.15013558212953876,0.15013558212953876
2021-02-18,942511.0,1221916.0,998282.0,1004777.0,1004777.0,1014511.0,1007953.0,1007953.0,0.29644746851760884,0.05917278419031714,0.06606395044726268,0.06606395044726268,0.076391681370297,0.06943367239215245,0.06943367239215245
2021-02-19,1127273.0,1122805.0,922765.0,899869.0,899869.0,910054.0,933210.0,933210.0,0.00396354742817401,0.18141834320523956,0.20172930603323241,0.20172930603323241,0.1926942275739772,0.17215261964049525,0.17215261964049525
2021-02-22,1517856.0,1169445.0,893184.0,967169.0,909957.0,979996.0,961933.0,961028.0,0.22954153753715767,0.4115489216368351,0.362805826112622,0.4004984662576687,0.3543550903379504,0.36625542870996985,0.3668516644530179
2021-02-23,2176605.0,1351014.0,1079239.0,1180195.0,1180195.0,1193041.0,1090986.0,1090986.0,0.37930217012273704,0.5041640536523623,0.45778172888512153,0.45778172888512153,0.4518798771481275,0.49876711667941587,0.49876711667941587
2021-02-24,1231133.0,1648663.0,1342376.0,1586882.0,1586882.0,1603354.0,1356309.0,1356309.0,0.33914288708043727,0.09035823099535144,0.2889606565659437,0.2889606565659437,0.3023402020740245,0.10167544855023787,0.10167544855023787
2021-02-25,1469172.0,1335595.0,1212076.0,1216990.0,1216990.0,1225919.0,1220969.0,1220969.0,0.09091991951929386,0.17499380603496392,0.1716490649154762,0.1716490649154762,0.16557149196962642,0.1689407366870591,0.1689407366870591
2021-02-26,1401706.0,1348065.0,1226329.0,1251383.0,1251383.0,1275824.0,1250281.0,1250281.0,0.03826836726103762,0.12511682192984835,0.10724288830896066,0.10724288830896066,0.08980627892011592,0.10802907314372628,0.10802907314372628
2021-03-01,794425.0,1346689.0,1213599.0,1229505.0,1229505.0,1246995.0,1230863.0,1230863.0,0.6951744972779054,0.5276445227680397,0.5476665512792271,0.5476665512792271,0.5696824747458854,0.5493759637473644,0.5493759637473644
2021-03-02,1153328.0,1040232.0,928958.0,864558.0,825905.0,873933.0,982978.0,974797.0,0.09806056906621534,0.19454136204098055,0.25037977054229155,0.2838940873715023,0.24225112023639417,0.1477029951583591,0.15479638056129738
2021-03-03,5730646.0,1154661.0,987036.0,965290.0,965290.0,968969.0,990798.0,990798.0,0.798511197515952,0.8277618265026316,0.8315565121279521,0.8315565121279521,0.8309145251687157,0.8271053560104742,0.8271053560104742
2021-03-04,2326007.0,2463368.0,1808483.0,1482587.0,1482587.0,1495058.0,1823696.0,1823696.0,0.0590544224501474,0.22249460126302287,0.36260423979807455,0.36260423979807455,0.3572426910151173,0.2159542082203536,0.2159542082203536
2021-03-05,3868124.0,2034709.0,1853751.0,1671731.0,1671731.0,1690000.0,1874010.0,1874010.0,0.4739804101419706,0.5207622609823264,0.5678186635175088,0.5678186635175088,0.5630957022060307,0.5155248383971145,0.5155248383971145
2021-03-08,2262277.0,2449684.0,2291309.0,2562514.0,2562514.0,2586167.0,2312458.0,2312458.0,0.0828399882065724,0.012833088078957616,0.13271451727617795,0.13271451727617795,0.1431699124377784,0.022181633814073166,0.022181633814073166
2021-03-09,1431215.0,2098054.0,2587509.0,2094775.0,2572061.0,2689100.0,2705250.0,2125804.0,0.4659251055921018,0.8079107611365168,0.4636340451993586,0.7971171347421596,0.8788931083030851,0.8901772270413599,0.4853142260247412
2021-03-10,1726572.0,1622448.0,1688240.0,1479408.0,1479408.0,1488798.0,1698955.0,1698955.0,0.06030678129843412,0.022201217209592186,0.14315302228925292,0.14315302228925292,0.1377145001772298,0.01599527850561691,0.01599527850561691
2021-03-11,1088746.0,1635499.0,1593993.0,1486319.0,1486319.0,1492161.0,1600259.0,1600259.0,0.5021860011425989,0.46406324340112387,0.36516597994389877,0.36516597994389877,0.37053178610989157,0.4698184884261343,0.4698184884261343
2021-03-12,1362647.0,1335809.0,1280019.0,1114797.0,1114797.0,1114334.0,1279487.0,1279487.0,0.01969548973431857,0.060637861456415344,0.18188863293281385,0.18188863293281385,0.18222841278775795,0.06102827805000121,0.06102827805000121
2021-03-15,1202278.0,1406566.0,1252920.0,1178151.0,1178151.0,1179897.0,1254777.0,1254777.0,0.16991744005962015,0.042121705628814635,0.02006773807721675,0.02006773807721675,0.018615494918812453,0.04366627352409343,0.04366627352409343
2021-03-16,1212309.0,1374546.0,1068083.0,1114289.0,1015261.0,1118272.0,1176453.0,1176478.0,0.13382479219406934,0.11896801887967506,0.08085397369812482,0.1625394185805764,0.07756850769894474,0.029576617842480755,0.02955599603731392
2021-03-17,1314227.0,1364355.0,1130359.0,1096985.0,1096985.0,1100556.0,1134038.0,1134038.0,0.03814257354323112,0.13990581535762087,0.16530021069419515,0.16530021069419515,0.16258302408944572,0.13710645116863374,0.13710645116863374
2021-03-18,1046392.0,1410717.0,1141424.0,1145948.0,1145948.0,1148855.0,1144320.0,1144320.0,0.34817257777200133,0.09081873714630846,0.09514216469544874,0.09514216469544874,0.09792028226515494,0.09358634240322938,0.09358634240322938
2021-03-19,1756455.0,1299660.0,1053430.0,1014467.0,1014467.0,1021425.0,1060656.0,1060656.0,0.2600664406432274,0.4002522125531255,0.4224349613283574,0.4224349613283574,0.41847357319145667,0.39613824436151224,0.39613824436151224
2021-03-22,1817037.0,1599212.0,1863050.0,1328712.0,2027600.0,2201165.0,2022530.0,1225618.0,0.11987923195840261,0.0253230946865694,0.26874796715752075,0.11588261548884254,0.21140351022021014,0.11309235860359475,0.3254853918769953
2021-03-23,4115542.0,1693641.0,2357480.0,1491469.0,2601491.0,2850073.0,2582745.0,1354463.0,0.5884768032983262,0.42717629901480775,0.6376008311906427,0.36788617392314304,0.30748538102636297,0.3724411025327891,0.6708907356552308
2021-03-24,5622151.0,2435628.0,1965458.0,2285796.0,2285796.0,2296341.0,1974526.0,1974526.0,0.5667800455733046,0.6504081800720045,0.5934303436531676,0.5934303436531676,0.5915547270075101,0.6487952742642451,0.6487952742642451
2021-03-25,2508320.0,3208637.0,2792785.0,3798731.0,3798731.0,3821262.0,2809350.0,2809350.0,0.2791976302864068,0.11340857625821267,0.514452302736493,0.514452302736493,0.5234348089557951,0.12001259807361102,0.12001259807361102
2021-03-26,2873142.0,2491603.0,2481552.0,2605757.0,2605757.0,2621238.0,2496294.0,2496294.0,0.13279503762779563,0.13629329841685514,0.09306362163791417,0.09306362163791417,0.0876754438172565,0.13116233029902455,0.13116233029902455
2021-03-29,3833487.0,2438914.0,2423963.0,2479726.0,2479726.0,2463046.0,2407658.0,2407658.0,0.3637870690574926,0.3676871735837372,0.35314088713487224,0.35314088713487224,0.35749201705914224,0.37194048134244356,0.37194048134244356
2021-03-30,1554083.0,2905951.0,2729335.0,2946501.0,2946501.0,2953349.0,2735678.0,2735678.0,0.8698814670773698,0.7562350273440994,0.8959740245533862,0.8959740245533862,0.9003804816087686,0.7603165339302984,0.7603165339302984
2021-03-31,1413508.0,2055374.0,1998839.0,1798773.0,1798773.0,1799986.0,2000188.0,2000188.0,0.45409435249039976,0.4140981161762084,0.27255947614021286,0.27255947614021286,0.27341762480297244,0.41505247936339945,0.41505247936339945
2021-04-01,636255.0,1665375.0,1614260.0,1426149.0,1426149.0,1426317.0,1614451.0,1614451.0,1.617464695758776,1.537127409607783,1.2414739373364454,1.2414739373364454,1.241737982412712,1.537427603712348,1.537427603712348
2021-04-05,769396.0,1131995.0,1007980.0,777933.0,777933.0,779311.0,1009766.0,1009766.0,0.47127746959953004,0.31009259211121454,0.011095716640065714,0.011095716640065714,0.01288673192998144,0.3124138934956771,0.3124138934956771
2021-04-06,783875.0,1061197.0,855717.0,738665.0,738665.0,737561.0,854439.0,854439.0,0.3537834476160102,0.09164981661616967,0.057675011959815024,0.057675011959815024,0.05908339977675012,0.09001945463243502,0.09001945463243502
2021-04-07,859246.0,1051515.0,792709.0,735621.0,735621.0,734671.0,791685.0,791685.0,0.22376478912907363,0.07743649664938795,0.14387614257151038,0.14387614257151038,0.14498176308065444,0.07862823917713903,0.07862823917713903
2021-04-08,429401.0,1097240.0,792413.0,779005.0,779005.0,777056.0,790431.0,790431.0,1.555280495387761,0.84539160365253,0.8141667113024889,0.8141667113024889,0.8096278303962963,0.840775871504724,0.840775871504724
2021-04-09,532493.0,795148.0,589800.0,510517.0,510517.0,508565.0,587544.0,587544.0,0.49325531039844656,0.10762019406827883,0.04127002608484994,0.04127002608484994,0.044935801972983684,0.10338351865658328,0.10338351865658328
2021-04-12,626628.0,801938.0,551712.0,513879.0,513879.0,510001.0,547548.0,547548.0,0.27976726223532944,0.11955418525823934,0.17992971906777228,0.17992971906777228,0.18611839879481926,0.12619927612554818,0.12619927612554818
2021-04-13,838314.0,832467.0,573410.0,572204.0,572204.0,569688.0,570888.0,570888.0,0.006974713532160981,0.3159961541856631,0.31743475595063425,0.31743475595063425,0.3204360180075723,0.3190045734653125,0.3190045734653125
2021-04-14,482127.0,955245.0,661301.0,711225.0,711225.0,708083.0,658379.0,658379.0,0.9813140521066026,0.3716323707238964,0.47518185042530287,0.47518185042530287,0.46866489534915073,0.36557172695161233,0.36557172695161233
2021-04-15,883532.0,774206.0,563737.0,534862.0,534862.0,532616.0,561371.0,561371.0,0.12373745376511547,0.3619506707170765,0.3946319997464721,0.3946319997464721,0.39717406953002266,0.36462855901087904,0.36462855901087904
2021-04-16,1029376.0,933786.0,669838.0,719404.0,719404.0,717373.0,667947.0,667947.0,0.09286208343695598,0.349277620616762,0.30112611912459586,0.30112611912459586,0.30309915910221336,0.3511146558691868,0.3511146558691868
2021-04-19,748145.0,1062703.0,784197.0,872878.0,872878.0,869687.0,781330.0,781330.0,0.4204505811039304,0.04818851960515676,0.16672302828997052,0.16672302828997052,0.1624578123224776,0.04435637476692352,0.04435637476692352
