DATE,total_vol_m,baseline,overnight_model,robustARMA_model,combined_model,combinedVIX_model,overnightVIX_model,robustVIX_model,baseline_error,overnight_error,robustARMA_error,combined_error,combinedVIX_error,overnightVIX_error,robustVIX_error
2021-01-04,2767958.0,1380871.0,1663358.0,1592849.0,1592849.0,1593506.0,1664045.0,1664045.0,0.501122849407397,0.39906674884517757,0.42454003998615586,0.42454003998615586,0.42430268089327944,0.39881855143755796,0.39881855143755796
2021-01-05,1982730.0,2114965.0,2625752.0,2187873.0,2187873.0,2201033.0,2641546.0,2641546.0,0.06669339748730287,0.32431142919106487,0.1034649195805783,0.1034649195805783,0.11010223278005578,0.3322772137406505,0.3322772137406505
2021-01-06,3731712.0,1943591.0,2643705.0,2263803.0,2569598.0,2742775.0,2821876.0,2336916.0,0.47916907842834605,0.2915570654970158,0.39336074166495166,0.31141577913836865,0.265008928877684,0.2438119554778075,0.3737683937024079
2021-01-07,2161782.0,2794205.0,3270487.0,3012392.0,3012392.0,3021564.0,3280445.0,3280445.0,0.29254707458938967,0.5128662372061568,0.3934763079718491,0.3934763079718491,0.39771910396145405,0.5174726221237849,0.5174726221237849
2021-01-08,2544989.0,2222572.0,2538369.0,2351891.0,2351891.0,2349799.0,2536112.0,2536112.0,0.1266869915744233,0.0026011900247898912,0.07587380534847106,0.07587380534847106,0.0766958128306252,0.003488030793060402,0.003488030793060402
2021-01-11,2148426.0,2304326.0,2666876.0,2617228.0,2617228.0,2612098.0,2661649.0,2661649.0,0.072564752055691,0.24131620079071842,0.21820718982175788,0.21820718982175788,0.2158193952223628,0.23888325685874218,0.23888325685874218
2021-01-12,2125727.0,2143393.0,2444533.0,2377091.0,2377091.0,2382302.0,2449892.0,2449892.0,0.008310568572540124,0.1499750438320631,0.11824848628257532,0.11824848628257532,0.12069988291064657,0.152496063699619,0.152496063699619
2021-01-13,2143459.0,2083119.0,2394887.0,2335204.0,2335204.0,2337559.0,2397302.0,2397302.0,0.02815076005652546,0.11730012097268946,0.08945587482662369,0.08945587482662369,0.0905545662408285,0.1184268045248358,0.1184268045248358
2021-01-14,2691743.0,2114353.0,2397203.0,2342305.0,2342305.0,2340567.0,2395425.0,2395425.0,0.21450413356698614,0.10942352223076274,0.12981848564294585,0.12981848564294585,0.1304641639264967,0.11008406077400405,0.11008406077400405
2021-01-15,2248092.0,2420801.0,2723101.0,2707802.0,2707802.0,2710355.0,2725668.0,2725668.0,0.07682470290361783,0.21129428866790148,0.20448896219549734,0.20448896219549734,0.2056245918761332,0.21243614585168222,0.21243614585168222
2021-01-19,1882356.0,2249214.0,2512736.0,2453385.0,2453385.0,2459866.0,2519374.0,2519374.0,0.19489299579888184,0.33488883080564996,0.30335866329217215,0.30335866329217215,0.30680168894725546,0.33841526257519833,0.33841526257519833
2021-01-20,1489410.0,1913283.0,2244474.0,2166830.0,2166830.0,2168740.0,2246453.0,2246453.0,0.28459121397063264,0.5069551030273732,0.4548243935518091,0.4548243935518091,0.4561067805372597,0.5082838170819318,0.5082838170819318
2021-01-21,1120229.0,1645365.0,1929813.0,1838892.0,1838892.0,1835734.0,1926499.0,1926499.0,0.46877558070715897,0.7226950918071215,0.6415322224295211,0.6415322224295211,0.6387131559707881,0.7197367681072352,0.7197367681072352
2021-01-22,1571307.0,1347321.0,1598617.0,1500537.0,1500537.0,1497371.0,1595244.0,1595244.0,0.1425475734531826,0.017380435522784534,0.04503893892154748,0.04503893892154748,0.04705382207296219,0.015233814906953256,0.015233814906953256
2021-01-25,4236724.0,1567041.0,1878693.0,1825894.0,1825894.0,1822457.0,1875156.0,1875156.0,0.63012908086531,0.5565694154256922,0.5690316385962362,0.5690316385962362,0.5698428786014855,0.5574042585733694,0.5574042585733694
2021-01-26,3079820.0,2867027.0,3397587.0,2521962.0,2521962.0,2520188.0,3395197.0,3395197.0,0.06909267424719627,0.10317713372859452,0.18113331298582386,0.18113331298582386,0.18170932067458487,0.10240111435083868,0.10240111435083868
2021-01-27,4824888.0,2802870.0,3099607.0,3079241.0,3079241.0,3076206.0,3096552.0,3096552.0,0.4190808159691997,0.3575794920006433,0.36180052262353035,0.36180052262353035,0.36242955276889327,0.35821266731994605,0.35821266731994605
2021-01-28,2712917.0,3565630.0,3942512.0,4052789.0,4052789.0,4141227.0,4028544.0,4028544.0,0.3143159189905183,0.45323723504994806,0.4938861011966087,0.4938861011966087,0.5264849606530535,0.48494922623876807,0.48494922623876807
2021-01-29,4363016.0,2739407.0,2953821.0,2881615.0,2881615.0,2910680.0,2983614.0,2983614.0,0.37212996697697187,0.32298643873870736,0.3395359998679812,0.3395359998679812,0.33287432363300984,0.31615790544889133,0.31615790544889133
2021-02-01,5317888.0,3518714.0,3664942.0,3737274.0,3737274.0,3801334.0,3727762.0,3727762.0,0.3383249139508015,0.3108275315313147,0.2972258911808598,0.2972258911808598,0.28517975557213693,0.29901457119818997,0.29901457119818997
2021-02-02,5013126.0,4173507.0,4226859.0,4347028.0,4347028.0,4406088.0,4284286.0,4284286.0,0.16748412068637414,0.15684165927606847,0.1328707876083705,0.1328707876083705,0.1210897152794484,0.14538633180175403,0.14538633180175403
2021-02-03,5297874.0,4101805.0,4182297.0,4254299.0,4254299.0,4275703.0,4203338.0,4203338.0,0.22576395739121013,0.21057069307424073,0.19697995837575602,0.19697995837575602,0.19293984719153381,0.2065990999408442,0.2065990999408442
